Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,Environment 1
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.888522327611443,0.00023660845854269407,9.432930763199433e-05,0.007874015748031496,0.04821932532357388,0.0003194483628847552,-0.0737360888137181,0.02759849687283544,-0.13923770016436834,-0.008296226112124832,,,,,,,-0.012906528517716368,0.0028994638325590912,ether
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7670020784122142,0.00016299671146189514,8.597083815371311e-06,0.007874015748031496,0.04821932532357388,2.9114221437070113e-05,-0.037053028506242015,0.009969597533594032,-0.03915525454925323,-0.003324846783820225,,,,,,,-0.0027281200154368546,-0.0007952516104315285,ether
34ae4b32490945aa8994d7ced26dbf30,298.15,101.325,1,COC(C)(C)C,1.0,0.7352700000000002,0.0,0.7474363804614284,0.000236845177848694,0.00014802081353222066,0.007874015748031496,0.04821932532357388,0.0005012758785446606,-0.1896013614330616,0.03489110905783888,-0.154147136808685,-0.010376051019907427,,,,,,,-0.014376295265032622,0.0001146562740238109,ether
2c5bfd43a3594e59924cefca8964d47d,298.15,101.325,1,CC(C)OC(C)C,1.0,0.7184600000000002,0.0,0.7347511543711912,0.00023056966326608116,0.00026540171074597554,0.007874015748031496,0.04821932532357388,0.000898788978027642,-0.2900495797127318,0.06125139743234495,-0.2338578581316131,-0.023862369553920293,,,,,,,-0.01705306352422553,-0.0016125677401727734,ether
a586bf1dde484f718e6a2147ec6819ce,298.15,101.325,1,C1COCCO1,1.0,1.02787,0.0,1.072572340494418,0.0002947157615904227,0.0019982992456788846,0.007874015748031496,0.04821932532357388,0.0067672862084004765,,,-0.4939630719034114,0.05063193797312,,,,,,,-0.1289111531346153,0.038625629223494905,ether
