Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
e5dd5fbd8a2543cb95812dc0fc77c697,298.15,101.0,2,C1CCOCC1,0.5,O=C1CCCCC1,0.5,0.08657999999999999,0.0,0.0713960938895184,0.042321209614819257,0.00023055100477192025,0.010638297872340425,1.5943650773897426,9.648584828997114e-07,0.001803520951442156,0.0008671690255724877,-0.0004661092295335321,0.0007249424435234043,7.92295945056513e-05,0.00023332868846434043,-0.00020535236516964307,4.244536610706244e-05,-0.00015828208249541665,6.394780744233817e-05,,
f664213a4d414730806e516b6d5fcef7,298.15,101.0,2,C1CCOCC1,0.25,O=C1CCCCC1,0.75,0.05827,0.0,0.02826514121505852,0.04317853830182222,0.00090029155070428,0.010638297872340425,1.5943650773897426,3.7677300111500405e-06,0.01853420207295626,0.0032059156236849354,-0.0009684130695572804,0.000400334971914703,0.00010842129575398163,0.00014117489678431625,0.0002319471288874887,0.00028522902779505095,0.0002494642586056347,0.0008434438363926182,,
2dd42470be3d4f22b2648bb048f62745,298.15,101.0,2,C1CCOCC1,0.75,O=C1CCCCC1,0.25,0.07697999999999999,0.0,0.10254657167587311,0.04920370638237186,0.0006536495872575575,0.010638297872340425,1.5943650773897426,2.735530689763286e-06,-0.0043087593509141455,-0.0007216789340452844,0.0002077790833434413,-0.0007651740715428063,0.00021245592301998522,-2.98178833906743e-05,0.00046289387215442114,0.00019307673364767395,0.00030320699397396903,0.0005005425306359101,,
2a91772ddfd8435aa11f4c7869c2f137,303.15,101.0,2,CCO,0.2383,CC(C)CC(C)(C)C,0.7617,0.634022,0.0,0.9627559389042659,0.044087590095376154,0.10806600258751366,0.010638297872340425,1.5943650773897426,0.00045225740574314765,0.21972060530407836,0.018002233687568314,0.04856927933083586,0.027899532215281634,,,,,,,-0.01870106242377003,-0.033221307208208053
e1ceeaa2f1d848b0901b7830e085f4da,303.15,101.0,2,CCO,0.738,CC(C)CC(C)(C)C,0.262,0.46121,0.0,0.7561206111051142,0.0399992128922404,0.0869722685423919,0.010638297872340425,1.5943650773897426,0.00036397989747724146,0.00938253787899224,-0.014606794610851232,0.04875796459059975,0.014420323896850738,,,,,,,0.0041590174734962475,0.0025175251905676446
c38755b1caf941ca925333aab420ed17,303.15,101.0,2,CCO,0.4842,CC(C)CC(C)(C)C,0.5158,0.6389729999999999,0.0,1.089470974631496,0.04049693577546455,0.20294842514708,0.010638297872340425,1.5943650773897426,0.0008493413845149573,0.16864870506369684,0.001093597120581391,0.09462195683799614,0.040404388818170926,,,,,,,-0.0032746375040865073,-0.026206931835384275
9b7e919903724d77bc8df6a3ab20f0b9,298.15,101.3,2,CCCCO,0.2499,CCCCCCC,0.7501,0.5981,0.0,0.9058025223613129,0.053400641545482797,0.09468084226751426,0.010638297872340425,1.5943650773897426,0.00039624036303929834,0.36058302468553693,0.08447423471538824,-0.04660146284719629,0.012946049622728781,,,,,,,-0.006221423267102056,-0.012820377154124422
9f4895b5bfbd4578a5466bddd4599c4a,313.15,101.3,2,CCCCO,0.7501,CCCCCCC,0.2499,0.4805,0.0,0.7725252209768882,0.050414999301541634,0.08527872968660043,0.010638297872340425,1.5943650773897426,0.00035689241879655997,-0.11705221862468526,-0.00260956658461876,-0.026470026087354947,0.0009297269928857314,,,,,,,0.012575141344591948,0.026681943960261627
5b389a74832b49158c5054bd7e362f1f,298.15,101.3,2,CCCCO,0.4999,CCCCCCC,0.5001,0.5751,0.0,0.8021274465422579,0.056599154700935926,0.05154146148349778,0.010638297872340425,1.5943650773897426,0.00021570158144658158,0.22391031220267374,0.02492387467886117,0.031950032759495754,0.014483382663333605,,,,,,,0.00036495295380031253,-0.009320498928597279
1b5f66e1e6894b39901ce1fb64fd1b6f,303.15,101.0,2,CC(C)OC(C)C,0.2252,CC(C)CC(C)(C)C,0.7748,0.132161,0.0,0.22135254693186823,0.04878467089501431,0.007955132044099653,0.010638297872340425,1.5943650773897426,3.329231483042191e-05,-0.017173408352333164,-0.006271839525668284,0.0036056549024508474,-0.0013395305313087945,-0.0002464317417448539,0.0002640737617372966,,,,,,
