Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
f664213a4d414730806e516b6d5fcef7,298.15,101.0,2,C1CCOCC1,0.25,O=C1CCCCC1,0.75,0.05827,0.0,0.12575554223441543,0.04488781350589712,0.0045542984106730685,0.010638297872340425,1.5943650773897426,1.905978878531341e-05,0.03412670559106997,0.0005446955634818917,0.0086990879606778,0.001030506513874447,-0.0003893033614963659,-0.0007091412580219871,0.0007190868383026942,-0.0011386595955097255,0.000787070370882427,-0.0024696896673586494,,,ether,ketone
2dd42470be3d4f22b2648bb048f62745,298.15,101.0,2,C1CCOCC1,0.75,O=C1CCCCC1,0.25,0.07697999999999999,0.0,0.07380255635764854,0.050745900485314285,1.0096148100319661e-05,0.010638297872340425,1.5943650773897426,4.22524905013629e-08,0.000186932530023589,0.0002970536120249451,-0.0006157643857876844,-1.7973346600871757e-06,1.4289388794934107e-05,0.00011386981694697039,-3.880233461937103e-05,-8.815592253338833e-08,-4.0332250454867796e-05,-3.774071685107398e-05,,,ether,ketone
7c0f4aa14f1e4c7d89330f332868577e,298.15,101.3,2,C1COCCO1,0.75,O=C1CCCC1,0.25,0.07097,0.0,0.08417327481862458,0.03953163867729597,0.0001743264659361257,0.010638297872340425,1.5943650773897426,7.295581713850951e-07,0.0012052860482113124,-0.000169705424462582,0.0022778105040752437,0.0013923712782456803,0.0002885634073256894,0.0002476568325392433,0.00014138693979697312,4.7306255664773075e-05,-0.00014841578699517668,-0.00035660535800725656,,,ether,ketone
42bc6294b7b342a3b4b3964d438bd342,298.15,101.3,2,C1COCCO1,0.25,O=C1CCCC1,0.75,0.04589,0.0,-0.04885930367076696,0.04049420739451967,0.008977430546095214,0.010638297872340425,1.5943650773897426,3.757064527049907e-05,-0.016148610587124808,0.0034740474602705956,-0.015357404104853818,-0.0036869541164874214,-0.00039767934335024246,-3.400293175964718e-05,-0.00562089381763683,-0.001921970930117088,0.001435424288639075,0.006776766992074168,,,ether,ketone
856f23045f4f4b07af6ecb97380c869f,298.15,101.3,2,C1COCCO1,0.5,O=C1CCCC1,0.5,0.07457000000000001,0.0,0.024817446440493995,0.03738858521021398,0.002475316585691515,0.010638297872340425,1.5943650773897426,1.0359227052293867e-05,-0.018462310742528798,6.492048413775424e-05,-0.00734758775735234,-0.0028313232668003984,0.0008536320071425538,0.0012347781701889898,-0.0016964024671862633,-0.0005039228615867224,0.00033917489179633256,0.001784335763790504,,,ether,ketone
e15b1e0e08494e2186d579e4f1c34fb4,298.15,101.0,2,C1CCOCC1,0.75,CCCC(C)=O,0.25,0.08245,0.0,0.27063290956852626,0.04103213588493209,0.035412807453676136,0.010638297872340425,1.5943650773897426,0.0001482029874854618,-0.008336804314078057,0.005535929346093067,-0.01637987648982583,-0.0001935139757998366,-0.007893203094021117,-0.010468434814560905,0.0015380912617609216,0.0019048768357222564,0.0002877736482671194,0.002492980851430979,,,ether,ketone
a9139ccef6ab4fba9e92cde7f3961d4a,298.15,101.0,2,C1CCOCC1,0.25,CCCC(C)=O,0.75,0.06014,0.0,0.23195528272571408,0.04303438643942355,0.029520491378117065,0.010638297872340425,1.5943650773897426,0.00012354358010159975,-0.042422697595020376,0.00035391783508440455,-0.005157294411206304,0.0036356419874129533,-0.0027221140355469958,-0.0029241014243314494,-0.004547743428122427,-0.004041286991585119,4.207556700678058e-05,0.0002817811599247995,,,ether,ketone
ebb3e52f13034233b4b9f43a80b26ddb,298.15,101.0,2,C1CCOCC1,0.5,CCCC(C)=O,0.5,0.09128,0.0,0.37934125775676364,0.03977933711874163,0.0829792882204086,0.010638297872340425,1.5943650773897426,0.00034726923104779536,0.1572888484757729,0.020530323449916843,0.024603008705703654,0.019930010432293255,-0.008652872484909204,-0.012675246344046041,-0.001320449710218095,-0.0011389762572652192,0.0011759655267240307,0.0026523079916157457,,,ether,ketone
ad196977cbd5496ebf70bca6a2cf7a33,298.15,101.3,2,C1COCCO1,0.75,O=C1CCCCC1,0.25,0.23662,0.0,0.23980646990574428,0.05075555528839439,1.0153590460213976e-05,0.010638297872340425,1.5943650773897426,4.2492887407360494e-08,0.0004279858365621644,-6.831654474541702e-05,0.0007560246732071792,0.0002659151760376042,8.070491705199118e-05,-3.746746443184887e-06,9.944140426626059e-05,3.8672583599911864e-05,-1.097209364188519e-05,-7.051510622820859e-05,,,ether,ketone
add34f3513c64f77ab99a2b68c164c91,298.15,101.3,2,C1COCCO1,0.5,O=C1CCCCC1,0.5,0.28584,0.0,0.21102217938286572,0.03921721803160093,0.0055977062818976814,0.010638297872340425,1.5943650773897426,2.342646216707267e-05,0.026854915129667013,0.004435618414195298,0.002387301156476017,0.00015328502587634506,-5.880626842116497e-05,-0.0017840466568448067,0.001188052354330173,0.0006571076413255521,0.0011766359772558172,0.0020806060888191895,,,ether,ketone
55052cfea1804c019d6885a114283e3e,298.15,101.3,2,C1COCCO1,0.25,O=C1CCCCC1,0.75,0.20076,0.0,0.1513823793577984,0.04549731738825863,0.002438149420285172,0.010638297872340425,1.5943650773897426,1.0203682057540435e-05,0.01596149665560191,0.006819726470672073,-0.007260735439555069,0.0002097709663464977,0.0005275683392737164,0.0005111198535966315,-0.003443122877263888,-0.0010429841048656934,0.00014905696161554138,0.0025843415905851637,,,ether,ketone
