Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,Environment 1
0b24264e4f7041f1b0599746a6bcbe94,298.15,101.325,1,O=C1CCCCCC1,1.0,0.9476200000000002,0.0,0.9241227343993427,0.0002850018846032685,0.0005521214907078455,0.007874015748031496,0.04821932532357388,0.001869772086191903,0.21079464689890046,-0.09166713344923222,0.28761846142292274,0.019443491966238128,,,0.05055212941586073,0.003835130874943089,0.02234501873861134,-0.014361366566872393,,,ketone
a5717fa9521e409f9a64b296b86f1259,298.15,101.325,1,O=C1CCCCC1,1.0,0.9430000000000002,0.0,0.915606692390317,0.0002223897907479694,0.0007503933017987259,0.007874015748031496,0.04821932532357388,0.0025412241200208313,0.08020988823117275,-0.12225595190450883,0.33248483341706,0.017809634082045618,,,0.06660786804489999,0.002642362990453608,0.023379635897520373,-0.032768933455387325,,,ketone
7bd17fead51341e48da1d3a641e5f6c2,298.15,101.325,1,CCCC(C)=O,1.0,0.8019900000000002,0.0,0.7701757824093147,0.00026216469531863975,0.0010121444409074813,0.007874015748031496,0.04821932532357388,0.0034276503535062034,0.5389585852640376,-0.13987243037301833,0.42008447885435857,0.0227845407253016,,,0.1042324487040955,0.0105825040524843,0.03945607572428655,-0.02636382398784255,,,ketone
11a3bedec99f4bdeb7a86cb925bace53,298.15,101.325,1,O=C1CCCC1,1.0,0.9453,0.0,0.9086255058274391,0.0002584052832890752,0.0013450185228132084,0.007874015748031496,0.04821932532357388,0.004554936063334564,0.13335932908585477,-0.17527297582406623,0.48445867055271097,0.017507269676962058,,,0.13292979113006334,0.009884516084436986,0.04387956160881004,-0.055498885906768006,,,ketone
