Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1
bcef1f7763bb4d31b4c5b59b99888804,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.81549137086816,0.0003137732508742878,0.0012405449658324634,0.023809523809523808,0.04821932532357388,0.012703428901616451,-0.6911077870058363,0.5954356876351247,,,-1.1843021982561006,-0.0990143439507976,,,,,0.007998578054695653,0.27612670181897114,alcohol
6bcbbec6772046c89caec8c2cabdc203,298.15,101.325,1,CCCCO,1.0,0.8058400000000002,0.0,0.8069769652520463,0.0002448213233134748,1.2926899843602427e-06,0.023809523809523808,0.04821932532357388,1.3237404334741197e-05,-0.03262877185065065,0.012223484600358247,,,-0.03693742873564246,-0.003187022227167059,,,,,-0.003878084779201918,0.0010786699299868618,alcohol
518d22a78f3549cc8f3b7fdd7da01b59,298.15,101.325,1,CC(C)O,1.0,0.7809870000000001,0.0,0.8031661644844944,0.0002566214260947774,0.0004919153372302536,0.023809523809523808,0.04821932532357388,0.005037311572116879,-0.8202717785232089,0.26567219219729227,,,-0.731713448994799,-0.05913879957953716,,,,,-0.03497627154434008,0.1267373349395212,alcohol
ca3e98a10b0d485eb2676417c01c1807,298.15,101.325,1,CC(C)CO,1.0,0.7978300000000003,0.0,0.8139119651528207,0.0002855379034473029,0.0002586296031765314,0.023809523809523808,0.04821932532357388,0.0026484189338526975,-0.6528518332680981,0.14493263052746239,,,-0.5456270152805535,-0.07452851782894852,,,,,-0.010128028504864163,0.09520805933708437,alcohol
598c36b6394142a8a1749f4d0b4b6a1d,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.7814450362040777,0.00045646283689293146,2.6162854633597572e-05,0.023809523809523808,0.04821932532357388,0.000267912871242201,,,,,0.12636965482925658,-0.005224672951788309,,,,,0.030281936265420684,-0.0651310961792858,alcohol
bd9fc99565464138a3baab3be67b291f,298.15,101.325,1,CCO,1.0,0.7856450000000001,0.0,0.7931383798377886,0.0003105144559425742,5.6150741393373956e-05,0.023809523809523808,0.04821932532357388,0.0005749948375189414,-0.22444003875759597,0.053958083676860176,,,-0.22257551104398793,-0.011936449501761903,,,,,-0.01808554110463724,0.06498365222601504,alcohol
