Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
a16d41b0e2df4b57b59c7d2dd6a5600f,298.15,100.0,2,COC(C)=O,0.774,CCCC(=O)OC,0.226,0.102,0.0,-0.019106264868931078,0.034733216942734894,ester,ester
27c071be1c414b3c8807d55f2b63ee62,298.15,100.0,2,COC(C)=O,0.5178,CCCC(=O)OC,0.4822,0.151,0.0,0.03600266385772599,0.03628066132800322,ester,ester
00ac6b821d59446196c999d50faa90bd,298.15,100.0,2,COC(C)=O,0.2331,CCCC(=O)OC,0.7669,0.1,0.0,0.007055443248418669,0.044076693756168905,ester,ester
e93df977261649eca52a98df6d556b9f,313.15,101.0,2,CC(=O)O,0.5003,CCCOC(C)=O,0.4997,0.0139,0.0,-0.8644830718754335,0.040423740567223726,ester,ester
7f4816619b364b3abb0ab05aae5ce765,313.15,101.0,2,CC(=O)O,0.7004,CCCOC(C)=O,0.2996,-0.016,0.0,-0.7351843912886125,0.038916922411470184,ester,ester
c539367291c24e7ca1651aa99f7fecc3,313.15,101.0,2,CC(=O)O,0.2008,CCCOC(C)=O,0.7992,0.0406,0.0,-0.48930597712210755,0.04411622040433775,ester,ester
caf8feb9f9844a459aed821484bc9d53,298.15,100.0,2,COC(C)=O,0.7653,CCCCC(=O)OC,0.2347,0.173,0.0,0.12163472688856558,0.033640431287529124,ester,ester
64be0273afbb4278a5703d8225862c83,298.15,100.0,2,COC(C)=O,0.4945,CCCCC(=O)OC,0.5055,0.238,0.0,0.11934252028535752,0.03738708626881175,ester,ester
f958fe9142404892b81ef2091f07169b,298.15,100.0,2,COC(C)=O,0.2661,CCCCC(=O)OC,0.7339,0.17800000000000002,0.0,0.15265333556381933,0.04529213749290754,ester,ester
338ccb1211da4e86bc58a45d1ea8ea48,298.15,100.0,2,CCCCC(=O)OC,0.5232,COC=O,0.4768,0.409,0.0,0.4005304667518885,0.04179640887025722,ester,ester
20f418e42b7c4c65abc85ef87ec48335,298.15,100.0,2,CCCCC(=O)OC,0.2533,COC=O,0.7467,0.379,0.0,0.4137095691514645,0.037241690819789265,ester,ester
56168aaf8275482eb158d5cbcc2cc3b2,298.15,100.0,2,CCCCC(=O)OC,0.7968,COC=O,0.2032,0.219,0.0,0.2830106674952759,0.04648095457969087,ester,ester
7ff467c88e1c4bc096e397b545494f31,298.15,101.0,2,CCOC(C)=O,0.7988,CCCCOC(C)=O,0.2012,0.0524,0.0,0.06285789047444013,0.04178187233897939,ester,ester
08a524ede2784dcca3f5a4820a2c6f6f,298.15,101.0,2,CCOC(C)=O,0.2993,CCCCOC(C)=O,0.7007,0.0594,0.0,0.0907524166126148,0.04943588552042605,ester,ester
dc4e1fcbf32b42328e33711a3730da06,298.15,101.0,2,CCOC(C)=O,0.4982,CCCCOC(C)=O,0.5018,0.076,0.0,0.13404549525260734,0.041333964979965,ester,ester
bc3e21db073c48599407d6b78c92aa29,298.15,100.0,2,CC(=O)O,0.5,CCOC(C)=O,0.5,0.0,0.0,-1.0319177780914117,0.03218883246852207,ester,ester
