Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8479653847294687,0.0003009245361515813,1.6602489602847954e-05,0.03333333333333333,0.04821932532357388,0.00023801794606075104,0.14277895407497176,-0.061838147392453136,0.04031921411922897,0.0023569291949050654,0.17770706487448804,0.00545227993984141,0.011368430508855523,-0.012981385509865741,0.01774371542614001,-0.0012258152623381578,0.010123168559795429,-0.014500354589212072
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8748534416553848,0.00028011445652481473,1.3370418927576688e-05,0.03333333333333333,0.04821932532357388,0.00019168207463100538,0.12989181176926293,-0.04869057623751157,0.04394224901531817,0.0014041970246041887,0.13019686774483633,0.0012161269994330466,0.012381669750754252,-0.016375199507017307,0.01861590978134068,-0.0019295603809872575,0.00024153566579685742,-0.009191313278118408
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8223895618860099,0.00032580956892287597,2.3818676184489238e-05,0.03333333333333333,0.04821932532357388,0.000341471220216621,0.21358480539459068,-0.06439319701321215,0.027667762701633857,0.00022422695353507566,0.22459822394338586,0.01708748277254839,0.010499594116130235,-0.006246229678548536,0.01463920362502019,0.001780701946492434,0.005767217882945608,-0.04627414840627689
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.912376242707562,0.0003472212844050957,0.00028110689452886834,0.03333333333333333,0.04821932532357388,0.004030027258550433,,,-0.1763609086799077,0.04874337011069337,-0.44909321948937997,0.006266070240890831,-0.12906226189542183,-0.0028076594160228764,-0.11510845627331692,0.007895049800224456,-0.05721378810934478,0.11856822777051253
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8155284264766366,0.0004172950399008366,4.527172285150181e-05,0.03333333333333333,0.04821932532357388,0.0006490281123800628,,,-0.020141280941350023,0.0016598035735612383,-0.223071145557647,0.020384351791080568,-0.005161490013242179,0.012051332803699577,-0.011043918529850712,-0.0004873479352862408,-0.07121104554407826,0.0701773853145576
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9529770126085935,0.0004177152996626674,0.00043584965545935496,0.03333333333333333,0.04821932532357388,0.006248462867034492,,,-0.33327436162189755,0.07350141314601934,-0.5949713131067842,-0.02435650934634089,-0.25284457146666395,-0.05130423086053503,-0.20048234101332918,0.028616863432795313,-0.018329590155732923,0.12407155062093615
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9907680026661746,0.0002610727492043638,1.791826642817506e-05,0.03333333333333333,0.04821932532357388,0.00025688129155472875,0.0728586696488065,-0.049662593651304376,0.03445760402497101,-0.0033195129043753764,0.13844174173257662,0.00472022438287926,0.011451111613541804,-0.020473610952196,0.019275765557498093,-0.00295882907814606,-0.0001657714489666241,-0.01079514434044953
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8963203652445916,0.00023400650466715817,5.8837039666460366e-06,0.03333333333333333,0.04821932532357388,8.435042977713156e-05,0.06102524501929432,-0.03519859675935804,0.01226442055343515,-0.00026147317817263753,0.10091792637404488,0.00934460188353862,0.003173828395806426,-0.0073054191924011936,0.008105435083869062,0.001387673922356522,0.0022941775602000106,-0.009309428267513988
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9491470498154956,0.0002640806510747172,3.87676482906071e-06,0.03333333333333333,0.04821932532357388,5.55783875820229e-05,0.03955024244899168,-0.026651414150147202,0.012445762391207375,-0.001637515929821338,0.07275571982808618,0.003361303473423781,0.005049953266366899,-0.006652566567645358,0.006682605090777167,-0.0018199000535497425,0.0005626200449930127,-0.0062357934225550195
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9969925745029193,0.00028095678169800424,5.877838990895893e-06,0.03333333333333333,0.04821932532357388,8.426634784031735e-05,-0.015646605416361974,-0.03957937760835587,0.029641700528755817,0.002089286639968382,0.08488804966139567,0.002575545724072819,0.007639402643931154,-0.014572632235986354,0.012558216140372207,-0.0009338283734079676,0.001494070198220956,-0.002443767399728849
74967cdda79c417b8ab64f869bcfafd4,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.9563730000000004,0.0,0.9568592069659136,0.00028992472087445117,2.3639721370260017e-07,0.03333333333333333,0.04821932532357388,3.3890567382331283e-06,-0.0029230125376062655,0.00840424297059032,-0.006067236175670855,-0.0009300871390960794,-0.01909297165390874,-0.000764293180484421,-0.0010204577458803549,0.002741544794793019,-0.002635038669056858,-0.00044020116462790217,6.902638594923133e-05,0.002219070204238844
83c71ad91eb2428fb41bdf0090581913,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2,CC(C)O,0.8,0.8674040000000002,0.0,0.8706659875238625,0.0003517785916989814,1.0640562605833355e-05,0.03333333333333333,0.04821932532357388,0.00015254608898757232,-0.07953530229061621,0.06030433388205248,-0.014559754268536278,-0.0002047995647413882,-0.14810041285679876,-0.012350154512408739,-0.005391532177634206,0.005396406707099681,-0.007430381472857821,-0.00011367364656382503,-0.0061250529366630065,0.014056260101184385
e9352488fdff41d48249242a23255c44,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8891964273308677,0.0,0.9160065273276793,0.000358465019501945,0.0007187814618390379,0.03333333333333333,0.04821932532357388,0.01030465257355889,0.0010029629668348796,0.28312549668021547,-0.32273969689902876,0.08616132576403336,-0.998064527347021,-0.12877398585268798,-0.2792009643538498,-0.07367115298054185,-0.186380634712504,0.03791001981812649,-0.016317935355175003,0.07663309404169344
f89fbde314ad4a919d1c5a42265c6aeb,299.15,101.3,2,CC(C)(C)O,0.5024,COC=O,0.4976,0.8409570497216361,0.0,0.8627311548971345,0.00029434613567507915,0.0004741116561936654,0.03333333333333333,0.04821932532357388,0.006796997637710891,-0.9898474566586704,0.23791320680777284,-0.16523632649129585,0.023287476612461253,-0.8639003850770437,-0.09947535154367607,-0.096333331632723,-0.0025879421718604597,-0.08923754531866647,0.010992675775148326,-0.028606714980502497,0.07645848044980917
43e062c05d5c443ea9686a7f8fc9cc01,299.15,101.3,2,CC(C)(C)O,0.7581,COC=O,0.2419,0.8035019431958534,0.0,0.8202635405359745,0.0002637834670167726,0.00028095114539235336,0.03333333333333333,0.04821932532357388,0.004027794395259396,-0.5796710947538845,0.29546209310695304,-0.045181194929424684,0.016393614889481708,-0.7327389462473531,-0.0688505295256201,-0.02231689423516516,0.015421577868534804,-0.02897484560303077,0.006994007068831897,-0.01774236315727867,0.10995564031649216
f43a90ae27ae479896118e83070611ae,303.15,101.3,2,CC(C)(C)O,0.4973,CCCCOC(C)=O,0.5027,0.8266077003431636,0.0,0.8231816069156987,0.00026993670480881876,1.1738116173717534e-05,0.03333333333333333,0.04821932532357388,0.00016828092467598791,0.27552111559523784,-0.058171881244517144,0.023491008724362668,0.0013025954372370427,0.18186028669039947,0.017898108016609102,0.007480673878293129,-0.0057694022077845585,0.009229361173470172,-0.002530354241702501,-0.0010930913025415125,-0.01944042171468859
1051462bef374aae8248154179ad5c8e,303.15,101.3,2,CC(C)(C)O,0.2394,CCCCOC(C)=O,0.7606,0.8504597383810222,0.0,0.8405191542132525,0.00023366046445588443,9.881521359651285e-05,0.03333333333333333,0.04821932532357388,0.0014166426085737078,0.3519297285135627,-0.1902434162192015,0.08978456571707641,0.0062011074898278284,0.479961131539824,0.05102661674658923,0.03303947442906489,-0.02310286696022845,0.04563316016354925,0.012449118134386917,0.014204524285480654,0.010653935542802164
133ff32344f945b6bf350c87928f7115,303.15,101.3,2,CC(C)(C)O,0.7538,CCCCOC(C)=O,0.2462,0.8010966665339349,0.0,0.8037250289303203,0.00037857987669650053,6.908288886732906e-06,0.03333333333333333,0.04821932532357388,9.903916647129955e-05,-0.1580352326004883,0.05536903313609781,-0.008597318806389418,-0.0006971988364913564,-0.14525658490069365,-0.016593750441901933,-0.0031719316403583625,0.0010041928089351234,-0.004172247381654888,-0.0006409935548025526,-0.00448613926998232,0.012933654805407063
9c1d832e5f4b432d96bd5c259ca49856,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2001,CCO,0.7999,0.8893660000000002,0.0,0.8876295384528824,0.0002951585079625655,3.015298704618806e-06,0.03333333333333333,0.04821932532357388,4.322816767853295e-05,0.0348934519395764,-0.02478252936091172,0.010906003365146336,0.0004006085328077696,0.07938540091340782,0.0056643171596254815,0.00344859933841641,-0.004316733009742337,0.004939489151872616,-0.0007448283475817405,0.0051394953882121265,-0.011963840357124963
940a0049d2dc44bfa0d0d50656491b98,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CCO,0.5001,0.9755770000000002,0.0,0.9730870224488875,0.00029203799714117294,6.19998820504569e-06,0.03333333333333333,0.04821932532357388,8.888476930066667e-05,0.02539665643614931,-0.0325041990423271,0.027565861166016403,0.0025072254238535352,0.09031318040475331,0.0037739603321377906,0.00649573634055921,-0.011137094288704252,0.010861687037413083,-0.0023425190020613194,0.001586782923271144,-0.009398365081056575
0d25e658d159451d86425a327a2793b8,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7497,CCO,0.2503,1.0189280000000005,0.0,1.0142529313073556,0.0002720773005736468,2.1856267280948403e-05,0.03333333333333333,0.04821932532357388,0.0003133375759424516,0.04238432443011006,-0.05618981514678786,0.05556908436989568,0.002494168396838857,0.14907212346926987,0.004646957993125026,0.011307735785134632,-0.03287263461341609,0.034318271946630285,0.009680885731302968,0.001549918794345627,-0.00548869341065086
76ae02fc56984fde9fb5c4a0387e31f5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,0.954786,0.0,0.9453198139311014,0.00027211230289922016,8.960867869100986e-05,0.03333333333333333,0.04821932532357388,0.0012846551427801115,0.07638061554913958,-0.1324403539480153,0.07314514363583104,0.005781096746143335,0.34038668654862,0.02110500267560377,0.019919253181770853,-0.029798789759284742,0.03496302701743328,-0.001065253839513348,0.010552309013504365,-0.019141525819727997
8d5d0fe0ccfb48799913f364890405db,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7998,CCCCO,0.2002,1.0158560000000003,0.0,1.0088673036041522,0.00023928487306544756,4.884187731334013e-05,0.03333333333333333,0.04821932532357388,0.000700210847768171,0.025948592221386874,-0.09334206683039406,0.07374985166480942,0.0004006276209501833,0.22950268444047264,0.007569976405846375,0.01818624055495117,-0.04185545464685561,0.039215522684772096,-0.00031871038348551796,0.004158604340248969,-0.0012061420079068083
36734771ab7c41879c12b96360ce30c1,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2002,CCCCO,0.7998,0.8748860000000002,0.0,0.8603765546202363,0.000284896443957699,0.00021052400522835027,0.03333333333333333,0.04821932532357388,0.0030181311670473355,0.4133207584566597,-0.21552332334898677,0.07487653458426635,0.010524987285182396,0.6569354683982743,0.06825189247755209,0.03318711669928422,0.00116961380537632,0.027922294357369124,-0.006131163897847515,0.020563460253450152,-0.06443654328587635
7f1aa96aacde46daa9cd08a80cc0cc19,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2501,CO,0.7499,0.9355040000000002,0.0,0.9368936620121078,0.00030476685047079084,1.931160507894807e-06,0.03333333333333333,0.04821932532357388,2.7685658512558942e-05,-0.01483902121509666,0.01038858619055068,-0.010969645044149554,-8.120833762903626e-05,-0.046598961760509344,0.0020323067872584197,-0.003866155348797481,0.004233176702521267,-0.0062378684108686825,-0.000927880956978197,-0.0010470878773518307,0.018218797471436014
