Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8478690112912017,0.0002667827999336255,1.7397146808923707e-05,0.03333333333333333,0.04821932532357388,0.0002494103745782235,0.11652099718578623,-0.0564786337067744,0.036445222543840854,0.002657220349738591,0.16844508185487725,0.012104256946078869,0.015170798873363627,-0.0027529366824351094,0.016031900483184685,-0.0001718289433590176,0.008343875122159306,-0.01183257367544923,ester,alcohol
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8749653254928721,0.00027784937721030687,1.2564717361484141e-05,0.03333333333333333,0.04821932532357388,0.00018013131107164242,0.11821115019921512,-0.05362769785111321,0.05025707121173029,0.004150873248760143,0.14319203664674784,0.0031897496952392125,0.01527165670427638,-0.012325436333460673,0.022199496701995784,0.0011105425349110876,0.0008341836657141674,-0.009158384348086506,ester,alcohol
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8233301339103786,0.00030006819825457683,1.5522544804150213e-05,0.03333333333333333,0.04821932532357388,0.00022253555462465376,0.08780844277072336,-0.05719003199760578,0.021942890584879606,0.001289765364029771,0.1656360536145009,0.008973077463941452,0.007336869434575315,-0.005261093600108511,0.00903455030838092,-0.0006293647615958179,0.009726896429940958,-0.025799890584474777,ester,alcohol
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9107780663347194,0.0003574612338633483,0.00023007023633443957,0.03333333333333333,0.04821932532357388,0.0032983514166839965,,,-0.15691523114204187,0.05403182893895963,-0.4332134175725122,-0.01675160930338912,-0.08462583713033223,0.057389169948394304,-0.1100605820519712,0.006211512530620898,-0.04753252505804028,0.112835649048171,ester,alcohol
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8147917898260784,0.0004368173312173102,3.590154531989393e-05,0.03333333333333333,0.04821932532357388,0.0005146946200154401,,,-0.01308871316540181,0.003310272461763129,-0.19904082700390252,0.005060691310960812,-0.005621574222532407,0.004986921278929708,-0.011094430312083578,-0.0026199413371698795,-0.0644061428192633,0.04557483277538648,ester,alcohol
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9511378531918789,0.00032245725511208744,0.00036243985415552077,0.03333333333333333,0.04821932532357388,0.005196039372423827,,,-0.29791920312810843,0.08056622239423136,-0.5481430915466957,-0.04225958151279169,-0.21855645144402078,-0.01102652974123632,-0.18743335134607653,0.023707357168718073,-0.04978263600741877,0.02976917488462346,ester,alcohol
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9925092575598848,0.0003140837621613967,6.208780387872285e-06,0.03333333333333333,0.04821932532357388,8.901081649887833e-05,0.00558498923928593,-0.04006490869859725,0.02744159178823553,-0.0007849261513958333,0.09934812375746335,0.0028997647610935233,0.009967838280494178,-0.011888702000585488,0.013455036037132878,-0.0024925105597842266,0.0005798875831142943,-0.006023981718712712,ester,alcohol
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8965837826061029,0.00022978345592908567,4.675184058471662e-06,0.03333333333333333,0.04821932532357388,6.702474952084944e-05,0.04659831441290953,-0.0316036749143934,0.01228581010059384,0.0005836535235498798,0.08953223290450046,0.006138335309087472,0.0036857379769890883,-0.0040186862434835385,0.005634505373088526,-0.0004957584374673544,0.004974694595266023,-0.0046451007256503845,ester,alcohol
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9495102607237441,0.0002687356381245757,2.5783986233113625e-06,0.03333333333333333,0.04821932532357388,3.696464561201502e-05,0.01770922747174551,-0.0226505841031497,0.013182945719950547,0.0008443132773047914,0.05867273932065475,0.0026392650174339757,0.0016648307509798442,-0.008788019790507168,0.005454373424366874,-0.0009118659104861048,0.0015950162345329372,-0.0025219235555727754,ester,alcohol
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9979746711472854,0.0003081021964974552,2.0803125193735348e-06,0.03333333333333333,0.04821932532357388,2.9823943569331784e-05,0.010374008292056872,-0.01857836228275025,0.015534185377051044,0.00010721048316007008,0.047480309602734784,0.0015252337324561365,0.004970418465504776,-0.006858734701109913,0.008024796987599461,0.0005793186900203892,0.000549254396377606,-0.0024012810716122967,ester,alcohol
74967cdda79c417b8ab64f869bcfafd4,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.9563730000000004,0.0,0.9580189303750988,0.0002882964151878915,2.7090867996716075e-06,0.03333333333333333,0.04821932532357388,3.8838227951518775e-05,-0.011113598439919142,0.028528806338663386,-0.015346352975620228,0.0007869815401871623,-0.06653955387296732,-0.0017064422277277324,-0.004175921068748282,0.00891826737498371,-0.00810271369062387,0.0007368322748761828,-0.002477861275708399,0.0024526395524838047,ester,alcohol
