Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8488261312931288,0.00031256486898091564,1.032895206500691e-05,0.03333333333333333,0.04821932532357388,0.00014807875290288847,0.12418730728671558,-0.04905420059826865,0.03489723656582425,0.0029960675556265476,0.1429412284785024,0.008339339269665545,0.013247662773881123,-0.0037856491905336855,0.014557398125424564,-0.0010818395593675232,0.003194957570764807,-0.02010693472792728,ester,alcohol
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8760604168477242,0.00024617154865732844,6.000457619914709e-06,0.03333333333333333,0.04821932532357388,8.602424288654208e-05,0.019880866482312826,-0.04331649469907924,0.03191268745554929,0.002061102987022157,0.0938811532997978,0.0045163399109943506,0.010159231775637287,-0.009404942324801947,0.013617655493322299,-0.0012618293751588431,0.00038155617810587723,-0.00618163268617463,ester,alcohol
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8218635092657083,0.0003310979738627435,2.9230142059984073e-05,0.03333333333333333,0.04821932532357388,0.00041905151230981283,0.27528563023736435,-0.0620951896611204,0.034199014022240015,0.002851113471647966,0.24327804241328907,0.02411282849640197,0.00730037121021311,-0.015289861445613041,0.016234391520866396,0.0008565539417809765,0.006137251196337252,-0.0527320718807563,ester,alcohol
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.911848435870889,0.00039663043587471054,0.0002636867995329681,0.03333333333333333,0.04821932532357388,0.0037802878923293517,,,-0.1970372791918619,0.03141286549985766,-0.40782503021929717,0.01861981124648875,-0.08159479976434023,0.0815105457909583,-0.10323708282987137,0.025790023901661015,-0.06344584020582966,0.09531868345022111,ester,alcohol
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8146657768895947,0.00047489200046782097,3.440733851850156e-05,0.03333333333333333,0.04821932532357388,0.0004932732523552303,,,-0.016196643349495863,0.003996556427610827,-0.23801597920809744,0.0013850207966296243,-0.006624848947416244,0.008127749032560992,-0.010578847211352648,0.00018919902450883623,-0.05325492785651393,0.1045586213212433,ester,alcohol
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9522191540803878,0.000373320257479535,0.00040478036091037085,0.03333333333333333,0.04821932532357388,0.005803044748968803,,,-0.28197470552952203,0.07158682184034693,-0.5309598936193242,-0.05065606475967459,-0.21939587367928556,-0.02802718598381246,-0.1785998220028412,0.021564275126434263,2.6709192968161718e-05,0.13529851110735452,ester,alcohol
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9923859551414708,0.0003146009225981586,6.838459612121471e-06,0.03333333333333333,0.04821932532357388,9.803807441128254e-05,0.040029389686025894,-0.03795992486984848,0.03058848483939754,0.0007190075191581339,0.10554805903529037,0.00885275351780638,0.009525670806344822,-0.015606532973359776,0.018459113392423555,0.003908344775188099,0.0034067000432219997,-0.0006392779637495905,ester,alcohol
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8955925063207074,0.00029547994663275365,9.944522385339265e-06,0.03333333333333333,0.04821932532357388,0.00014256746122627217,0.09054541047889243,-0.05012374371283834,0.020844399057870874,0.0015489712264707513,0.1458348380940496,0.014740897634208496,0.006631610725779581,-0.008147002226218428,0.011469570633116346,0.0026088756436769265,-0.0002036853441089324,-0.02102878396645618,ester,alcohol
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9487112393743293,0.00030055735971361785,5.782873666776878e-06,0.03333333333333333,0.04821932532357388,8.290489832675019e-05,0.021146233160365444,-0.04068830304060708,0.02297964634907836,0.0014252086898788527,0.10196199427298831,0.00649468784519916,0.001994359978471839,-0.018017453165830907,0.012486415710546046,0.0022159233604516666,-0.0015058781312112463,-0.014489598779287556,ester,alcohol
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9991303926507309,0.0002544530084349668,8.214377265519169e-08,0.03333333333333333,0.04821932532357388,1.177636156791579e-06,-0.00040846475218159775,-0.004419892451581759,0.0032672391248814913,3.478761787625892e-05,0.010063547314824787,0.0002057044285685155,0.0008875010014822546,-0.0017365756384057894,0.0018726483758766434,0.00013571040201565608,-8.423846255111582e-05,-0.000892340963768532,ester,alcohol
