Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
f4c8e2bf89ee42359a7d893a71860c17,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.14754361769544033,0.0,0.2650947300970715,0.034017973401465736,0.013818264026860929,0.03333333333333333,0.392061173213643,0.0029965709257922047,0.9772913651327417,0.3797441286804423,-0.03717613635091527,0.009611987931641749,-0.5455760732644568,0.0529458834900106,0.10503211064872728,0.25483558104373255,-0.0269486083467629,0.0049063243879560485,-0.009020526664888706,0.20551908994959847,ester,alcohol
6299627dbf614f87b5e6c08a35fced77,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.1290521345820288,0.0,0.10110477688386671,0.03644958305835659,0.0007810548023090198,0.03333333333333333,0.392061173213643,0.00016937627675227387,0.49763873916822843,0.03345361353903068,-0.010153224139372787,-0.013950470210413719,0.019511074891150604,-0.008903715867539186,0.020627401328654666,0.015886697137062426,-0.004858229644954235,-0.013292164675035077,0.007159940164636919,0.020537252147112755,ester,alcohol
d3b9e184b5734c22b917c243533420e3,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.1532840380393452,0.0,0.19641822008195628,0.03176890113865204,0.0018605576604851116,0.03333333333333333,0.392061173213643,0.0004034727502913534,4.527377845600604,-1.1793844697276952,-0.0015074836639763856,0.03238942638448355,-0.01223318389629402,0.041502870112192704,-0.04050831370293292,-0.052803684407634985,0.0024876209209202366,-0.03336989520056909,-0.0165421844092052,-0.7761086745312746,ester,alcohol
0d43137e19fe4d629b4a99580b58e58b,298.15,100.0,2,COC=O,0.4946,CO,0.5054,-0.07981547524274646,0.0,-0.20013182159109386,0.026262985656437293,0.014476023198615488,0.03333333333333333,0.392061173213643,0.0031392098279308138,,,-0.33063387490718277,-0.12745106141539758,-0.07758872757868836,-0.04147066189837776,-0.23987659079746804,-0.2857641360196845,-0.11812460315590739,0.005949307607826361,0.10306198220436812,0.0027194619638381185,ester,alcohol
5bf74d7c4d374c42af5a72a080e351cd,298.15,100.0,2,COC=O,0.0833,CO,0.9167,-0.016017622078813076,0.0,-0.11245710257063724,0.032196277707347884,0.009300573397532933,0.03333333333333333,0.392061173213643,0.0020168834364481854,,,-0.2799214186980956,-0.012483786274625465,-0.3171443326553237,0.5847124584005213,-0.0769393496890415,-0.0015468485647051771,-0.03767644383758501,-0.016688704202067223,-0.06144787260079782,3.0627401754900014,ester,alcohol
b0d78020705b4b42a329b9f75c42b7ca,298.15,100.0,2,COC=O,0.7271,CO,0.2729,-0.0779704053850363,0.0,-0.12893666078547877,0.02604532356672576,0.0025975591895431313,0.03333333333333333,0.392061173213643,0.0005632958185108247,,,-0.1451491618853608,-0.0530913781332812,0.08709415986772127,0.1357644606916992,-0.49661961620291134,0.11565230810065982,-0.06196721473119388,-0.01815215066332522,-0.13101332693610063,0.4234559023243523,ester,alcohol
248f4303204744bba35f5325cf680ceb,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.3391505413382205,0.0,0.1989997360236305,0.03877701752650786,0.019642248230328105,0.03333333333333333,0.392061173213643,0.004259535774521278,-1.1078569267419598,-0.11431224472095805,-0.9392340868937965,-0.5745000234724141,-0.1962936917446934,-0.06532356317286657,-0.30549571542656134,-0.4785603156047597,-0.3247228896674274,-0.3589401409832508,-0.02649861837297104,-0.1403705872427061,ester,alcohol
f9589fe620514e9caabc2ca0174b20ed,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.3889953391056479,0.0,0.2710690226330623,0.037458622082954286,0.013906616116792404,0.03333333333333333,0.392061173213643,0.0030157305903786534,-1.4963615282805347,2.348082788120142,-0.452210287090198,-0.2291395735576632,-4.75718997998041,-0.7721079162051049,-0.09372785175011045,1.377270820871408,-1.2402757403291143,-0.3074162545692472,0.17800924350090844,1.8918209729332833,ester,alcohol
5fc422634cd34ed7b62a6a55fd08ab24,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.4223704434297204,0.0,0.25986473403348104,0.044637325293717035,0.026408105586375002,0.03333333333333333,0.392061173213643,0.005726751294631235,-3.215910435420631,8.593292507269908,-0.22912773547309212,-0.17188826371640473,-12.296123520733452,-0.26748664450436777,-0.9708112745064195,-0.422655779523901,-0.04240496994341488,-0.06854994556677477,-0.16863045057977324,1.220901198321721,ester,alcohol
4b67b5b0f7ae450dabbeb794b3743567,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.3168067282716436,0.0,0.15230781426227374,0.039994811837098035,0.027059892710262053,0.03333333333333333,0.392061173213643,0.005868095123454379,5.429619533729558,7.280192687404839,-0.6338166205113108,-0.3524317964962145,-14.374584128166523,-0.3060105965660649,-0.5578018118238116,-0.8949033540328781,-2.998302954732127,0.0655765670525324,0.16023951026917022,0.08957241652755156,ester,alcohol
