Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
1735edba12c64586acbcf14a2f3a1176,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.8070387306488267,0.00039410542297497347,0.0007165649405494268,0.03571428571428571,0.04821932532357388,0.011006652753073208,-1.0848661175431504,0.5967352717695669,-1.6389781866642077,-0.033674208968292096,-0.02245499387779518,0.2693808767850217,,,,,,
293d3dc64c474dcabe97a9530d664671,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.9034902619911317,0.0002587573966413448,8.263286306741e-05,0.03571428571428571,0.04821932532357388,0.001269265600795179,-0.287701325058533,0.1313732483680451,-0.3984294745315519,0.01997870778237422,,,-0.14276707333813984,-0.00654499386834607,-0.04390886896883565,0.04462151885778005,-0.06612289404416302,0.004373314533464653
6bce57dafd0a4f7db22c97be283f7072,298.15,101.325,1,CCCCCC,1.0,0.6549610000000001,0.0,0.6342769389856672,0.0002354951208965901,0.00042783038004464845,0.03571428571428571,0.04821932532357388,0.006571603163777692,2.9842672091458007,-0.33501292328260557,1.5903246255477572,0.1653904245095689,,,,,,,,
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.8886068580987124,0.0002665392379330321,9.59784286063033e-05,0.03571428571428571,0.04821932532357388,0.0014742574966690556,-0.12767119235813815,0.13576472265499664,-0.661576450404891,-0.018712625065822296,,,,,,,-0.06674399184193475,0.010682909083210389
7d238e2f6d6249d3ba20d952649e4c2e,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.88869475853362,0.0003041945166629104,4.415281597011447e-05,0.03571428571428571,0.04821932532357388,0.0006782005174308048,-0.3242540209331799,0.11532444537410486,-0.3643200436222611,0.01183893313323349,,,-0.1008645160004696,-0.007080399470862719,-0.03262406490436096,0.022493049598780655,-0.050057977440074695,-0.0012005366351742367
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7680557062656409,0.00019651018286634089,1.5885854435967167e-05,0.03571428571428571,0.04821932532357388,0.00024401149647161336,-0.19980849948432067,0.06437037635208087,-0.26310584565142986,-0.015526827447451652,,,,,,,-0.020370197284513347,-0.006725444116037023
98dfde7944bf44bea8000f1e4d6ea8e4,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,0.6877900000000001,0.0,0.7045953770269462,0.00026500788216539997,0.0002824206970178066,0.03571428571428571,0.04821932532357388,0.004338066749361818,-1.4126270680514925,0.38144450164861693,-1.2591868226662721,-0.08282458648294688,,,,,,,,
6592c1fb6333488eb660fc3dafe00290,298.15,101.325,1,CC1CCCCC1,1.0,0.7667000000000003,0.0,0.765017902920793,0.00023434773030279774,2.8294505838777326e-06,0.03571428571428571,0.04821932532357388,4.346121097530071e-05,0.13792471310312393,-0.0331449054899395,0.13514654183472147,0.015532991073388501,,,,,,,,
5b239b41217b4d08847e93517e72377b,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7872792109911386,0.000285544227510368,0.0001522950733612392,0.03571428571428571,0.04821932532357388,0.0023392980784207734,0.42932382223484766,-0.16407652927066183,0.6541944044981107,0.013199171770940599,0.05306732304036169,-0.07983371049384587,,,,,,
87ff75ca440e4c8c8fe9335cb745f360,298.15,101.325,1,CCCCCCC,1.0,0.6796000000000002,0.0,0.6649394135959042,0.00022004300902522957,0.00021493279371196313,0.03571428571428571,0.04821932532357388,0.003301432280264229,1.7189148665633933,-0.2826530967035423,1.17185843644734,0.10976445480496165,,,,,,,,
34ae4b32490945aa8994d7ced26dbf30,298.15,101.325,1,COC(C)(C)C,1.0,0.7352700000000002,0.0,0.7452771699569459,0.00025979664287992997,0.00010014345054719715,0.03571428571428571,0.04821932532357388,0.001538233484912633,-0.6640283503733361,0.17490589654303348,-0.7140841684018525,-0.0240289754994529,,,,,,,-0.0797151744192763,-0.0094430367925826
0b24264e4f7041f1b0599746a6bcbe94,298.15,101.325,1,O=C1CCCCCC1,1.0,0.9476200000000002,0.0,0.9312599547929127,0.00022487178761527513,0.00026765107917794864,0.03571428571428571,0.04821932532357388,0.004111200982339688,0.5792195683205107,-0.30572326376339387,0.9639489179364549,0.05000146029119975,,,0.19760744833942884,0.02514645797481091,0.06645132365367976,-0.048503853008678835,,
82773b4722534a03929a3d1cb6d464c5,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,0.9981382333177063,0.00034583523647381347,0.000980205473475912,0.03571428571428571,0.04821932532357388,0.015056250540165652,,,-0.8434300359477139,-0.03717163899099879,,,-0.5686271027776958,0.14493548743654563,-0.42924393837260044,-0.06104669077798186,-0.35580544697209243,0.08375776743582222
2c5bfd43a3594e59924cefca8964d47d,298.15,101.325,1,CC(C)OC(C)C,1.0,0.7184600000000002,0.0,0.7338485270015476,0.00021607682955320051,0.00023680676327735213,0.03571428571428571,0.04821932532357388,0.0036374230240381654,-1.517964299542455,0.24171196114604107,-1.0680611740670063,-0.08279960818165574,,,,,,,-0.09139554642395248,-0.023986947040153892
7adf507e0d3b42bf93a24110e357fafe,298.15,101.325,1,CCCCCCCCCC,1.0,0.7261500000000002,0.0,0.7230836419496539,0.00023541651941279024,9.402551692923402e-06,0.03571428571428571,0.04821932532357388,0.00014442601866270071,0.2918128870030504,-0.061403688130201604,0.23957276857002938,0.02330363729903108,,,,,,,,
