Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8489759377266705,0.0003094693473681143,9.388477614842189e-06,0.023809523809523808,0.04821932532357388,9.613989106354756e-05,0.06434629678475079,-0.031183418462632378,0.020117090864500767,0.0010893059705254454,0.08777592384926994,0.004422118294054066,0.006684629863470309,-0.004968070360527533,0.009464249692000059,0.00035591613680378847,0.002036439052925892,-0.009496848337255717
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.87415297130475,0.0002652769441712448,1.8983699051233933e-05,0.023809523809523808,0.04821932532357388,0.00019439688026560626,0.10745479506937913,-0.040849690947610276,0.036349033066092884,0.00096086928510052,0.11187373092060984,0.0036269786098805925,0.00948817856370648,-0.015154485936675205,0.017511372573845045,0.0012904760005250644,0.002160109690285365,-0.003403881807569382
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8257537568333179,0.0003121968842189555,2.2989933405107913e-06,0.023809523809523808,0.04821932532357388,2.3542152240221747e-05,0.007985065775674545,-0.01671743085188999,0.005340326783077357,-0.00032109005902002607,0.04126241855422832,0.0009871666603005543,0.0014514752070315833,-0.0022302157152652223,0.0023226053209520173,-0.0009565960120321444,0.0018792916475975445,-0.0073810873765853095
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9132489404062827,0.000336958051415324,0.00031113221865638346,0.023809523809523808,0.04821932532357388,0.0031860562313847894,,,-0.16099047064549926,0.022570149596149416,-0.35317302386369703,0.0001181577730495406,-0.09956847941954863,-0.010287446288649551,-0.09169741210423618,0.007558956772415242,-0.06652181354603824,0.04402565660150873
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8181773671844017,0.0003196741894985342,8.793501531109048e-05,0.023809523809523808,0.04821932532357388,0.0009004721680663803,,,-0.018292703908460703,0.003376787038280667,-0.23071089195695935,0.02348945948590167,-0.011842116446396165,-0.0016962347131862228,-0.010072507835471445,0.0021769945491990415,-0.016592655961222797,0.16533399672624077
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9520170144322467,0.00037333173571419624,0.0003966874638943098,0.023809523809523808,0.04821932532357388,0.004062159077290931,,,-0.21984762520123033,0.05005891108923885,-0.3284519137003875,0.010666192358324347,-0.12938796575905784,0.03115253842957556,-0.13385200417435908,0.0127860294482642,-0.029039738339548645,0.03322319390116466
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9913946391574037,0.00024676747384619433,1.3005838527013905e-05,0.023809523809523808,0.04821932532357388,0.0001331823912750762,0.01794504950842168,-0.034763373747597213,0.03220694001567534,0.00351564291646469,0.0881548098515409,0.00468754532324588,0.010677783577955149,-0.006993274988644789,0.014250552212865964,0.0006059064707961584,0.003687099440548857,0.0014949083997207286
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8974589910053445,0.00027309775746246225,1.6563921523244543e-06,0.023809523809523808,0.04821932532357388,1.6961787375541915e-05,0.031659617105818084,-0.01321637577233293,0.005954226812379412,0.0007649097323644713,0.041509006074203054,0.00419060242687714,0.0013303114217406698,-0.002116567691301342,0.002767948068825056,0.00025957407641016204,0.001234877526619317,-0.0037887473971994373
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9496402396405733,0.0002511828345508879,2.177868638455724e-06,0.023809523809523808,0.04821932532357388,2.230181103279644e-05,0.016132980941590415,-0.016261973755871448,0.008452498430450749,0.00024051137741465828,0.041538868454147476,0.001711971657749401,0.0027712775071898426,-0.0034295791641194345,0.0044708932052495015,0.00034008033439276953,-0.0007043168385187601,-0.005400068867399381
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9974164334987139,0.00029103518853253744,4.002266326069016e-06,0.023809523809523808,0.04821932532357388,4.098400873718733e-05,-0.009473044695058143,-0.024609258963830077,0.014836178204009882,-0.0007868468515358079,0.04962963270156102,-0.0007341825031375443,0.003544007857658991,-0.010099926209311754,0.008892666243462482,0.0005526269564844884,0.00017258800042074267,-0.0032219345214464655
