Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
29b64efb08fe4b85ba92b53cfd95994e,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,64.8539863813574,0.16522670711479062,175.66815499720744,0.08333333333333333,25.6831695776047,0.022192925507358408,-0.8718154618558205,0.04549542850143449,-0.29601082964072895,-0.02142420691715993,-0.23467105602638041,-0.023793435927752356,-0.09688583382217861,0.06978366605508333,-0.0467659182209045,0.14902201486278382,,
8128bd8d41ed4acfa1fffe6b1fe6c4e3,298.15,101.325,1,CO,1.0,37.83,0.0,34.38016611544674,0.11831850323336852,11.901353831011816,0.08333333333333333,25.6831695776047,0.0015035500259711761,,,,,0.06417165401868495,0.005435719482099858,,,-0.0058443591366078235,-0.07087947482146785,,
613efbee4e5046d58f86d85ea00b8c34,298.15,101.325,1,CCO,1.0,42.46,0.0,39.08994634786357,0.17934288731465287,11.357261618278118,0.08333333333333333,25.6831695776047,0.0014348124796212144,0.1984995240731527,-0.007924464419232842,,,0.10822617741997967,0.01721036991829106,,,-0.0071423107097224455,-0.06751290787362803,,
bc51d58275ed41e9a32cc4809fd121b0,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,43.689049638862336,0.21708016853270276,3.2075031960591174,0.08333333333333333,25.6831695776047,0.00040521789220069845,0.2143969641812481,-0.007711203220117702,,,0.08427993562012182,0.014699923485964198,,,-0.005905912893147144,-0.04216618200099089,,
b8203b23864c496c90ff7346a05c825a,298.15,101.325,1,CCCCO,1.0,52.42,0.0,48.25636442192866,0.2543830126646309,17.335861226981486,0.08333333333333333,25.6831695776047,0.002190115088431475,0.631931897225126,-0.008575718306010673,,,0.25002036044770987,0.05555549707310679,,,-0.021840649747098963,-0.10793490135393652,,
37127229370348e08f63564af58ba2bd,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,46.72404363176332,0.23707630975725408,17.355192462051733,0.08333333333333333,25.6831695776047,0.0021925572878152277,0.6179181804531445,-0.025124574299126307,,,0.27438190910058485,0.05121135537578619,,,-0.013228241579065806,-0.09777370844702903,,
20064c60953441a187cfff23332e4bf4,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,47.106200070500485,0.2458600474698606,0.1268784902245504,0.08333333333333333,25.6831695776047,1.6029113996696274e-05,-0.0549949396582896,0.004039825687761421,,,-0.023383678281704446,-0.0039142806524887575,,,0.000610730598135881,0.008138993277936742,,
f8cd0f404aad475eb1e523862be7338b,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,41.032746512218345,0.18444530689123564,29.297824805531892,0.08333333333333333,25.6831695776047,0.0037013222086105632,-0.7156028970561384,0.04018836734143653,-0.11706907334079221,-0.011983531944212384,-0.28899823839114813,-0.03689793456418404,-0.0422793880687801,0.018416706302046795,,,-0.052296824552926724,-0.011559085230200487
92275cfe16774c7bb29be244db8be34a,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,44.71852221027817,0.28567414560917653,23.897649400382946,0.08333333333333333,25.6831695776047,0.003019094456545628,-0.8128535491714064,0.031279837176505475,-0.09709840961576176,-0.012403079336137176,-0.31624491310238184,-0.06187751260781959,-0.04623863356931059,-0.007603576343066999,,,-0.04187640975913487,-0.009871918682815714
b571eb42d5ea460a8041b5a6278d99af,313.15,101.325,1,CCCCOC(C)=O,1.0,42.96,0.0,47.5188817616028,0.3074952461552673,20.783402916274632,0.08333333333333333,25.6831695776047,0.0026256580922002096,-1.0021832865563802,0.017101712797925626,-0.09104613875035897,-0.013852172937193768,-0.34122876317062584,-0.07422803568696977,-0.04012169401853937,-0.0049133672416713315,,,-0.03965793212736516,-0.0118931480029079
b0cc2bb7c5bd4959be0fb7c6cd722f2d,293.25,101.325,1,COC=O,1.0,28.7187400224,0.0,36.97955659101899,0.12314671075888839,68.24109038037005,0.08333333333333333,25.6831695776047,0.008621195090120578,,,-0.17968235169740154,0.0034690127166717116,-0.16625365232704054,-0.017861832256686062,-0.08699476777653331,0.01159438888418297,,,-0.09139720315284529,-0.011210593994611624
369bcdaf8853439590812b0124307c2e,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,61.7,0.0,72.98221479616555,0.3439343538286517,127.2883707068168,0.08333333333333333,25.6831695776047,0.016080895988771066,-1.921814813607168,0.10495121547244828,-0.4605979703190397,-0.07457256961235689,-0.9857601844036152,-0.1714281537419693,-0.19495571946485085,0.016644508222297575,,,-0.20134707955818684,-0.055923899725931495
