Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
f4c8e2bf89ee42359a7d893a71860c17,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.14754361769544033,0.0,0.2651784123485436,0.03031223477968675,0.013837944913077776,0.03333333333333333,0.392061173213643,0.003000838840438835,-1.1289200760279594,-0.3447642550250924,0.04104583503444304,-0.03542415811019293,0.24054269738123044,-0.04567334316412018,-0.13524164575506992,-0.2267373653772245,0.029303465795469323,-0.07236032992774205,0.21924634047659555,0.2989560112574172,ester,alcohol
6299627dbf614f87b5e6c08a35fced77,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.1290521345820288,0.0,0.0643652202402184,0.031341814813623685,0.004184396887064716,0.03333333333333333,0.392061173213643,0.0009074108027882259,0.010570909329048826,0.07615049476752893,-0.07679919118343173,0.044166196079500765,-0.16427814352275477,0.016658952861198967,-0.07400617320772855,0.003029179551512956,-0.014144804799419234,0.10863073497965739,-0.06376119717517226,-0.12086550111520503,ester,alcohol
d3b9e184b5734c22b917c243533420e3,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.1532840380393452,0.0,0.1406856665552881,0.030333629974443155,0.00015871896405030301,0.03333333333333333,0.392061173213643,3.441913051599437e-05,-0.9091457342529006,0.4241003419151513,-0.014068956681515882,-0.017533986780801442,-0.010418397242246514,0.013625268803486034,-0.004700502259063724,0.008011106270417958,-0.008985084707261911,0.0021749019078142065,-0.03179631491004881,0.33853263042019094,ester,alcohol
0d43137e19fe4d629b4a99580b58e58b,298.15,100.0,2,COC=O,0.4946,CO,0.5054,-0.07981547524274646,0.0,-0.18928198142148164,0.025189426205701068,0.011982915974979068,0.03333333333333333,0.392061173213643,0.0025985650257538398,,,-0.09115808996290765,0.058205559121460484,0.33231355152006803,0.13237299327514226,0.036029983059488006,0.21443641161521226,-0.08135223474344709,0.021672024573114908,-0.08594561709210387,-0.4232595915469475,ester,alcohol
5bf74d7c4d374c42af5a72a080e351cd,298.15,100.0,2,COC=O,0.0833,CO,0.9167,-0.016017622078813076,0.0,-0.09383345163458105,0.03045299555969206,0.006055303329452333,0.03333333333333333,0.392061173213643,0.0013131277466270558,,,-0.2290342256886199,0.005649993592044373,-0.1330868715794807,0.44019773234257614,-0.01638358884565467,0.03431470017929757,-0.024437142328850588,0.004745955167755805,-0.369246751825921,2.1785193244872034,ester,alcohol
b0d78020705b4b42a329b9f75c42b7ca,298.15,100.0,2,COC=O,0.7271,CO,0.2729,-0.0779704053850363,0.0,-0.149597196084398,0.027551261816801766,0.005130397145890168,0.03333333333333333,0.392061173213643,0.0011125564611631019,,,-0.09782818199980414,0.02156561891830644,0.027094537946528736,0.11428358738996365,-1.1300081300303015,-0.10658560004330253,0.011322066777136675,0.1227382801670945,-0.22201220905494087,0.6000923595096398,ester,alcohol
248f4303204744bba35f5325cf680ceb,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.3391505413382205,0.0,0.19768041801579184,0.034819696651149125,0.02001379579286317,0.03333333333333333,0.392061173213643,0.004340108024499806,0.014532981112334958,-0.07311047167697207,-0.052298757416302175,0.0434324139435572,-0.030895937664879473,-0.06843615490737835,-0.2784873228901008,-0.3181504821683472,0.007033174430280834,0.2173193762275217,-0.02233345912729284,-0.11063861831871918,ester,alcohol
f9589fe620514e9caabc2ca0174b20ed,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.3889953391056479,0.0,0.23219932972198976,0.04076370925039535,0.024584988558640206,0.03333333333333333,0.392061173213643,0.005331397763318819,-2.189962986733504,3.499446857875891,-0.5644646389476935,-0.12132502500467106,-7.809815384965753,-0.5209294262102695,-0.03460878639985784,1.6288223011937022,-1.51760361690068,0.19400365005276082,-0.06277372394565146,3.183510581626736,ester,alcohol
5fc422634cd34ed7b62a6a55fd08ab24,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.4223704434297204,0.0,0.21305646835526798,0.03368389652476364,0.04381234016146849,0.03333333333333333,0.392061173213643,0.009500960790991548,-2.8471396176867136,11.367686648759724,-0.01932113048197698,-0.08689505181531171,-15.156106548845806,-0.2671250073178726,-1.500522602573335,0.11513585973370812,0.055838290417208926,0.12347152215558552,-0.1775679073725178,2.7131948563343027,ester,alcohol
4b67b5b0f7ae450dabbeb794b3743567,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.3168067282716436,0.0,0.0645594632425822,0.04061928538750836,0.06362868271464152,0.03333333333333333,0.392061173213643,0.013798249932011574,1.531932616335437,10.051314466063769,-0.5655358230535033,-1.074381786693524,-21.34151778730822,-0.11175768580440158,0.494373108485777,0.3267002818668849,-4.586042978881831,-0.6640408973453382,0.0426008612094973,-0.2573495104494358,ester,alcohol
df98d0f37a1f4268b46040b4d8892204,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.3721489531952287,0.0,0.12358456745547688,0.04455432409112148,0.06178425385818015,0.03333333333333333,0.392061173213643,0.0133982748066832,-20.987913819091254,8.25196805270451,-6.542814138805078,-0.3254400193512328,-20.231046507554918,0.010100408937773423,-1.0753620059144138,2.506515504065272,-0.23650586115548197,0.9386314721379128,-1.0414107611787546,-0.18295331618475136,ester,alcohol
1786c7a811fb4e20a27ca9bee9ae7684,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2,CC(C)O,0.8,0.26624539407202263,0.0,0.17525741693576835,0.041293372785432866,0.008278811983347532,0.03333333333333333,0.392061173213643,0.0017953085308817127,-10.646949103577594,3.0246829218477718,-0.12609424377349068,-0.028273582127448977,-11.389632711046898,-0.034055170003461026,-0.2931380334004211,0.5902305378879564,-0.0991468397246151,0.06198474655346761,-0.5467448910162247,-0.1398163860897035,ester,alcohol
ba79de4bf49f4fe1ba2ea5257bc5035d,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8339999999999999,0.0,0.5729963602843596,0.02922550293925389,0.06812289994481173,0.03333333333333333,0.392061173213643,0.01477284707821922,-1.572795196052234,-0.5170255476171501,0.4823381985788909,-0.05712420805178841,2.1552580565088295,0.4650095536956245,1.4733263664356784,1.740561657046289,0.37852078898832703,0.032953248771303505,-0.07806550931931373,-0.2978606420166934,alcohol,ester
