Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
ff32f758b8c54a36ba12a585ae000671,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8714888054241041,0.000256109459063498,0.00011153883086993495,0.023809523809523808,0.04821932532357388,0.001142179966668776,0.21854650246343288,-0.12523554410141377,0.09352312875823057,0.005295443169039997,0.3176001755389988,0.024381349402947245,0.02800413029409199,-0.03151375061065749,0.04420786445331231,0.0005458223825755445,,
7f68812082a3470ba6f8cea85b9ec704,298.15,101.325,1,CC(=O)O,1.0,1.0439000000000005,0.0,1.0680367792678003,0.00035190593437624664,0.0005825841134224892,0.023809523809523808,0.04821932532357388,0.005965777999113119,0.26528960806190144,0.2430422028933302,-0.2806775016935862,0.023107113559228846,-0.2468785218567463,0.03300286590448123,-0.10563752066111642,0.10300216946871563,,,-0.06090536575438601,0.15567835068404318
bcef1f7763bb4d31b4c5b59b99888804,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.7958702786180211,0.0004403839217493134,0.00024336869295988117,0.023809523809523808,0.04821932532357388,0.0024921441568388097,-0.5737318326917968,0.2468059593231457,,,-0.5981369338199949,-0.06465122618934394,,,,,0.0006038288908098718,0.13253513859262117
9313df3b886044a498d495a45485984d,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,1.0496030000000005,0.0,1.043013394408467,0.00028678504803221385,4.342290185197013e-05,0.023809523809523808,0.04821932532357388,0.0004446592115330615,-0.08046257355583286,-0.07761417926182655,0.06948575362783349,0.005670867964939272,0.1554104203923601,0.0027164642166076273,0.016551043547064423,-0.03455946559394994,0.03469850811148476,0.002203138043050216,,
d609b0fe6fc0446f94ccf80e28204e0c,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,0.9900935953183053,0.00039887972564411607,0.000541194867133858,0.023809523809523808,0.04821932532357388,0.005541943827841228,,,-0.24994879157719826,0.10680190451971161,-0.4550115925217492,-0.06809793844581939,-0.27196300342162316,-0.1006395402737775,-0.169218581037604,0.0681529792835809,,
6bcbbec6772046c89caec8c2cabdc203,298.15,101.325,1,CCCCO,1.0,0.8058400000000002,0.0,0.788892954912985,0.0002546048287848398,0.00028720233718132867,0.023809523809523808,0.04821932532357388,0.0029410094524971947,0.3496170592105924,-0.21575374586974297,,,0.6065141528184249,0.05730880790038536,,,,,0.01572663920102226,-0.08132267154179666
518d22a78f3549cc8f3b7fdd7da01b59,298.15,101.325,1,CC(C)O,1.0,0.7809870000000001,0.0,0.7866432659718119,0.00031314196127436893,3.199334474387599e-05,0.023809523809523808,0.04821932532357388,0.0003276182576791989,-0.2431129422257576,0.056049007724515904,,,-0.18375594986138535,-0.022577847453811636,,,,,-0.005833623520466282,0.03240607739668544
ca3e98a10b0d485eb2676417c01c1807,298.15,101.325,1,CC(C)CO,1.0,0.7978300000000003,0.0,0.7964811538878106,0.0002427809636874506,1.8193858343691638e-06,0.023809523809523808,0.04821932532357388,1.863087532341665e-05,0.034018199448840804,-0.015029989524526421,,,0.04470028441946627,0.004399153761176944,,,,,0.0021491522220919695,-0.005164704945488985
598c36b6394142a8a1749f4d0b4b6a1d,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.7930909503285626,0.0004318672655641112,4.265331219414978e-05,0.023809523809523808,0.04821932532357388,0.0004367784593065754,,,,,-0.16456221620278713,0.016260308448625766,,,,,-0.045022481413574636,0.06968523906487438
1dcfe42a5aff48e2a8244188e5da071d,298.15,101.325,1,CCCCOC(C)=O,1.0,0.8763500000000002,0.0,0.8625807129405821,0.00026021561698301123,0.00018959326612465722,0.023809523809523808,0.04821932532357388,0.0019414730161140304,0.22614860782084145,-0.14593705674446852,0.0806017023867423,0.0062762491183392735,0.37036340179761795,0.04040098916689071,0.02961722068821922,-0.018615310716371975,0.041002606249463516,0.0057670676881403414,,
bd9fc99565464138a3baab3be67b291f,298.15,101.325,1,CCO,1.0,0.7856450000000001,0.0,0.7843111158838537,0.0003598313843519101,1.7792468353077512e-06,0.023809523809523808,0.04821932532357388,1.8219843934146107e-05,0.04743114267348271,-0.010562839012462667,,,0.04580072880832962,0.003203724192601158,,,,,0.005765898608655885,-0.00743623759539192
94b08446226d4ab58d2358867d930dba,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8898268913516979,0.000271658220267241,2.0913322709177226e-05,0.023809523809523808,0.04821932532357388,0.00021415661298042197,0.05507809461472174,-0.056339796568236095,0.04659568581233779,0.0013709088595768339,0.1288355220649009,0.006009418259511889,0.018820607572793042,-0.009929279331966865,0.022406293693497958,-0.000824701941279067,,
