Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8483809699697923,0.00029165130035751813,1.3388500761962813e-05,0.023809523809523808,0.04821932532357388,0.00013710092919904824,0.08653863956402477,-0.03457174979449442,0.021539408092576543,0.0008948634780629157,0.10108097059111512,0.0035377058729400214,0.006017168875360954,-0.008202726741769304,0.010343791015972603,-0.000555558064777033,0.005615189155012378,-0.00873236734019571
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8740971499412296,0.00024273128616446866,1.9473245641192382e-05,0.023809523809523808,0.04821932532357388,0.0001994099353912564,0.057245961247634515,-0.04655996328516552,0.03532728065008436,0.00160038760340224,0.10913315892834483,0.0024372474557842797,0.008994404146483875,-0.014861844632139803,0.017219745649348032,0.0004039189100737684,0.003251183767262818,-0.001917123988081322
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8250045161422674,0.0002583971410118479,5.132417109647576e-06,0.023809523809523808,0.04821932532357388,5.255697910320891e-05,0.056411282739345904,-0.021556726643959474,0.009797496129678562,0.0009698400341769221,0.0676739814299906,0.0028903450003074857,0.0012547495149997558,-0.00580152550610429,0.004780202471278956,0.0011035007861042551,0.0077084105556845615,-0.0029216907092797393
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.913341608146183,0.00040316422047306376,0.00031440992744977614,0.023809523809523808,0.04821932532357388,0.0032196206258758237,,,-0.15334573643405572,0.04120940684369278,-0.3650360040281384,0.01785674856620244,-0.08696826113570574,0.03762671552160318,-0.1054523155063891,0.014203283478459722,-0.05655138414157569,0.07075479398869194
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8180705153632214,0.00038470164032305206,8.594245509972048e-05,0.023809523809523808,0.04821932532357388,0.0008800679524397885,,,-0.015319691449183503,0.0015691688706464119,-0.17882194613991884,0.02199923697673991,-0.006104436156756649,0.00464645715453552,-0.008765476173363755,0.002042948942111249,-0.03471296748452949,0.09519145121314075
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9536978414578532,0.00037606906855139344,0.00046646675563854595,0.023809523809523808,0.04821932532357388,0.004776712999875442,,,-0.16602875868614916,0.0688548206597203,-0.3263449058290039,0.013149131846411446,-0.13824680358285935,-0.0035495606287526773,-0.12331494628172655,0.024688742854782446,-0.051701749847470606,-0.008773542202446355
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9916014716986562,0.00021001622652734808,1.1556792671639133e-05,0.023809523809523808,0.04821932532357388,0.00011834387150680416,-0.014308364516250312,-0.039507095259166666,0.020404195763383547,-0.0024535150655858005,0.08248201411849372,-0.0008077491689516701,0.0037317605152985497,-0.01870547327395406,0.014720356155944895,0.001533400836410068,0.0017348414449139002,-0.0012153775655907816
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8980482980366157,0.0002454422283568001,4.86788029710556e-07,0.023809523809523808,0.04821932532357388,4.984806916238086e-06,0.012611220379177484,-0.007175516838919224,0.002326183802196007,-6.4627026654098e-05,0.01979090778816228,0.0011631116526493093,0.0006098512577817826,-0.0013523302906640344,0.0016183066404330815,0.0003193226296125031,0.0007159462391765413,-0.0014143992360553378
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9494113879191185,0.0003106090220103227,2.9057023462877865e-06,0.023809523809523808,0.04821932532357388,2.9754973968684058e-05,0.003306283139862778,-0.020199732006382108,0.009934946724408582,0.0008714845719011314,0.045687564896235475,0.001394378546635626,0.0032892136254294244,-0.0031832459821822465,0.004385814898793129,-0.00111589959820506,0.00013557837142553998,-0.004292359089756544
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9975862567925676,0.00022376392862292975,3.351620691560584e-06,0.023809523809523808,0.04821932532357388,3.432126713105901e-05,0.008432967114000645,-0.017945632432505944,0.014365848670533704,0.0007899314628849953,0.042120806789825334,0.0005067836641375373,0.003179790110658244,-0.007653626201996556,0.0071334930405016145,-0.0002389875262839886,0.0005279675853598172,-0.0010663338317600905
