Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half
7d929387e81645f1ba97815962dfdf2e,293.15,100.0,2,CCO,0.75,CCCCCCC,0.25,0.7379000000000001,0.0,0.7336930058994692,0.00038611744158753954,1.7698799361902102e-05,0.007874015748031496,0.04821932532357388,5.993738980087372e-05,0.08794254016521895,-0.013332430371897817,0.062266500884063894,0.005071197508166936,0.003053497209542869,-0.0049817062677226884,,,,,,
54bac2d85e5e42f1908e94ed8133efca,293.15,100.0,2,CCO,0.5,CCCCCCC,0.5,0.7112000000000002,0.0,0.7016607366851694,0.0002424527753633185,9.099754458967656e-05,0.007874015748031496,0.04821932532357388,0.0003081652709581126,0.16519901720415495,-0.036373632421080555,0.1300054428929667,0.008800265398419438,-0.0005731870941980748,-0.010934387528223401,,,,,,
d5833f0d3ac54b95866e168e9b8e44d4,293.15,100.0,2,CCO,0.25,CCCCCCC,0.75,0.6945000000000001,0.0,0.6831408897383974,0.00022549704095475346,0.00012902938593524878,0.007874015748031496,0.04821932532357388,0.0004369609735909925,0.24190754243549176,-0.03674361359221755,0.15066056195619087,0.014325257155395635,0.0013323581427423213,-0.0030827494976729676,,,,,,
4b8a6f0c634145f3ab2ac48937ba961d,298.15,100.0,2,C1CCOCC1,0.5009,O=C1CCCCC1,0.4991,0.9160300000000002,0.0,0.900907772619681,0.00022157782466573783,0.00022868176094207595,0.007874015748031496,0.04821932532357388,0.0007744360261769964,0.04259534872446931,-0.060969906835294574,0.18919895105778803,0.004739417951598517,,,0.008716848061212213,-0.0037901014988298877,0.017935243255170766,0.000372984257139706,0.0067486817428061745,-0.007668273494130017
6dc4e84fb31943ddbef5babe9c3865d5,298.15,100.0,2,C1CCOCC1,0.2471,O=C1CCCCC1,0.7529,0.9305900000000004,0.0,0.9071539081320986,0.00022122200513196455,0.0005492504020407302,0.007874015748031496,0.04821932532357388,0.0018600490785982812,0.11931202476428633,-0.10533677160903177,0.3000601502521029,0.012513848678840436,,,0.007225703644240987,-0.0004283022132212142,0.04401055202918436,0.0017057660317197042,0.014285208592211104,-0.021263634239092128
8925c257d25c4c7c9027c06da28ab9ca,298.15,100.0,2,C1CCOCC1,0.7389,O=C1CCCCC1,0.2611,0.9000800000000002,0.0,0.8955205941587266,0.00027624181351252025,2.0788181625439526e-05,0.007874015748031496,0.04821932532357388,7.039965366336703e-05,0.02531239336539292,-0.014865374597088615,0.058000845068085546,0.0020820068707297482,,,0.00456056308244043,-0.00037158033786195146,0.0028615901444878104,-0.00011133556981914642,0.0009738991201304208,-0.0018014046186648094
ee44f9ab0a754f8da3f9391c6165bbfb,298.15,100.8,2,CCO,0.25,CC(C)CC(C)(C)C,0.75,0.6962000000000003,0.0,0.7119299472216792,0.00018942544091259318,0.0002474312395968061,0.007874015748031496,0.04821932532357388,0.0008379315654908536,-0.2472568096169679,0.06610782184881721,-0.20941805026783486,-0.015252620490575372,0.0028757420432397947,0.013487241111425498,,,,,,
9c650fee48cc467687e61e4b46ce14d9,298.15,100.8,2,CCO,0.75,CC(C)CC(C)(C)C,0.25,0.7354000000000002,0.0,0.7453612933744803,0.00024962077969265976,9.922736569246216e-05,0.007874015748031496,0.04821932532357388,0.0003360357487991646,-0.10557038897891872,0.032851021436836395,-0.11424759082808714,-0.007408545677593585,-0.0030564055656839804,0.013272809996036855,,,,,,
8df7db918e354e9582c0fad1606ad317,298.15,100.8,2,CCO,0.5,CC(C)CC(C)(C)C,0.5,0.7106000000000002,0.0,0.7231235574275241,0.00024107963485750478,0.00015683949064048823,0.007874015748031496,0.04821932532357388,0.0005311405307483608,-0.19387585449127145,0.0498788396171375,-0.1666480210717286,-0.011131402170623292,-0.0021793540215844748,0.010012036980168535,,,,,,
40d1cd2ebbf14a0abeb91ea79ed8193f,298.15,101.0,2,CCCCO,0.2497,CCCCCCC,0.7503,0.7000160000000001,0.0,0.6890141454189223,0.00019059767080669088,0.00012104080422318324,0.007874015748031496,0.04821932532357388,0.0004099074584772563,0.1529868631146313,-0.0436890866607566,0.14191314476162029,0.011893961149388566,-0.0002484975857974729,-0.004764263500032503,,,,,,
7e2b7f447c7b4735be6e70bda11b7a6e,298.15,101.0,2,CCCCO,0.7502,CCCCCCC,0.2498,0.7612980000000001,0.0,0.7547308666074865,0.0002206798188563972,4.312724099506838e-05,0.007874015748031496,0.04821932532357388,0.00014605139036277714,0.0899154475249541,-0.021798867739246226,0.08272850999380545,0.006415832996434325,-0.0005527606775551445,-0.01058550551301235,,,,,,
9b7cc3aebcbe4072950daaa430ad03ac,298.15,101.0,2,CCCCO,0.4999,CCCCCCC,0.5001,0.7268920000000002,0.0,0.7181241007793069,0.00022160258565033213,7.687605674423453e-05,0.007874015748031496,0.04821932532357388,0.0002603425286209965,0.09846115962189732,-0.03789079589852715,0.11805797882425734,0.008751305871586299,0.0007426735906849281,-0.007204299363951081,,,,,,
f17f41c5d44a48d283a58de5ca9553ff,298.15,100.8,2,CC(C)OC(C)C,0.25,CC(C)CC(C)(C)C,0.75,0.6937500000000002,0.0,0.7111897948461279,0.0001932496008360513,0.0003041464442750215,0.007874015748031496,0.04821932532357388,0.0010299989063835863,-0.2607891857097054,0.08281115691864828,-0.24643121467783222,-0.01763920797058808,,,-0.004612188222174206,-0.0008630201241215064,,,,
d636a845f12947a08dd384a44b1ba54b,298.15,100.8,2,CC(C)OC(C)C,0.5,CC(C)CC(C)(C)C,0.5,0.7007600000000002,0.0,0.717664624349694,0.00021414621925316973,0.0002857663244042627,0.007874015748031496,0.04821932532357388,0.0009677542090595494,-0.30939006295882143,0.06122267916850603,-0.21773796084152533,-0.01836697096436274,,,-0.00740110174573302,-0.0008245439768289932,,,,
ef9b17646beb45ff83c4c450473b767d,298.15,100.8,2,CC(C)OC(C)C,0.75,CC(C)CC(C)(C)C,0.25,0.7090800000000002,0.0,0.7260618301781494,0.00020622420770769886,0.0002883825561995005,0.007874015748031496,0.04821932532357388,0.0009766141380137222,-0.2988384351238598,0.07149118751446619,-0.24513084780077316,-0.017796268487616985,,,-0.015411646877177521,-0.0044748448979292955,,,,
e55d238554c245e6bf509d5f5658af7e,298.15,101.3,2,C1COCCO1,0.7778,O=C1CCCC1,0.2222,1.0081000000000002,0.0,1.029926318260161,0.0002486053737404706,0.0004763881687938285,0.007874015748031496,0.04821932532357388,0.0016132994552717197,-0.005581271702026505,0.02364900521974401,-0.22978373749484643,0.007280694207331252,,,-0.04390818484306617,0.015159195068474515,-0.014673484129197752,-0.0012854503340057263,-0.004127198424588295,0.006964271793162285
84c39470a147421f8225354da57407b5,298.15,101.3,2,C1COCCO1,0.2436,O=C1CCCC1,0.7564,0.9633500000000004,0.0,0.9434318471763176,0.00023132990560401775,0.00039673281190758355,0.007874015748031496,0.04821932532357388,0.0013435447630017088,-0.059157934499009614,-0.07425258458803882,0.1941323067158985,-0.0040542446791556296,,,0.011802080259185324,-0.002518857805247076,0.038469670607234226,0.0006934785898828437,0.012216872257133296,-0.018586527860761228
fb3051f72cbb432b98f474e2960697ef,298.15,101.3,2,C1COCCO1,0.5063,O=C1CCCC1,0.4937,0.9849200000000002,0.0,0.9849630630879088,0.00022656263541661508,1.8544295402220163e-09,0.007874015748031496,0.04821932532357388,6.280068152521092e-09,7.405387704895762e-05,0.00011397333977284342,-0.00045998626137514924,2.2691334677430107e-05,,,-5.840348132438232e-05,2.1417016595880684e-05,-6.183624383779e-05,-1.6486137096915203e-06,-2.16429573835283e-05,2.532059360525323e-05
7e6cb51c834448c8887a05bbfc2b649b,303.15,101.3,2,CC(C)(C)O,0.4973,CCCCOC(C)=O,0.5027,0.8266077003431636,0.0,0.8401555457041971,0.00026011446486514804,0.0001835441139264795,0.007874015748031496,0.04821932532357388,0.0006215763497352327,-0.18484456501946878,0.04341701293982197,-0.15206383484881084,-0.013300067529827039,-0.001376130124993824,0.009110570827260397,-0.00849854846441835,-0.0006628487297828728,-0.015409172988932223,-0.0009691513518812938,-0.006447608420601937,0.002075178388936401
4b9e480efdd949168af7266ef60f9164,303.15,101.3,2,CC(C)(C)O,0.7538,CCCCOC(C)=O,0.2462,0.8010966665339349,0.0,0.823435680596648,0.00036707322790452206,0.0004990315492940938,0.007874015748031496,0.04821932532357388,0.0016899817824568815,-0.13384957107586795,0.10874492351426969,-0.2582048890298044,-0.007991304830420312,-0.012791123829887922,0.008688271506360656,-0.0067659506025120105,0.0012906342719505176,-0.013782008564726106,-0.0003158365756241285,-0.005751021122138067,0.0028739591154619535
4dbbfbd69ae648b48f7d958f037fab2f,303.15,101.3,2,CC(C)(C)O,0.2394,CCCCOC(C)=O,0.7606,0.8504597383810222,0.0,0.8568239692310188,0.00021615590148933107,4.050343431204844e-05,0.007874015748031496,0.04821932532357388,0.0001371658088774688,-0.03509607786674712,0.02702680745476439,-0.06783322391797719,0.000206768084003795,-0.00017888080800897187,0.0026285161531053175,-0.0056642906972257535,0.00021253341416026201,-0.011541662657266688,-0.00034077522516780083,-0.0032198457525237836,0.005065884054077907
18fcca509dad4dfdab501595360824ca,303.15,101.0,2,C1CCCCC1,0.2792,CCCO,0.7208,0.7831500000000001,0.0,0.7735932567963963,0.0002815981759924221,9.133134065962702e-05,0.007874015748031496,0.04821932532357388,0.00030929567900159194,0.14187634332817703,-0.03333293027062974,0.13246240470396634,0.010174092965219945,0.00416577327229664,-0.010676875379589277,,,,,,
ec222a3da1be40769dd668be7c9207e2,298.15,101.0,2,C1CCCCC1,0.5071,CCCO,0.4929,0.7807100000000002,0.0,0.7685320474020076,0.00030956506780584767,0.00014830252947895453,0.007874015748031496,0.04821932532357388,0.0005022299160568805,0.16926957828396125,-0.045769078249710035,0.1678649070298311,0.012471001333167487,0.002682197912153249,-0.010157566589428882,,,,,,
f924708907134ac59208cc4cba69689f,303.15,101.0,2,C1CCCCC1,0.7888,CCCO,0.2112,0.7706800000000001,0.0,0.7550117481146682,0.00024252330276223403,0.0002454941171422079,0.007874015748031496,0.04821932532357388,0.000831371455887984,0.3007885383587212,-0.058143482328609365,0.2381137915121116,0.0252635507736189,0.0007083541446651072,-0.0060126978154668945,,,,,,
88ad1e4ecd4849c5ba3e1af6f0acbc1b,298.15,101.0,2,CCCO,0.7973,CC1CCCCC1,0.2027,0.7942000000000002,0.0,0.7843033847596673,0.00027265759547073375,9.794299321518977e-05,0.007874015748031496,0.04821932532357388,0.0003316861919594222,0.11272700758103255,-0.030781326611494447,0.11341720161935015,0.004678849498705019,0.0005227769195212073,-0.01784331534515907,,,,,,
14adbc1f07144ab5955893708e5c84b4,298.15,101.0,2,CCCO,0.4969,CC1CCCCC1,0.5031,0.7785600000000001,0.0,0.7735172805855568,0.00024196746713144667,2.54290190928038e-05,0.007874015748031496,0.04821932532357388,8.611595614220468e-05,0.06325948047674028,-0.020254143823936685,0.069186410663583,0.005340889289705971,0.0005523015646705614,-0.0036700573367886556,,,,,,
279f33d1eb95474dbd7ae184ada2b8fa,298.15,101.0,2,CCCO,0.201,CC1CCCCC1,0.799,0.7688300000000002,0.0,0.7655960167674285,0.00021332791990644098,1.0458647548555132e-05,0.007874015748031496,0.04821932532357388,3.541844969761451e-05,0.03288809083095286,-0.015005523840337062,0.043907397812965016,0.002252197866026265,2.2532256330700505e-05,-0.0013798453425982503,,,,,,
76e56e66d12e49bfb3a4f9748a5fbc5f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7998,CCCCO,0.2002,1.0158560000000003,0.0,1.016386582991817,0.00028435710640777864,2.815183112052044e-07,0.007874015748031496,0.04821932532357388,9.533682149711995e-07,0.0015807281238942822,0.002071872811240168,-0.00475251287146807,0.0004066606289312924,-2.2532243970066304e-05,0.0001433450437043478,-0.000953447408127654,-0.0001350844945571899,-0.0016715107106287266,-7.413603014766179e-05,-0.00024286474803400645,0.0013355151287243838
123cfb5de3104e47a8dd9631afc18791,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,0.954786,0.0,0.9565716332525486,0.00036356889072964465,3.1884861126071008e-06,0.007874015748031496,0.04821932532357388,1.0797881319417685e-05,-0.012989794801306008,0.004967327133418503,-0.016921967772002285,0.00042145571988744793,-0.00027133097271377933,0.0013325897298374519,-0.0019160956200953046,-0.00011660514717306895,-0.0032065574007877425,-1.4349879102958988e-05,-0.00047347582040411395,0.0027125013989090785
0703f2f32fe347e5bb7f3d429e077382,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2002,CCCCO,0.7998,0.8748860000000002,0.0,0.8748155255468885,0.0003263588007799913,4.966648541393464e-09,0.007874015748031496,0.04821932532357388,1.6819669150565944e-08,0.0008659985995614879,-0.00018527080589378383,0.0007862537538660106,4.045701303431821e-05,1.2229088107693058e-05,-9.183911825779071e-05,4.136614645745536e-05,1.3381507565624526e-05,5.9456010379750026e-05,2.959955695099286e-07,1.779078111618038e-05,-3.340218561378042e-05
