Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment,Iteration
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,,0.29814239699997197,0.9660917830792959,ester,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.1460996954654483,0.3313975199779071,0.9925812120617423,1.366306755361353,ester,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.13850139263321826,0.3413044688559053,-0.3363507917938231,0.012666095930455867,ester,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9894719128875038,0.10002105295008944,0.9730252157554091,0.9999790357819417,ester,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9790546663932559,0.020719374567240434,0.947860537379939,0.9999580720033818,ester,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,0.0001656774575302023,0.0014453770773674222,6.929874105663745e-10,0.0010401724951677447,ester,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.01628259088512963,0.0032376926370166616,0.009915786666908757,0.022223004616335,ester,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.000613105942382434,0.006736546135015487,-0.011825692177680628,0.014949121485587283,ester,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.014458032164158011,0.003080717541491464,0.008978636242989205,0.020696259740499507,ester,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,0.19779145068690349,0.3580574370197165,0.9660917830792959,ester,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.1495092250491992,,0.9944112214650721,1.3840162869221737,ester,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.1411475050337504,,-0.35173940470700915,0.0068260563316824285,ester,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9886671208871287,0.05126632736608421,0.9718697889835011,0.9999771081729096,ester,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9774626759232444,0.03253025036249905,0.9447018393280208,0.999954216869855,ester,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,0.0001919234591382145,0.022436673048044118,8.36357452229128e-10,0.0011758333163837057,ester,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.01686066088827345,0.003496953690958252,0.009595331280898078,0.02306748925009093,ester,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0012135095384176082,0.006768564157048628,-0.01098644925885539,0.014684042772264408,ester,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.014798339350865034,0.003335692169194089,0.008583547911765299,0.021628988514452458,ester,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,,0.3580574370197165,0.9660917830792959,ester,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.135654342859085,0.17556414900878908,0.9852865007628286,1.3871915011041422,ester,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.1284880320300934,0.17288758481944574,-0.35427640610881506,0.014898344551001474,ester,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9893163888508544,0.04582934831041857,0.9737652471263867,0.9999619966298826,ester,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.978746917248895,0.0211428994667114,0.9482380114586463,0.9999239947040214,ester,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,0.0001705996095097848,0.0014166828408483706,2.498247399309336e-09,0.0010233651923794568,ester,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.01577783465664519,0.0028660741890559898,0.009646388371607386,0.02066053741145955,ester,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0006805184334989778,0.0064428302910650315,-0.0113404304782872,0.013288747077873494,ester,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.014183704991654647,0.0028702724523638743,0.008724584822068246,0.019714261576994813,ester,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,0.18414933233121153,0.3580574370197165,0.9660917830792959,ester,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.1474499137709633,,0.9939411293799764,1.399279834444369,ester,11
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.1394974482206809,,-0.365458403407378,0.00925665004222409,ester,11
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9887613584730826,0.07126082626027248,0.9705780108728985,0.9999635718671486,ester,11
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9776490240095357,0.038607257361516024,0.9422670148585675,0.999927145061306,ester,11
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,0.00018875083515206034,0.03164748051115488,2.0510021582574135e-09,0.0012764510904466338,ester,11
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.01668506076683654,0.003131769577114672,0.009974763689367649,0.022369646269261006,ester,11
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0009027131479934872,0.006752593909799,-0.011405044360673503,0.015153182513405361,ester,11
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.014888720848618309,0.003110572845247461,0.0090720797075066,0.02126109986283692,ester,11
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,,0.29814239699997197,0.9660917830792959,ester,11
rho_pure_h_vap,Pure Density,Slope,0.2503785718879517,,-4.80569396913715,1.4335359848931966,alcohol,0
rho_pure_h_vap,Pure Density,Intercept,0.6049134654066093,,-0.33498940281870604,4.5712236214679836,alcohol,0
rho_pure_h_vap,Pure Density,R,0.19229138197761433,0.4755928877434608,-0.9691690600410499,0.8624882093342454,alcohol,0
rho_pure_h_vap,Pure Density,R^2,0.03697597558286078,0.30534361761024653,0.0002346065878516721,0.962641439286225,alcohol,0
rho_pure_h_vap,Pure Density,p,0.7151180077559779,0.3319241592734199,0.0005371975629783127,0.9770815403170385,alcohol,0
rho_pure_h_vap,Pure Density,RMSE,0.018977736018731674,0.005149351419242992,0.007884912330985872,0.027193948175038694,alcohol,0
rho_pure_h_vap,Pure Density,MSE,0.013070856240728623,0.005670713558355308,0.0024110432842687954,0.02416485642731155,alcohol,0
rho_pure_h_vap,Pure Density,MUE,0.014757728613219723,0.004921584095773835,0.005719040341969924,0.02461334462279467,alcohol,0
rho_pure_h_vap,Pure Density,Tau,-0.2,,-0.9309493362512627,0.5449492609130661,alcohol,0
rho_pure_h_vap,Pure Density,Slope,0.12174102005661701,0.8524888054715536,-2.370531298274095,0.8020996464776698,alcohol,1
rho_pure_h_vap,Pure Density,Intercept,0.6926567655848427,0.667755585851463,0.15522349143839087,2.6482826900891183,alcohol,1
rho_pure_h_vap,Pure Density,R,0.18401887595456154,0.48671522644658366,-0.9834044801030384,0.987555330181516,alcohol,1
rho_pure_h_vap,Pure Density,R^2,0.033862946707580305,0.3031403984938552,6.027580333769208e-05,0.9937193908580488,alcohol,1
rho_pure_h_vap,Pure Density,p,0.7270873967629768,0.33408049282862373,1.487203718236849e-05,0.988868817843195,alcohol,1
rho_pure_h_vap,Pure Density,RMSE,0.010176859038689992,0.0024601253785190773,0.004384745942066754,0.013976675467594573,alcohol,1
rho_pure_h_vap,Pure Density,MSE,-0.0007480207780171481,0.004194980977974527,-0.008470827750763207,0.007875662296480382,alcohol,1
rho_pure_h_vap,Pure Density,MUE,0.008376297132348054,0.0023695603724620136,0.003959499981624685,0.013110102168027438,alcohol,1
rho_pure_h_vap,Pure Density,Tau,-0.2,0.38413717055405777,-0.8563488385776752,0.6024640760767093,alcohol,1
rho_pure_h_vap,Pure Density,Slope,0.05703969894193755,,-1.3677759505059508,0.6725609461128612,alcohol,2
rho_pure_h_vap,Pure Density,Intercept,0.7440314908966742,,0.26425124383596266,1.8607864392013238,alcohol,2
rho_pure_h_vap,Pure Density,R,0.118673568645251,0.4546556393478109,-0.8181704238439126,0.9323361306687936,alcohol,2
rho_pure_h_vap,Pure Density,R^2,0.014083415894999101,0.24657397275126608,0.0006627298685464208,0.9542066830061863,alcohol,2
rho_pure_h_vap,Pure Density,p,0.8228253116436108,0.29148892597745896,0.0009705716382834122,0.9614608042563497,alcohol,2
rho_pure_h_vap,Pure Density,RMSE,0.0098261720295009,0.002802641970456197,0.0030346327791813264,0.014212578148738024,alcohol,2
rho_pure_h_vap,Pure Density,MSE,-0.0004564119152895933,0.003966515062491378,-0.008540270337557979,0.007095002376137305,alcohol,2
rho_pure_h_vap,Pure Density,MUE,0.007545048752671442,0.00258960356617274,0.002796244471873969,0.012783713786309584,alcohol,2
rho_pure_h_vap,Pure Density,Tau,0.06666666666666665,,-0.7006490497453707,0.8563488385776752,alcohol,2
rho_pure_h_vap,Pure Density,Slope,0.1207581988532477,0.7622592213008765,-1.4500353986567498,0.791790990945246,alcohol,3
rho_pure_h_vap,Pure Density,Intercept,0.692823035370251,0.5964350342055733,0.1648958229533718,1.9336397091443107,alcohol,3
rho_pure_h_vap,Pure Density,R,0.23107613491925386,0.45725885211410583,-0.7981055222002326,0.9755847340343163,alcohol,3
rho_pure_h_vap,Pure Density,R^2,0.05339618012922121,0.2751671032504881,0.0001598976902962532,0.9673526800461129,alcohol,3
rho_pure_h_vap,Pure Density,p,0.6595550890829756,0.31550385239428347,0.000448145938836509,0.9813836098674267,alcohol,3
rho_pure_h_vap,Pure Density,RMSE,0.009530277141365529,0.002795092693240612,0.002996452643146801,0.014106230194282648,alcohol,3
rho_pure_h_vap,Pure Density,MSE,-0.00135770995473522,0.00394028087421841,-0.009242080486577006,0.006219772401830377,alcohol,3
rho_pure_h_vap,Pure Density,MUE,0.007197890658271311,0.0025666380121299255,0.0026294650559253916,0.012562216098023382,alcohol,3
rho_pure_h_vap,Pure Density,Tau,0.2,0.38167478803365995,-0.5962847939999439,0.8563488385776752,alcohol,3
rho_pure_h_vap,Pure Density,Slope,0.16238145296179293,0.8366772278393194,-2.0225623407872475,0.9260226640050351,alcohol,4
rho_pure_h_vap,Pure Density,Intercept,0.660214740794693,0.6552319364222512,0.0636929001789951,2.3746160457089873,alcohol,4
rho_pure_h_vap,Pure Density,R,0.24725289401558476,0.46475031055162486,-0.8503913552049526,0.9643148854248946,alcohol,4
rho_pure_h_vap,Pure Density,R^2,0.06113399359908199,0.2850217881613774,0.0001407366478539526,0.978986760761353,alcohol,4
rho_pure_h_vap,Pure Density,p,0.6366784373966745,0.3303478291676275,0.0002444964820612629,0.9827562075981937,alcohol,4
rho_pure_h_vap,Pure Density,RMSE,0.009831926902732853,0.002583907502782358,0.003574329236845189,0.01377362467757556,alcohol,4
rho_pure_h_vap,Pure Density,MSE,-0.0011035297000064521,0.003936613836114842,-0.008664366011917224,0.006997943487390597,alcohol,4
rho_pure_h_vap,Pure Density,MUE,0.007718943642488152,0.0024567945327318035,0.0031952445386806603,0.012473624330416414,alcohol,4
rho_pure_h_vap,Pure Density,Tau,0.06666666666666665,0.3681650669760159,-0.7745966692414834,0.7877263614433762,alcohol,4
rho_pure_h_vap,Pure Density,Slope,0.05978976637619081,,-2.3559021197728947,0.7881860672495985,alcohol,5
rho_pure_h_vap,Pure Density,Intercept,0.7426890441334685,,0.17099718419745114,2.6411302915938437,alcohol,5
rho_pure_h_vap,Pure Density,R,0.08969142920619837,0.48410443897772093,-0.9272971154860158,0.9559612277349403,alcohol,5
rho_pure_h_vap,Pure Density,R^2,0.008044552473050493,0.2856280842669582,0.0003063510884881925,0.9877701766649104,alcohol,5
rho_pure_h_vap,Pure Density,p,0.8658236198950185,0.32192863511051417,5.9284342200626034e-05,0.9752089486165259,alcohol,5
rho_pure_h_vap,Pure Density,RMSE,0.010696428126096804,0.0029387886161585594,0.003683202830133033,0.015355834654101341,alcohol,5
rho_pure_h_vap,Pure Density,MSE,0.00037238006233120124,0.004448903529875424,-0.007875733664123216,0.009485038861725989,alcohol,5
rho_pure_h_vap,Pure Density,MUE,0.008165855618578707,0.0028583609505691042,0.0031430242684408936,0.014045342987494084,alcohol,5
rho_pure_h_vap,Pure Density,Tau,-0.06666666666666665,,-0.8563488385776752,0.7745966692414834,alcohol,5
rho_pure_h_vap,Pure Density,Slope,0.14434053395849236,0.731702964187197,-1.4969154737563293,0.8195703065014069,alcohol,6
rho_pure_h_vap,Pure Density,Intercept,0.6748379274788572,0.5730013237032341,0.14530816038698213,1.9841976219198028,alcohol,6
rho_pure_h_vap,Pure Density,R,0.2568798414827341,0.4504431800176393,-0.8078682324010941,0.9695596363354474,alcohol,6
rho_pure_h_vap,Pure Density,R^2,0.06598725296019459,0.27934118750965126,0.0003355520838925735,0.9587916795462704,alcohol,6
rho_pure_h_vap,Pure Density,p,0.6231556353160468,0.32002136184325697,0.0006500432133910161,0.9737642686055301,alcohol,6
rho_pure_h_vap,Pure Density,RMSE,0.009440119996002545,0.0026832833139535874,0.0028643689693715925,0.013520311886932212,alcohol,6
rho_pure_h_vap,Pure Density,MSE,-0.0007240454691661199,0.00378757449868329,-0.008281441036149676,0.006484387121312126,alcohol,6
rho_pure_h_vap,Pure Density,MUE,0.007100927530139393,0.00252219558454487,0.0024652627123939084,0.011992438461175889,alcohol,6
rho_pure_h_vap,Pure Density,Tau,0.2,0.36661509580679735,-0.5962847939999439,0.8563488385776752,alcohol,6
rho_pure_h_vap,Pure Density,Slope,0.13407507912044506,0.8592334918898872,-2.2794141467973126,0.9204020579187266,alcohol,7
rho_pure_h_vap,Pure Density,Intercept,0.6851073296654409,0.6731817158860929,0.06358432504321088,2.577842616307134,alcohol,7
rho_pure_h_vap,Pure Density,R,0.19764291924164584,0.4951623145154497,-0.8851560860674441,0.9720856683694284,alcohol,7
rho_pure_h_vap,Pure Density,R^2,0.03906272352635974,0.29842037670705185,0.00010889338492637313,0.9831626738348421,alcohol,7
rho_pure_h_vap,Pure Density,p,0.7073958564931708,0.3436784007425116,0.0001355568935285784,0.984893559221014,alcohol,7
rho_pure_h_vap,Pure Density,RMSE,0.010241986998835741,0.003054987551886122,0.0030060573920021403,0.014978856846883278,alcohol,7
rho_pure_h_vap,Pure Density,MSE,0.0014405542827726214,0.004125315496958239,-0.0064672394126154,0.009755364444826367,alcohol,7
rho_pure_h_vap,Pure Density,MUE,0.007502169646653715,0.002833942548217201,0.0022227873110644003,0.013381081330629263,alcohol,7
rho_pure_h_vap,Pure Density,Tau,-0.06666666666666665,0.3955095223690826,-0.7877263614433762,0.7745966692414834,alcohol,7
rho_pure_h_vap,Pure Density,Slope,0.09261201872223397,,-1.3929033549152625,0.7252841657328004,alcohol,8
rho_pure_h_vap,Pure Density,Intercept,0.7145675968601743,,0.22143821405907382,1.883200997887203,alcohol,8
rho_pure_h_vap,Pure Density,R,0.18372613908271568,0.4525220579804756,-0.826109147882553,0.9351604072641775,alcohol,8
rho_pure_h_vap,Pure Density,R^2,0.03375529418224139,0.2546653357195335,0.00013696380532223583,0.9593477757920637,alcohol,8
rho_pure_h_vap,Pure Density,p,0.7275116563127787,0.3078383737149948,0.0006614551589446727,0.9825674704941294,alcohol,8
rho_pure_h_vap,Pure Density,RMSE,0.009775826634516904,0.002912560656133998,0.0033832448757305645,0.014692960285688556,alcohol,8
rho_pure_h_vap,Pure Density,MSE,-0.0018351768942102737,0.003934485716171367,-0.009955292154216422,0.005356966527252094,alcohol,8
rho_pure_h_vap,Pure Density,MUE,0.007394112060251053,0.0026442186171918057,0.0029211354127802367,0.013161802472856329,alcohol,8
rho_pure_h_vap,Pure Density,Tau,0.2,,-0.6024640760767093,0.8563488385776752,alcohol,8
rho_pure_h_vap,Pure Density,Slope,0.19191075719121484,0.6098633908033161,-2.000641847416749,0.9473942084814782,alcohol,9
rho_pure_h_vap,Pure Density,Intercept,0.6373018608454797,0.4788752220297254,0.040831577480662906,2.3554663594085476,alcohol,9
rho_pure_h_vap,Pure Density,R,0.27609080142733994,0.45006711504441166,-0.8987908144422792,0.9812918542190886,alcohol,9
rho_pure_h_vap,Pure Density,R^2,0.07622613063279085,0.28279660281142266,0.0008501886082479031,0.9829360809090736,alcohol,9
rho_pure_h_vap,Pure Density,p,0.5963864646070463,0.31630540194655943,0.00011249248277084658,0.9564584118228145,alcohol,9
rho_pure_h_vap,Pure Density,RMSE,0.009763239836643718,0.0023915776170042023,0.004071522920902487,0.013474834271783864,alcohol,9
rho_pure_h_vap,Pure Density,MSE,-0.0007023743153981391,0.0038760748052905233,-0.00844006640955658,0.006467177365240051,alcohol,9
rho_pure_h_vap,Pure Density,MUE,0.00780440493115712,0.0023698063001532173,0.003428965608979262,0.012510059909243346,alcohol,9
rho_pure_h_vap,Pure Density,Tau,0.06666666666666665,0.364575140192622,-0.7745966692414834,0.7745966692414834,alcohol,9
rho_pure_h_vap,Pure Density,Slope,0.13256385018853625,0.5957481577975527,-1.2401687154514998,0.7950803061458677,alcohol,10
rho_pure_h_vap,Pure Density,Intercept,0.68523101391031,0.46662369025814693,0.16727814574652655,1.7610897481088992,alcohol,10
rho_pure_h_vap,Pure Density,R,0.24864487197625032,0.4234946203363423,-0.7613218705781798,0.9223096394307293,alcohol,10
rho_pure_h_vap,Pure Density,R^2,0.06182427236008591,0.25407479871257854,0.00015307957291660294,0.8750927358024042,alcohol,10
rho_pure_h_vap,Pure Density,p,0.6347188361786238,0.31121863525449,0.0061240171011583385,0.9814677589700906,alcohol,10
rho_pure_h_vap,Pure Density,RMSE,0.009383231044680059,0.0026446157112710515,0.0029878566415849944,0.013304270350784835,alcohol,10
rho_pure_h_vap,Pure Density,MSE,0.00037109003886341235,0.003908566872368108,-0.007649293760491338,0.007636617522530957,alcohol,10
rho_pure_h_vap,Pure Density,MUE,0.007231212021675426,0.0024612084226566366,0.0027102509122605145,0.011950683008918106,alcohol,10
rho_pure_h_vap,Pure Density,Tau,0.2,0.36466804642097755,-0.5962847939999439,0.7877263614433762,alcohol,10
rho_pure_h_vap,Pure Density,Slope,0.1270868046872669,0.7192332385072615,-1.7645862692841472,0.8183222109697146,alcohol,11
rho_pure_h_vap,Pure Density,Intercept,0.6891957454968796,0.5636324515446233,0.14315609405413698,2.190334418626909,alcohol,11
rho_pure_h_vap,Pure Density,R,0.2229522565982537,0.47870330347156304,-0.8347488016913299,0.9678086070636704,alcohol,11
rho_pure_h_vap,Pure Density,R^2,0.049707708722253566,0.28655974447106053,0.00016123628145695094,0.9666345460258491,alcohol,11
rho_pure_h_vap,Pure Density,p,0.671112838017597,0.3287774772655607,0.0004596262736754934,0.9811344988622492,alcohol,11
rho_pure_h_vap,Pure Density,RMSE,0.009610464712755762,0.002812902498013954,0.0027727869047278956,0.013444927718932135,alcohol,11
rho_pure_h_vap,Pure Density,MSE,1.157370717969064e-05,0.0039004951538397915,-0.007732159582255982,0.007962402090896844,alcohol,11
rho_pure_h_vap,Pure Density,MUE,0.0071414294002947005,0.0027156675011415945,0.002225866395516899,0.01239308996953468,alcohol,11
rho_pure_h_vap,Pure Density,Tau,0.06666666666666665,0.3849684621244043,-0.7745966692414834,0.7745966692414834,alcohol,11
rho_pure_h_vap,Pure Density,Slope,1.1470751130031323,0.24639738150403007,0.973017658740475,1.6247263860309542,ester,0
rho_pure_h_vap,Pure Density,Intercept,-0.09793050275547965,0.24442277834105836,-0.5257582636691868,0.07415084548305273,ester,0
rho_pure_h_vap,Pure Density,R,0.9805923366784431,0.09020383226441517,0.9421193171931687,0.9999903385618153,ester,0
rho_pure_h_vap,Pure Density,R^2,0.9615613307524892,0.03324098798715712,0.888744858683476,0.9999806772169739,ester,0
rho_pure_h_vap,Pure Density,p,0.0005613310734436372,0.0017354013142580845,1.50135375747221e-10,0.004848415748138627,ester,0
rho_pure_h_vap,Pure Density,RMSE,0.04659323048801617,0.008825239529701195,0.028234359834405018,0.06256328366071735,ester,0
rho_pure_h_vap,Pure Density,MSE,0.042112777507341326,0.008006248231398852,0.02779102340060302,0.05878052296215384,ester,0
rho_pure_h_vap,Pure Density,MUE,0.042112777507341326,0.008006248231398852,0.02779102340060302,0.05878052296215384,ester,0
rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,0.2025016502857021,0.29814239699997197,0.9660917830792959,ester,0
rho_pure_h_vap,Pure Density,Slope,1.033417530101694,0.13556047772594454,0.9140686248396689,1.3644989949372548,ester,1
rho_pure_h_vap,Pure Density,Intercept,-0.03412099658920731,0.12851093840995625,-0.3303497146076547,0.08834215132751222,ester,1
rho_pure_h_vap,Pure Density,R,0.9887333383251828,0.04535040431622289,0.9689506009954348,0.9999910706538979,ester,1
rho_pure_h_vap,Pure Density,R^2,0.9775936143156605,0.01743198634793381,0.9389548920299874,0.999982141387529,ester,1
rho_pure_h_vap,Pure Density,p,0.00018969141607785668,0.0004096134996580565,1.2786730338974772e-10,0.0014311309456195161,ester,1
rho_pure_h_vap,Pure Density,RMSE,0.011930306615701306,0.002555639304880764,0.006722925425360262,0.016577111027711356,ester,1
rho_pure_h_vap,Pure Density,MSE,-0.002301197588793824,0.0047616299293438465,-0.010299985572726303,0.007990166577207228,ester,1
rho_pure_h_vap,Pure Density,MUE,0.010261245303013774,0.00247119337764761,0.0057031100035270605,0.015268696573972155,ester,1
rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,0.19009599515591605,0.29814239699997197,0.9660917830792959,ester,1
rho_pure_h_vap,Pure Density,Slope,1.0987993525790296,0.2046838974978345,0.9400464829609165,1.468833817133337,ester,2
rho_pure_h_vap,Pure Density,Intercept,-0.088894201532978,0.20304159819452736,-0.42042659355233825,0.07157631985987889,ester,2
rho_pure_h_vap,Pure Density,R,0.9862823323122656,0.07779592313171362,0.9617490819748465,0.9999834656352975,ester,2
rho_pure_h_vap,Pure Density,R^2,0.9727528390313223,0.022785528154280234,0.9256607887053654,0.9999669315439802,ester,2
rho_pure_h_vap,Pure Density,p,0.0002809709531968207,0.0009104274367644022,6.336721233078807e-10,0.002140804410334824,ester,2
rho_pure_h_vap,Pure Density,RMSE,0.01613021906464233,0.0049507320711765015,0.005382715317062582,0.024333654002606755,ester,2
rho_pure_h_vap,Pure Density,MSE,0.005181438733337003,0.00620771869589558,-0.0056850303398954805,0.018431445389925822,ester,2
rho_pure_h_vap,Pure Density,MUE,0.011906929482995524,0.00442174019241505,0.003935964883406602,0.02129628472452418,ester,2
rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,0.19039314083774475,0.3580574370197165,0.9660917830792959,ester,2
rho_pure_h_vap,Pure Density,Slope,1.1090425976977285,0.1821539844439844,0.9106715932167323,1.4541753401224826,ester,3
rho_pure_h_vap,Pure Density,Intercept,-0.09716929834682575,0.17871149250404214,-0.406486404618995,0.10435486507376213,ester,3
rho_pure_h_vap,Pure Density,R,0.9879835970045043,0.06371917582507997,0.966181027992649,0.9999690189897202,ester,3
rho_pure_h_vap,Pure Density,R^2,0.9761115879499588,0.02043042666621543,0.9338312505471474,0.9999380389392635,ester,3
rho_pure_h_vap,Pure Density,p,0.0002157233635329534,0.0007352343902660399,1.5376227550229699e-09,0.0016919136295765946,ester,3
rho_pure_h_vap,Pure Density,RMSE,0.016406877434946808,0.005031133174676483,0.004673615599374537,0.024648069409048835,ester,3
rho_pure_h_vap,Pure Density,MSE,0.00665984553861045,0.00619236649934936,-0.0047920551116032994,0.02000023646615397,ester,3
rho_pure_h_vap,Pure Density,MUE,0.011697066818522395,0.004659890526797797,0.003396016310344178,0.02230671435483315,ester,3
rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,0.1901702039338766,0.3580574370197165,0.9660917830792959,ester,3
rho_pure_h_vap,Pure Density,Slope,1.085295680637131,0.12340791215446924,0.9682944679118186,1.3346220655571162,ester,4
rho_pure_h_vap,Pure Density,Intercept,-0.0786823529707199,0.11963251407496922,-0.30216694215481676,0.039906377684226,ester,4
rho_pure_h_vap,Pure Density,R,0.9925129353808135,0.04496143079785386,0.9805965594774889,0.9999856537595666,ester,4
rho_pure_h_vap,Pure Density,R^2,0.9850819268982389,0.011823343838396701,0.9615820660161641,0.9999713077249478,ester,4
rho_pure_h_vap,Pure Density,p,8.387435695925316e-05,0.00023979890097333305,3.549156941343867e-10,0.0005610876215088773,ester,4
rho_pure_h_vap,Pure Density,RMSE,0.011869620837380884,0.002821642140698801,0.005481115105010844,0.016495016926633684,ester,4
rho_pure_h_vap,Pure Density,MSE,0.002535241663522684,0.0046397434998659975,-0.006216748123099432,0.011530057429348354,ester,4
rho_pure_h_vap,Pure Density,MUE,0.0097582359524133,0.0027056803137992637,0.004567888909767948,0.015117537355037089,ester,4
rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,0.18891655994116296,0.3580574370197165,0.9660917830792959,ester,4
rho_pure_h_vap,Pure Density,Slope,1.0796505063197275,0.1066757402548054,0.9900832411400934,1.2407836327791746,ester,5
rho_pure_h_vap,Pure Density,Intercept,-0.07392357501126645,0.1048006319717638,-0.21874419769963216,0.013612961896635078,ester,5
rho_pure_h_vap,Pure Density,R,0.9953387177075677,0.04474258381314849,0.9892038469801768,0.9999900953557559,ester,5
rho_pure_h_vap,Pure Density,R^2,0.9906991629677451,0.00721396046350978,0.9785721184045884,0.9999801908096138,ester,5
rho_pure_h_vap,Pure Density,p,3.254068978649613e-05,0.0001260304540367186,1.4823890918432963e-10,0.00017420619686908776,ester,5
rho_pure_h_vap,Pure Density,RMSE,0.009810329427725022,0.0021665098340042845,0.004890439618215037,0.013667014646269003,ester,5
rho_pure_h_vap,Pure Density,MSE,0.0019187476757243083,0.003970211406899337,-0.005547844376807942,0.009965215273590344,ester,5
rho_pure_h_vap,Pure Density,MUE,0.008122806667246926,0.002238319537349543,0.0040368364667955165,0.01277401477738658,ester,5
rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,0.19337545443431495,0.29814239699997197,0.9660917830792959,ester,5
rho_pure_h_vap,Pure Density,Slope,1.0897803824333694,0.2301853022617204,0.8500038021905904,1.4284680239575311,ester,6
rho_pure_h_vap,Pure Density,Intercept,-0.08163924628704644,0.23175601313545194,-0.3850528593344895,0.17566438469302137,ester,6
rho_pure_h_vap,Pure Density,R,0.9880524110413812,0.09991037652801751,0.9651554718215964,0.9999795485280852,ester,6
rho_pure_h_vap,Pure Density,R^2,0.9762475669646865,0.021071729147776413,0.9320131949289268,0.9999590974744332,ester,6
rho_pure_h_vap,Pure Density,p,0.00021326459429857694,0.0007841418398115045,6.356241853640907e-10,0.0017833827230594058,ester,6
rho_pure_h_vap,Pure Density,RMSE,0.01458359919915044,0.004248861748745002,0.005739027671657312,0.021833263914157425,ester,6
rho_pure_h_vap,Pure Density,MSE,0.003848631318404313,0.0058355772311224005,-0.006397061932315114,0.015976711995286996,ester,6
rho_pure_h_vap,Pure Density,MUE,0.011309829507783309,0.0037989597093787968,0.004686755028644203,0.019477530299716495,ester,6
rho_pure_h_vap,Pure Density,Tau,0.8666666666666666,0.2089699715374124,0.08606629658238703,0.9660917830792959,ester,6
rho_pure_h_vap,Pure Density,Slope,1.0531510259551653,0.15844408738270843,0.9443988333914553,1.2877921773124754,ester,7
rho_pure_h_vap,Pure Density,Intercept,-0.05155206048422045,0.15910590106139189,-0.26206357827915505,0.05751448489508315,ester,7
rho_pure_h_vap,Pure Density,R,0.9929064188730997,0.07735426305125591,0.9815339523180259,0.9999764542269652,ester,7
rho_pure_h_vap,Pure Density,R^2,0.9858631566394034,0.011141532857548734,0.9634664190732043,0.9999529090083339,ester,7
rho_pure_h_vap,Pure Density,p,7.529986923029489e-05,0.00021936486697651138,8.576081610455707e-10,0.0005068121823097941,ester,7
rho_pure_h_vap,Pure Density,RMSE,0.010058300267511078,0.001528832840322754,0.006906363149580623,0.012901190889350517,ester,7
rho_pure_h_vap,Pure Density,MSE,-0.0009422470895019316,0.0040016649222502304,-0.008342567293911474,0.007409894691604764,ester,7
rho_pure_h_vap,Pure Density,MUE,0.009311285908594424,0.0015971759903759385,0.006065815605476162,0.01245061650605909,ester,7
