Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
f4c8e2bf89ee42359a7d893a71860c17,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.14754361769544033,0.0,0.16582637585059284,0.029594248874036017,0.0003342592457597957,0.03333333333333333,0.392061173213643,7.248606160469884e-05,-0.06115859633587941,-0.06845753559914056,0.01912339465594194,-0.0058228204755556056,0.12371970361697131,0.013392820905558205,0.010534030190917849,-0.015194595676885372,0.02381977804713557,0.010272381513786871,0.008643598490045427,0.016841112422374238
6299627dbf614f87b5e6c08a35fced77,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.1290521345820288,0.0,0.06744167831681631,0.032489485325337485,0.0037958483212076604,0.03333333333333333,0.392061173213643,0.0008231517863558986,-1.1544540510688563,-0.025133674634089782,-0.10249985721975019,-0.01787260101124476,-0.33425824766229867,-0.09438152622346246,-0.06811143479798165,-0.025913691891702294,-0.05347807689898952,-0.02050877593674542,-0.09090974119279355,-0.1292891776170619
d3b9e184b5734c22b917c243533420e3,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.1532840380393452,0.0,0.13199921324860273,0.0289074953864942,0.0004530437663726056,0.03333333333333333,0.392061173213643,9.824517578941825e-05,-1.5548100105550688,0.6535617090137831,-0.01690143477276728,-0.03191273699396431,-0.06078424615125192,0.016263169910200635,-0.021254536317541036,-0.04286214541189872,-0.007151070666477115,0.019185023535620356,-0.0748234297503681,0.5081016198600465
0d43137e19fe4d629b4a99580b58e58b,298.15,100.0,2,COC=O,0.4946,CO,0.5054,-0.07981547524274646,0.0,-0.1735867532893739,0.022186547523123625,0.008793052586497914,0.03333333333333333,0.392061173213643,0.0019068245966673177,,,-0.14472614541362158,-0.00566254224242376,0.4550418137542331,0.20812453286916832,0.0842102141610969,0.2507632422168632,-0.06137358603584162,0.028367699063371193,0.10863796737462965,-0.1392275283181037
5bf74d7c4d374c42af5a72a080e351cd,298.15,100.0,2,COC=O,0.0833,CO,0.9167,-0.016017622078813076,0.0,-0.0135809660364878,0.02471176813194244,5.937292668600276e-06,0.03333333333333333,0.392061173213643,1.2875364484324788e-06,,,0.00801105045516014,0.0009006886753440815,0.002540308988304323,-0.016006862027137834,-0.0005614213440641117,-0.0019785242916400096,0.0013105456554775416,0.00024802768421897586,-0.0005564034546767662,-0.05851182515912328
b0d78020705b4b42a329b9f75c42b7ca,298.15,100.0,2,COC=O,0.7271,CO,0.2729,-0.0779704053850363,0.0,-0.050813715249637625,0.025247833329114025,0.0007374858191100597,0.03333333333333333,0.392061173213643,0.00015992808933404642,,,0.036308938031290865,-0.012415659976987164,-0.1206449948416494,-0.13376400060292684,0.37545792364494857,-0.13482949704336306,0.015574648578788031,-0.034441302482215684,0.1283230167618273,-0.1374454610347955
248f4303204744bba35f5325cf680ceb,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.3391505413382205,0.0,0.13982574236293452,0.04591815888553489,0.03973037548653816,0.03333333333333333,0.392061173213643,0.008615763009184093,-3.718987420055764,0.3378770283226295,-1.1227310592224473,-0.25016437494466015,-2.262868506113949,-0.14321094691082906,-0.47018145845068293,0.16708306592843547,-0.8888508059381309,-0.6159946205458482,-0.18788953167833586,-0.23915232453332072
f9589fe620514e9caabc2ca0174b20ed,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.3889953391056479,0.0,0.24822790351296137,0.03716471328761982,0.019815470923341145,0.03333333333333333,0.392061173213643,0.0042971001230213005,6.002453023270589,3.394053471113666,-0.22961940758522797,0.016683900429368657,-5.2625316130917845,-0.5200621083205748,-0.12202102336353311,1.2132471477164328,-1.1094887216987703,0.31912629203736864,-0.10045166497073814,2.2492828175132393
5fc422634cd34ed7b62a6a55fd08ab24,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.4223704434297204,0.0,0.2241039943064481,0.030703795318498758,0.039309584847951135,0.03333333333333333,0.392061173213643,0.00852451211174977,1.8446763673196893,10.547724211877666,-0.09798918987246093,0.13612353263449462,-14.68624439509181,0.005575331410369427,-0.8847906138989544,0.9858336307439931,-0.49647627612315803,-0.5296304255100995,-0.0421940256982746,2.3749932591885057
4b67b5b0f7ae450dabbeb794b3743567,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.3168067282716436,0.0,-0.0938621355186549,0.04476087620914874,0.16864891568681473,0.03333333333333333,0.392061173213643,0.03657249828423591,4.683020493705155,18.549631541974897,-2.1153985892060976,-0.9787962066007226,-39.64515284377631,0.21533365613000194,-0.510784125262459,1.2572209354501016,-7.3406273023453465,-0.39668366513411285,0.8047436824669022,1.4610748320878748
