Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
1735edba12c64586acbcf14a2f3a1176,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.8132456793804607,0.00027207969588990456,0.00108739543060293,0.007874015748031496,0.04821932532357388,0.0036824895553102797,-0.40935395591394663,0.11806414369821396,-0.3392126369055734,-0.01080599778048798,0.005083526223278631,0.07375191927026194,,,,,,
293d3dc64c474dcabe97a9530d664671,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8979111380228192,0.00022891602760302296,1.2328090215285273e-05,0.007874015748031496,0.04821932532357388,4.1749360147245546e-05,-0.020544838093926075,0.009908632123332239,-0.02726997666020925,0.0011836631123466636,,,-0.009973244832501168,-0.0005534532563113811,-0.0032165867394706583,0.0032466688449286616,-0.004525099449697648,0.0004483876965701457
6bce57dafd0a4f7db22c97be283f7072,298.15,101.325,1,CCCCCC,1.0,0.6549610000000001,0.0,0.6395174983307276,0.0002295359833513645,0.00023850174380882412,0.007874015748031496,0.04821932532357388,0.0008076916232876769,0.4528909982330203,-0.05611237879228287,0.24544185666057378,0.026602769605110037,,,,,,,,
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.8895652478558081,0.00023328538737953108,0.00011567535643986147,0.007874015748031496,0.04821932532357388,0.0003917372465510486,-0.07990301711552361,0.02986969434397076,-0.14876524719369433,-0.004351285752251683,,,,,,,-0.013571115496922574,0.0032793949071924975
7d238e2f6d6249d3ba20d952649e4c2e,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8831968126480833,0.0002171821744483993,1.3151792498034634e-06,0.007874015748031496,0.04821932532357388,4.4538846811933756e-06,-0.009227577858043356,0.0036898797848586564,-0.01068369540750295,0.00016293535420783834,,,-0.002919506648043398,-0.00017769210074024453,-0.0009677894516979296,0.0008412001726947112,-0.0014834851415301282,-0.00016236353145220777
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7682892995025807,0.0001895395226183523,1.7802488292475945e-05,0.007874015748031496,0.04821932532357388,6.028853474142929e-05,-0.04650269459339182,0.014054195085593935,-0.05271589976302703,-0.0023930917244842378,,,,,,,-0.003214156234208884,-3.924447657434677e-05
98dfde7944bf44bea8000f1e4d6ea8e4,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,0.6877900000000001,0.0,0.7055619336916444,0.0001929636582326561,0.0003158416271402023,0.007874015748031496,0.04821932532357388,0.001069604911279701,-0.32681062570340697,0.0745777306865337,-0.24669208005850518,-0.022834616595343707,,,,,,,,
6592c1fb6333488eb660fc3dafe00290,298.15,101.325,1,CC1CCCCC1,1.0,0.7667000000000003,0.0,0.7649827892731248,0.0001926681626103775,2.9488126804961914e-06,0.007874015748031496,0.04821932532357388,9.986221746832927e-06,0.027196361186945333,-0.008101207935544818,0.027421904734834433,0.002573199008516885,,,,,,,,
5b239b41217b4d08847e93517e72377b,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7957456018290042,0.00025523203846731547,1.5010961187417121e-05,0.007874015748031496,0.04821932532357388,5.083496420173628e-05,0.030135635122313473,-0.011672164912020926,0.041834809464245795,0.001028645564109239,0.0030183076687483024,-0.005035244100288033,,,,,,
87ff75ca440e4c8c8fe9335cb745f360,298.15,101.325,1,CCCCCCC,1.0,0.6796000000000002,0.0,0.6684382180857364,0.00020165940540739142,0.0001245853755015855,0.007874015748031496,0.04821932532357388,0.0004219112303742301,0.1818730135055311,-0.05617563264416828,0.17118108957842595,0.013359732481384312,,,,,,,,
34ae4b32490945aa8994d7ced26dbf30,298.15,101.325,1,COC(C)(C)C,1.0,0.7352700000000002,0.0,0.7479528872930259,0.00022967527055290968,0.00016085563008759254,0.007874015748031496,0.04821932532357388,0.000544741279059792,-0.25937359152245165,0.02478534275603813,-0.15904381178136734,-0.017539127691279,,,,,,,-0.014884621562693748,-0.0016146794769796291
0b24264e4f7041f1b0599746a6bcbe94,298.15,101.325,1,O=C1CCCCCC1,1.0,0.9476200000000002,0.0,0.9203481629430518,0.00021174294075784072,0.0007437530964607476,0.007874015748031496,0.04821932532357388,0.0025187369124107504,0.03255715496146902,-0.12537162635737936,0.28913432038528886,0.006035015840541287,,,0.051422066884966866,0.004018994319744572,0.016466492959696117,-0.024641400661677134,,
82773b4722534a03929a3d1cb6d464c5,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,0.9950031072842503,0.0003871790749177671,0.0007937239740498566,0.007874015748031496,0.04821932532357388,0.0026879644349961183,,,-0.2591525884464705,-0.06262730559244711,,,-0.10217961951497426,0.04210818650556202,-0.15909277744107286,-0.10755210349353339,-0.07537751486980847,0.011265010455563112
2c5bfd43a3594e59924cefca8964d47d,298.15,101.325,1,CC(C)OC(C)C,1.0,0.7184600000000002,0.0,0.7353760683204971,0.00022698020618964305,0.00028615336742371736,0.007874015748031496,0.04821932532357388,0.0009690649391182616,-0.3619553279560087,0.053767640597819334,-0.2262103913568425,-0.014627004901472292,,,,,,,-0.019796638681310805,-0.006225781042122252
7adf507e0d3b42bf93a24110e357fafe,298.15,101.325,1,CCCCCCCCCC,1.0,0.7261500000000002,0.0,0.723280240707253,0.00015929107000037213,8.235518398308518e-06,0.007874015748031496,0.04821932532357388,2.7889771862956224e-05,0.04733431974840027,-0.011241329995392525,0.039705410058515404,0.004301213878186132,,,,,,,,
d2d579543c0941939a6fe857205bb9dd,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.7759381784468795,0.00041541514477508583,0.00011282309310633808,0.007874015748031496,0.04821932532357388,0.00038207799138122454,,,0.08907051210697423,-0.019858901561195217,0.033544739247933275,-0.024982178381397636,,,,,,
a586bf1dde484f718e6a2147ec6819ce,298.15,101.325,1,C1COCCO1,1.0,1.02787,0.0,1.0723222768635277,0.000302308045033837,0.0019760049183517106,0.007874015748031496,0.04821932532357388,0.006691785957788364,,,-0.393713184409491,0.0657746277016348,,,,,,,-0.10376394315481526,0.04273026788646933
