Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Environment 1
850ee950e05e423b96f5e662a46770b0,298.15,101.325,1,CCOC(=O)CC,1.0,0.8840200000000001,0.0,0.8506245632229139,0.0003385518319791056,ester
86817a6743f64232a8cc18ca6c7d8564,298.15,101.325,1,CCOC(=O)CC,1.0,0.8840200000000001,0.0,0.8506245632229139,0.0003385518319791056,ester
efaa7c69b4b74e93b73544d921a61508,298.15,101.325,1,CC(=O)OCC(C)C,1.0,0.8661200000000002,0.0,0.8511001204266484,0.000303722061738029,ester
7fd8a511dc49492d8c73d830a95080f7,298.15,101.325,1,CC(=O)OCC(C)C,1.0,0.8661200000000002,0.0,0.8511001204266484,0.000303722061738029,ester
9c479eb2beb84f2cb587e9be76ec1e0e,298.15,101.325,1,COC(=O)[C@@H](C)CO,1.0,1.0696,0.0,1.0640213739387447,0.00033159822470839984,ester
718eb7740e6c4fb988a29a0bfe34fdbf,298.15,101.325,1,COC(=O)[C@@H](C)CO,1.0,1.0696,0.0,1.0640213739387447,0.00033159822470839984,ester
c99be95d6028442c99abf3c90f131d13,298.15,101.325,1,COC(=O)[C@@H](C)CO,1.0,1.0696,0.0,1.0640213739387447,0.00033159822470839984,ester
ac8d7737a16b4edbb765dcb0056841e9,298.15,101.325,1,CCC(=O)OC,1.0,0.9101800000000002,0.0,0.877503244549327,0.00032605448678092307,ester
419b807ca4cf472093cdf040262225c2,298.15,101.325,1,CCC(=O)OC,1.0,0.9101800000000002,0.0,0.877503244549327,0.00032605448678092307,ester
58324f6540d3468dae47d366b34c8d4b,298.15,101.325,1,O=CO,1.0,1.2112900000000002,0.0,1.2546833648946731,0.00039561008434262985,ester
5db5381a899545b58870436b57a71edf,298.15,101.325,1,O=CO,1.0,1.2112900000000002,0.0,1.2546833648946731,0.00039561008434262985,ester
0313221625874bfe88df5a379e286e75,298.15,101.325,1,CCCOC=O,1.0,0.8998600000000002,0.0,0.9036154585810727,0.0002866340424321716,ester
7cbf3fe9c86b4df1ab68c3c768794956,298.15,101.325,1,CCCOC=O,1.0,0.8998600000000002,0.0,0.9036154585810727,0.0002866340424321716,ester
2ed445c883354497959eb2b26b8751aa,298.15,101.325,1,CCCCCC(=O)O,1.0,0.9220600000000002,0.0,0.9329559491249244,0.00027093780946540027,ester
64228b5f8eed447b9abfffbcc8b884c4,298.15,101.325,1,CCCCCC(=O)O,1.0,0.9220600000000002,0.0,0.9329559491249244,0.00027093780946540027,ester
3873480e9fbf42a1ae0e11b2b8e55a48,298.2,101.325,1,CCOC(=O)CCC(=O)OCC,1.0,1.03534,0.0,1.0187306546937716,0.0002931015201536028,ester
