Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8478464011945824,0.00029660392129020514,1.758627094080074e-05,0.023809523809523808,0.04821932532357388,0.00018008693654333595,0.12407931954518299,-0.045673868379307925,0.031661852330826856,0.0034117740953964596,0.1360138157322904,0.009674027752158981,0.009432288357606239,-0.0064125977532710375,0.014964498983998067,-0.0003228136953725015,0.0057793578047369105,-0.011382903853183166,ester,alcohol
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8737726085916336,0.00028207014472305097,2.244287735606566e-05,0.023809523809523808,0.04821932532357388,0.00022981955889777968,0.0890880382102144,-0.05239449790032114,0.04289662901388035,0.0027698349346926988,0.1223615645613657,0.0009850556586243114,0.008889217756869978,-0.01963195508456082,0.020755742708411032,-0.000978977077875851,-0.0004935092236303979,-0.01035800061756681,ester,alcohol
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8242195623925826,0.00035567904252033813,9.305169596747136e-06,0.023809523809523808,0.04821932532357388,9.52868002736503e-05,0.07460127370389807,-0.0307900964998041,0.011884071334700772,0.0010189707868764756,0.09849341122278578,0.008544948271222323,0.004099692931695285,-0.0019267210427060468,0.00592945417985075,-0.00022713449870254924,0.006417774355945801,-0.013769621816254851,ester,alcohol
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9143814812558441,0.00038021472666131996,0.0003523685085384961,0.023809523809523808,0.04821932532357388,0.0036083240984204207,,,-0.1720856201106298,0.01599207817587404,-0.32330286987255674,0.019452662240111537,-0.07193679326251104,0.044809255731826925,-0.09854741211005025,0.019275110890108377,-0.03620350259978366,0.09675095300753554,ester,alcohol
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8176619517041436,0.00041005386686700256,7.853418800656992e-05,0.023809523809523808,0.04821932532357388,0.0008042058137071788,,,-0.013189276245555756,0.004689590738529593,-0.2181545817953414,0.024421965315329197,-0.002170270684066116,0.013539175499711457,-0.011485059284593296,0.00024153148890210268,-0.06017122000637478,0.09131069918306958,ester,alcohol
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9539192516726812,0.00039185172359043624,0.0004760797435557856,0.023809523809523808,0.04821932532357388,0.0048751519213995845,,,-0.2215564243541251,0.05498959829502745,-0.3646053720471017,0.003939729345651989,-0.12044734341275924,0.06348337106620695,-0.14298880558804375,0.04055820186178415,-0.01179651188436179,0.07815439205981538,ester,alcohol
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9921951194709272,0.0002064614474931861,7.872965543431236e-06,0.023809523809523808,0.04821932532357388,8.06207439314713e-05,0.040589841208599285,-0.025601185389433057,0.0201259824383747,0.0006453550069512211,0.0745527362491393,0.006712306241906355,0.008103165037726127,-0.005751820658496733,0.009779726053402342,-0.002495463877298324,0.00021041365046113526,-0.004423101775633688,ester,alcohol
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8971400074713206,0.00023675659232074662,2.5792120021745196e-06,0.023809523809523808,0.04821932532357388,2.641164745675551e-05,0.030631273477723223,-0.01585342477831557,0.0076391703851867165,0.0009506826345955962,0.046672994425818806,0.004772751574480919,0.002617046619164639,-0.0016479055571097878,0.003511489719392591,-0.00011366747831514592,0.002007272433217373,-0.0029300256422016228,ester,alcohol
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9494416210904274,0.00025725263568389834,2.8035447328221395e-06,0.023809523809523808,0.04821932532357388,2.8708859547068708e-05,0.0013604022685127853,-0.01764773619785409,0.007761260373825222,0.00011214837480919441,0.03763600171552149,0.0009125826558520546,0.0010628256718123847,-0.005822705233784918,0.004669838723379644,-0.00012320364399005814,4.38055797623016e-05,-0.0041347480819176035,ester,alcohol
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9982589079395048,0.0002966751041285379,1.3411772205825771e-06,0.023809523809523808,0.04821932532357388,1.3733923344491866e-05,0.0005153357581369479,-0.014571831116113784,0.010714206941737267,0.0006892395253546612,0.030712108325355432,0.00039534768353747054,0.0013833483916143342,-0.00765121449768894,0.005981670556399624,0.0006353347255860244,0.000241052459817516,-0.0017282065282027308,ester,alcohol
