Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
aabdc2d2b76f41ea90d1973817674483,313.15,101.0,2,CCCO,0.2497,CCCCCCC,0.7503,0.855,0.0,1.3362691289868565,0.05036082571407782,alcohol,alkane
e25d65a9d159414b8acf6d3ab0538aa9,298.15,101.0,2,CCCO,0.7501,CCCCCCC,0.2499,0.391,0.0,0.6850901240785205,0.03822720688828909,alcohol,alkane
ebc9e336e1e54253a598165867a2d9f2,298.15,101.0,2,CCCO,0.5003,CCCCCCC,0.4997,0.614,0.0,0.9942696682319081,0.043150392359000915,alcohol,alkane
519267bfffc74145977de2fc45690da8,313.15,101.0,2,CCCCCO,0.7521,C1CCCCC1,0.2479,0.4121,0.0,0.6589414595397756,0.04954622287310655,alcohol,alkane
f7bc00fa87384b29abde87f6070c75d3,298.15,101.0,2,CCCCCO,0.5,C1CCCCC1,0.5,0.5985,0.0,0.8902258892556176,0.04105721581076829,alcohol,alkane
9b9efbc24388463ab3920c6a48295159,298.15,101.0,2,CCCCCO,0.2522,C1CCCCC1,0.7478,0.622,0.0,1.0428866275395876,0.05839819712132863,alcohol,alkane
3cf7ad16cc3b4ac0abd8dc61c672539e,313.15,101.0,2,CCCCO,0.2501,C1CCCCC1,0.7499,0.7869,0.0,1.095993088435236,0.05101524916718903,alcohol,alkane
ea12bd80085a42a7b9493d379caddf59,298.15,101.0,2,C1CCCCC1,0.5003,CCCCO,0.4997,0.5873,0.0,0.866563606584478,0.04504705473466175,alkane,alcohol
bb0b29b2e155493baec45f2b15dfc572,298.15,101.0,2,C1CCCCC1,0.7501,CCCCO,0.2499,0.6047,0.0,1.0280802983403845,0.04247379088730368,alkane,alcohol
0f14f9894ae348679137429a0c7d3157,313.15,101.0,2,CCCCCO,0.2491,CCCCCCC,0.7509,0.7825,0.0,1.1834978712983428,0.052933578887039576,alcohol,alkane
f44a9fa11d8948319b56120e21fa4753,313.15,101.0,2,CCCCCO,0.7483,CCCCCCC,0.2517,0.4441,0.0,0.5907200272226163,0.046655329369324906,alcohol,alkane
80239928cd5842e28be4d6598c95b967,313.15,101.0,2,CCCCCO,0.4984,CCCCCCC,0.5016,0.7403,0.0,1.0436100887644386,0.0603783643110992,alcohol,alkane
cf99c0a2d7214b7ca1b84435b2bed5c9,298.15,101.325,2,CCO,0.2426,CCCCCC,0.7574,0.5503,0.0,1.0344017423104361,0.0451230716874317,alcohol,alkane
1fa8c801cfcd4a12ad417f6e5e7068e9,298.15,101.325,2,CCO,0.7125,CCCCCC,0.2875,0.4453,0.0,0.7667525463829392,0.03724901356756489,alcohol,alkane
