Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8428753847364779,0.0003305436124395383,8.399017292838392e-05,0.03333333333333333,0.04821932532357388,0.0012041066688138142,0.3203923127279007,-0.14256206749941394,0.08496967108963352,0.006850785796389874,0.41467301168202836,0.03534481416823694,0.02659466911018006,-0.022924037341906373,0.03947962181130578,-0.002128077755239575,0.026753668092254324,-0.02605742391001598
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8737967889659102,0.00027538977605784875,2.2214358251868283e-05,0.03333333333333333,0.04821932532357388,0.0003184712685054411,0.19470776090718095,-0.07535780390915121,0.06254428895727362,0.0020213478694101335,0.20599616768307472,0.01533311268756548,0.016979412718515146,-0.028213148912156965,0.03182117693106649,0.0004920856301767772,0.00435116000914502,-0.005309868129523886
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8173881278493845,0.0003496591863464611,9.765139720111307e-05,0.03333333333333333,0.04821932532357388,0.0013999578104108249,0.45932750931638716,-0.1509570267688796,0.06661689565868813,0.00480141514567879,0.5178881879282062,0.05377619686928278,0.014657506470038443,-0.028340321749791526,0.027711340879876672,-0.006538872181997252,0.04939555154307302,-0.05074065647451705
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9169508145775153,0.0004257952794953069,0.00045543036683187764,0.03333333333333333,0.04821932532357388,0.006529177435438544,,,-0.2535079857938464,0.05336451514926035,-0.5702867474193645,0.01635472914759043,-0.09994265549373035,0.1403774999278364,-0.15709481643433884,0.01671821328290449,-0.04083659688404373,0.2149494337834055
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8074416618252331,0.0005158506224800367,1.8450825970294772e-06,0.03333333333333333,0.04821932532357388,2.645162144730749e-05,,,0.005123979824767418,-0.00028776395623423027,0.05362985428803274,-0.0019190108800633155,0.002619332885547036,-0.00036598750369478555,0.0026665533750691688,-2.634732141325707e-05,0.009694891842419975,-0.02885676335804748
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9628549649775724,0.0003531563222783399,0.0009458678707716815,0.03333333333333333,0.04821932532357388,0.01356022700398575,,,-0.516158129330714,0.05192497822213329,-0.7077561999373931,0.026763568858551814,-0.24480484587109438,0.1135458181125382,-0.28096275031658513,0.050113698618414367,-0.033328297105865726,0.15559487293311153
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9922186816952827,0.0002257898491478543,7.741295148766256e-06,0.03333333333333333,0.04821932532357388,0.0001109813778075386,0.07014694583806996,-0.0455353017294748,0.037239805166765734,0.003240636424437997,0.12701628814296698,0.011022807233618018,0.010725344679182123,-0.016009911938476843,0.02000811787947787,0.002048945992713203,0.000802865875824853,-0.00740689615363998
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8902129048547259,0.000339109804173529,7.28137127583026e-05,0.03333333333333333,0.04821932532357388,0.0010438778020867285,0.18944022040011388,-0.14849192860169066,0.052329271429339026,0.004427619501882972,0.4001002311739247,0.04811091997993331,0.020553984704123767,-0.01389418472616766,0.02212691915615294,-0.008079240020755067,0.013338583447119376,-0.02923271101752139
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9457542076601176,0.0002916413599614595,2.8748817096023116e-05,0.03333333333333333,0.04821932532357388,0.0004121511026694357,0.16744997160872072,-0.08887340311203387,0.05673242078423092,0.005648602833679372,0.26274871063170163,0.02885528854169104,0.023091080197692276,-0.01009704060497422,0.02737917223224485,0.0012993531903371124,0.0004953815492061356,-0.027561210655302107
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9982013077172447,0.00019520076043606996,1.4779077263513556e-06,0.03333333333333333,0.04821932532357388,2.1187699550380834e-05,0.02312786623597349,-0.015487905328023707,0.0149246810462285,0.001959421677448508,0.04192026208835634,0.0037910568039969824,0.003334361166265448,-0.007043145708316458,0.007146983105565176,0.000891383963745915,0.0007659608847413489,-0.0007148015372272665
74967cdda79c417b8ab64f869bcfafd4,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.9563730000000004,0.0,0.9566486942187808,0.0003006041450437863,7.600730226898288e-08,0.03333333333333333,0.04821932532357388,1.0896619967512978e-06,-0.01040324123362292,0.004463380014245923,-0.0034789333904706584,-0.0005328690610467927,-0.013456086686436003,-0.0015065849876739373,-0.001064251583576311,0.001031692396936919,-0.0014968975749110407,4.343491883202688e-05,-0.0002280951980766979,0.001073706048042199
83c71ad91eb2428fb41bdf0090581913,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2,CC(C)O,0.8,0.8674040000000002,0.0,0.8651430576874977,0.00031718654731873727,5.111860140464206e-06,0.03333333333333333,0.04821932532357388,7.328506027038258e-05,0.08453661519362149,-0.034684798339812584,0.010649030384062974,0.0005449095233020203,0.09872716853706964,0.0127954943456429,0.0046282081521152405,-0.0020679623030325864,0.005631681230061411,-0.00018241104091210568,0.0034883782907704354,-0.012476701269180738
e9352488fdff41d48249242a23255c44,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8891964273308677,0.0,0.9224265308423978,0.00035921824028749315,0.0011042397793870056,0.03333333333333333,0.04821932532357388,0.015830691091243736,-0.11030532341683322,0.3594454697670258,-0.43572305131715666,0.08306748498475265,-1.1968501841580503,-0.10091953858719985,-0.2623048195246139,0.06015897288404074,-0.27640601970344053,0.035788518399340476,-0.03628507927867661,0.08888016090648751
