Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half
7d929387e81645f1ba97815962dfdf2e,293.15,100.0,2,CCO,0.75,CCCCCCC,0.25,0.7379000000000001,0.0,0.7312453990272795,0.00027359919704738196,4.4283714106134444e-05,0.007874015748031496,0.04821932532357388,0.00014996781306664725,0.09775553862549574,-0.02358001334268305,0.0846998904045268,0.006155088245930485,0.003459172148888105,-0.006985511582758361,,,,,,
54bac2d85e5e42f1908e94ed8133efca,293.15,100.0,2,CCO,0.5,CCCCCCC,0.5,0.7112000000000002,0.0,0.6991609134089674,0.00024393786471430003,0.00014493960594638602,0.007874015748031496,0.04821932532357388,0.00049084129841562,0.2308515822988833,-0.052420197182851874,0.18544683042393645,0.019487213779395583,0.004640614106826985,-0.006580176247188647,,,,,,
d5833f0d3ac54b95866e168e9b8e44d4,293.15,100.0,2,CCO,0.25,CCCCCCC,0.75,0.6945000000000001,0.0,0.6796095278357064,0.00023022759252527814,0.0002217261612756065,0.007874015748031496,0.04821932532357388,0.0007508807284427665,0.37099540163742734,-0.05801940663102007,0.23812712459325325,0.03136872681804703,0.003265278616667416,-0.0021186167483357907,,,,,,
4b8a6f0c634145f3ab2ac48937ba961d,298.15,100.0,2,C1CCOCC1,0.5009,O=C1CCCCC1,0.4991,0.9160300000000002,0.0,0.896856810478838,0.00030616490283133513,0.00036761119641440416,0.007874015748031496,0.04821932532357388,0.0012449237444933506,0.1578646784498154,-0.08961117876934169,0.29450949763681544,0.02048585201963383,,,0.014505990566553788,-0.0013338176888875132,0.03180389178440152,0.004195197277873717,0.011600738275069054,-0.009807959421976896
6dc4e84fb31943ddbef5babe9c3865d5,298.15,100.0,2,C1CCOCC1,0.2471,O=C1CCCCC1,0.7529,0.9305900000000004,0.0,0.9034478160655377,0.0002394575878184593,0.0007366981487322029,0.007874015748031496,0.04821932532357388,0.002494845170186654,0.21141468965326038,-0.1100790820029285,0.3244670272179434,0.022049189722236774,,,0.00903667318817875,0.0008989426470863365,0.04766911416581986,0.003116748878062761,0.020051110191540183,-0.015735971450400045
8925c257d25c4c7c9027c06da28ab9ca,298.15,100.0,2,C1CCOCC1,0.7389,O=C1CCCCC1,0.2611,0.9000800000000002,0.0,0.8913737650475079,0.00022821305078001692,7.579852704799934e-05,0.007874015748031496,0.04821932532357388,0.00025669344960130384,0.09238708974533379,-0.02870026895685805,0.12955567287670094,0.012198629404519299,,,0.009760523543028537,-0.0005212298372485788,0.006177323264016925,0.0004490879388588637,0.0021216837942638323,-0.0026583144529351826
ee44f9ab0a754f8da3f9391c6165bbfb,298.15,100.8,2,CCO,0.25,CC(C)CC(C)(C)C,0.75,0.6962000000000003,0.0,0.7082161605656003,0.00022430146026233307,0.00014438811473828207,0.007874015748031496,0.04821932532357388,0.000488973660795916,-0.18561471832057624,0.06219003286226903,-0.1737638702374863,-0.014901011158405959,7.984421450180121e-05,0.0060598159330469805,,,,,,
9c650fee48cc467687e61e4b46ce14d9,298.15,100.8,2,CCO,0.75,CC(C)CC(C)(C)C,0.25,0.7354000000000002,0.0,0.7418237465143906,0.00024278162594624126,4.126451928114387e-05,0.007874015748031496,0.04821932532357388,0.0001397432405739066,-0.0704236902033444,0.02411593158660889,-0.0761256604741126,-0.005065712946404447,-0.0015850990137748705,0.009441549093605625,,,,,,
8df7db918e354e9582c0fad1606ad317,298.15,100.8,2,CCO,0.5,CC(C)CC(C)(C)C,0.5,0.7106000000000002,0.0,0.7199193221239699,0.0002588270317824673,8.684976485031087e-05,0.007874015748031496,0.04821932532357388,0.0002941187197789591,-0.15140491588586696,0.04082057898430906,-0.12857015023794324,-0.009795110018967712,7.00215492086746e-05,0.011279470676686944,,,,,,
40d1cd2ebbf14a0abeb91ea79ed8193f,298.15,101.0,2,CCCCO,0.2497,CCCCCCC,0.7503,0.7000160000000001,0.0,0.6844954685753781,0.0002351398062113646,0.00024088689570267755,0.007874015748031496,0.04821932532357388,0.000815768994858085,0.36644161621050797,-0.06519567606602135,0.25461599913442157,0.03479442012259229,0.00469995940784011,4.125237149449396e-05,,,,,,
7e2b7f447c7b4735be6e70bda11b7a6e,298.15,101.0,2,CCCCO,0.7502,CCCCCCC,0.2498,0.7612980000000001,0.0,0.7510026641728264,0.00024677572876384785,0.00010599393979428823,0.007874015748031496,0.04821932532357388,0.0003589509071251392,0.1279078123065503,-0.04397652270946355,0.1408980214404987,0.013085879607802513,0.0024079044767327876,-0.01127830044757458,,,,,,
9b7cc3aebcbe4072950daaa430ad03ac,298.15,101.0,2,CCCCO,0.4999,CCCCCCC,0.5001,0.7268920000000002,0.0,0.7135003590166527,0.0002811066296041867,0.0001793360482268738,0.007874015748031496,0.04821932532357388,0.0006073256387696137,0.2850135690897478,-0.05319182385127908,0.20638706915063015,0.02478264386900152,0.007147835905769907,-0.0005798964053199962,,,,,,
