Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half
7d929387e81645f1ba97815962dfdf2e,293.15,100.0,2,CCO,0.75,CCCCCCC,0.25,0.7379000000000001,0.0,0.7347422462951647,0.00026539130847888135,9.97140846040168e-06,0.010101010101010102,0.04821932532357388,4.3319062889957575e-05,0.03313713123117648,-0.014290585359728283,0.04495996342178497,0.00039217631107670947,0.001984047799920769,-0.004591982823435533,,,,,,
54bac2d85e5e42f1908e94ed8133efca,293.15,100.0,2,CCO,0.5,CCCCCCC,0.5,0.7112000000000002,0.0,0.7024716748614729,0.00024322058087949505,7.61836597238473e-05,0.010101010101010102,0.04821932532357388,0.0003309667595977236,0.1563022562126467,-0.04028978574136491,0.1392402595085557,0.009103316150917971,0.001398143976966718,-0.008071788888764015,,,,,,
d5833f0d3ac54b95866e168e9b8e44d4,293.15,100.0,2,CCO,0.25,CCCCCCC,0.75,0.6945000000000001,0.0,0.6827664798779224,0.0001882627888160847,0.00013767549445520307,0.010101010101010102,0.04821932532357388,0.0005981074214736061,0.32294837997895,-0.05918516059526046,0.2285604869462551,0.024243561978181945,-0.0007792356168444321,-0.007869783673718156,,,,,,
4b8a6f0c634145f3ab2ac48937ba961d,298.15,100.0,2,C1CCOCC1,0.5009,O=C1CCCCC1,0.4991,0.9160300000000002,0.0,0.9000765025868882,0.0002033422687855968,0.0002545140797101722,0.010101010101010102,0.04821932532357388,0.0011056924875887085,0.10786864081066808,-0.06713024496378338,0.23198060244215365,0.008139429857987109,,,0.010826563462823485,-0.001630860077832187,0.025025952227419178,0.0011993446192650689,0.009970611701316924,-0.01013273173345749
6dc4e84fb31943ddbef5babe9c3865d5,298.15,100.0,2,C1CCOCC1,0.2471,O=C1CCCCC1,0.7529,0.9305900000000004,0.0,0.9062514819654452,0.00023415567062261104,0.0005923634601183645,0.010101010101010102,0.04821932532357388,0.00257342080454165,0.14768386003359293,-0.12291067065688467,0.3488132489467309,0.0012087764942005303,,,0.009121945116615016,-0.001237536176405335,0.055533917434499404,0.004226514507324274,0.017752220302712503,-0.025020789915668033
8925c257d25c4c7c9027c06da28ab9ca,298.15,100.0,2,C1CCOCC1,0.7389,O=C1CCCCC1,0.2611,0.9000800000000002,0.0,0.8948504619343323,0.00025763553537210763,2.7348068380270074e-05,0.010101010101010102,0.04821932532357388,0.00011880896252404214,0.010791193880596704,-0.024840039571916418,0.08177161224518362,-0.0005276684128092443,,,0.006509389319949384,-0.00043048274436598393,0.0045739226383454045,0.00031732832052651583,0.0019193242973125563,-0.0014176054649724169
ee44f9ab0a754f8da3f9391c6165bbfb,298.15,100.8,2,CCO,0.25,CC(C)CC(C)(C)C,0.75,0.6962000000000003,0.0,0.7109777638531581,0.00018976677424064969,0.00021838230449969955,0.010101010101010102,0.04821932532357388,0.0009487242268977585,-0.3146341580942691,0.08506642169459543,-0.2648560352530633,-0.017681056900049716,-0.010291842479165961,-0.011987828382666104,,,,,,
9c650fee48cc467687e61e4b46ce14d9,298.15,100.8,2,CCO,0.75,CC(C)CC(C)(C)C,0.25,0.7354000000000002,0.0,0.745909501001614,0.0002760330578510553,0.00011044961130292256,0.010101010101010102,0.04821932532357388,0.00047982927158215474,-0.26542716781330356,0.037729194204272905,-0.17054946930936618,-0.011458478266998987,-0.002117587713592743,0.022572168822179432,,,,,,
8df7db918e354e9582c0fad1606ad317,298.15,100.8,2,CCO,0.5,CC(C)CC(C)(C)C,0.5,0.7106000000000002,0.0,0.7235581993412248,0.00023251215284505558,0.00016791493016691243,0.010101010101010102,0.04821932532357388,0.0007294774302897525,-0.4626468654109737,0.04295615309114808,-0.2273104930604945,-0.02063149337548772,-0.004839563358889516,0.008704324718352752,,,,,,
40d1cd2ebbf14a0abeb91ea79ed8193f,298.15,101.0,2,CCCCO,0.2497,CCCCCCC,0.7503,0.7000160000000001,0.0,0.6891882964806356,0.00020692446280841807,0.00011723916350325756,0.010101010101010102,0.04821932532357388,0.0005093253091709222,0.21446264051425287,-0.05971752711856806,0.19456661350855958,0.01481753682671688,0.00011266311954610171,-0.005385056072779343,,,,,,
