Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
75585ebb5d9f43cc95b0b69c6e4b237a,298.15,101.325,1,CCCCOC(C)=O,1.0,0.8763500000000002,0.0,0.857301382307944,0.00022350798120299197,0.00036284983597811783,0.023809523809523808,0.04821932532357388,0.003715654990561398,0.3016786939839563,-0.2784639666866943,0.14519038251770489,0.012299357340138532,0.6733914995458452,0.07121159058181926,0.05401559197853162,-0.027257415558926457,0.06259885914138355,-0.0010164103471856818,,
97fb93dfbce14167a7a19133588d6e43,298.15,101.325,1,CC(C)O,1.0,0.7809870000000001,0.0,0.7806582389882774,0.00029974875045413115,1.0808380282896264e-07,0.023809523809523808,0.04821932532357388,1.1067997875697215e-06,0.00993539092934566,-0.0034653382281364087,,,0.010151599210780612,0.001141637079193005,,,,,0.000477886444751684,-0.0015335643426865398
02d887c4ffb54e50b7fe7f982ab08eeb,298.15,101.325,1,CC(C)CO,1.0,0.7978300000000003,0.0,0.78953138787001,0.00033104039713961265,6.88669632840218e-05,0.023809523809523808,0.04821932532357388,0.0007052114964343423,0.2016012100024773,-0.11076106854367233,,,0.32038961449276376,0.03321043906117872,,,,,0.012820225110755158,-0.04267464148357466
c2a74deadf3d41069034352cb0f5003d,298.15,101.325,1,CCCCO,1.0,0.8058400000000002,0.0,0.7820310912158751,0.00024769504704071603,0.0005668641374907901,0.023809523809523808,0.04821932532357388,0.0058048022972372465,0.706222801082368,-0.26607763548311153,,,0.880524498745964,0.11256183231614152,,,,,0.03053333814624578,-0.1071649371619456
f8c4d23162e44ee3bf0d2ef56eba3be2,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,1.0496030000000005,0.0,1.0428545925838357,0.00022099822623176105,4.5541002654547816e-05,0.023809523809523808,0.04821932532357388,0.0004663489879563985,-0.018788052772301188,-0.0738185095757118,0.06235231567593157,-0.0001828804448256704,0.1712517042849263,0.0005688248175221353,0.014163514264027588,-0.040687593371059684,0.03304414453362155,-0.0038263728697736435,,
311107c65a97481484defee7c3b317e9,298.15,101.325,1,CC(=O)O,1.0,1.0439000000000005,0.0,1.074484270357682,0.0003238594231024768,0.0009353975933117565,0.023809523809523808,0.04821932532357388,0.009578658693282557,0.2571303660258057,0.3187933798486223,-0.413278557536198,0.009202815941074072,-0.3633242062202699,0.03486009410174053,-0.1393932765829346,0.14780824310438864,,,-0.07900770743133172,0.2408025262788055
ef3648732d6e43e4946ceea6e53c4bbe,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.7893594853791691,0.00047422910244076665,7.837118388180801e-06,0.023809523809523808,0.04821932532357388,8.025366188237883e-05,,,,,-0.0749821494883677,0.0028187181609423814,,,,,-0.02128954252834747,0.02671144733104827
b66593fd22c944d3906a3bfd77ae4298,298.15,101.325,1,CCO,1.0,0.7856450000000001,0.0,0.7791204357251208,0.0003527433543840886,4.256993897703192e-05,0.023809523809523808,0.04821932532357388,0.0004359247008656269,0.16407191570352875,-0.052775189842752715,,,0.20717571540403304,0.014480097546487962,,,,,0.013753608224638043,-0.05596602614797034
005ce160a6ac41e58c3b3e6f967f0b42,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.7874135166185973,0.00043511473215933935,5.1029829680173437e-05,0.023809523809523808,0.04821932532357388,0.0005225556759796062,-0.31054922461582973,0.10660013325886501,,,-0.2763692604708908,-0.031859210057954473,,,,,-0.018508973370981573,0.02017914159183738
07839facaf5b4eeea4274ad95b6ff45d,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,1.0080122232781743,0.0003640355681023893,0.0016959755141333676,0.023809523809523808,0.04821932532357388,0.017367128928066015,,,-0.5092752428651677,0.11114665984373999,-0.6457593011212812,-0.020365743492350454,-0.3134077032122534,0.0761274711191796,-0.32687174627347787,0.05878569326483243,,
cddaabd70d644003a38cd01e47a4ed80,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8854781786456768,0.0002651537326139856,7.959889627846103e-05,0.023809523809523808,0.04821932532357388,0.0008151086396469507,0.11854318530983286,-0.11277613100925687,0.09848500269529398,0.005323124021049064,0.2657377773345677,0.008301710225133891,0.03026139499419829,-0.03529296689745847,0.046988699733717006,-0.0005001860049173442,,
1170fb2d9dff466780cf0db7c2ae946c,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8661140228010089,0.00022986570419923971,0.0002539553692867675,0.023809523809523808,0.04821932532357388,0.002600553842684239,0.427472054035726,-0.1727793482791813,0.15182252991731593,0.02044023112286685,0.5003564666907709,0.05613016017855354,0.05790162432371435,-0.013361469841466307,0.06480718287969733,0.004535915352496866,,
