Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
230170447d0d46ddad4442a098022ce3,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,64.7381787011085,0.1453122161937045,172.61173958226087,0.03571428571428571,25.6831695776047,0.009345769369132126,-0.37741166813040633,0.019060888023163435,-0.12554538488146005,-0.010245958255602079,-0.10611012472444895,-0.0026021594078329915,-0.03624891569638604,0.03713650918759131,-0.025980204260863008,0.05825221729845681,,
83129db40632430d910fcc337b265651,298.15,101.325,1,CO,1.0,37.83,0.0,32.40276033968136,0.0899377190814109,29.454930330535596,0.03571428571428571,25.6831695776047,0.0015947871582735066,,,,,0.046889850731691086,0.0026236687316963385,,,0.0017906161620534053,-0.03847907693734212,,
709af4a3f59c4ec0b6ba0e85cfaf0bd3,298.15,101.325,1,CCO,1.0,42.46,0.0,37.572205731755176,0.19078885806214477,23.890532808686963,0.03571428571428571,25.6831695776047,0.0012935123084676827,0.1553437720026132,-0.0024807669165338546,,,0.0740202686525058,0.008928304731535908,,,0.00038392936720137876,-0.03373783884752599,,
54bd07996f4a466b8928b27533e8f0ff,298.15,101.325,1,CCCO,1.0,47.5,0.0,43.05635521156538,0.23095296607937335,19.74597900578214,0.03571428571428571,25.6831695776047,0.001069112484483239,0.2253858762727826,-0.004952549103396579,,,0.10071229653393762,0.01186687074533885,,,-0.0018370957511217082,-0.03719969908522079,,
4c72054638a14cff977fc8e3faca7e50,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,42.64451971509017,0.21061630731062472,8.039948446112318,0.03571428571428571,25.6831695776047,0.0004353093485931124,0.1574927084555362,-0.00471839089424282,,,0.061750851793394505,0.007085469314612087,,,-0.0009468308554946482,-0.02279563685391946,,
da8405b30dd84d94999d34c1ffdb7295,298.15,101.325,1,CCCCO,1.0,52.42,0.0,47.88293829742263,0.27691486467130544,20.58492889299425,0.03571428571428571,25.6831695776047,0.0011145360007349086,0.28603069738787784,-0.010237808048215558,,,0.14536060981113033,0.02323312525055093,,,-0.00013226432437382803,-0.037096415617855906,,
25a40b62ddad4fb2acd4a5c1d70d8ff4,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,46.43348393488506,0.23912174151925356,19.860535438627547,0.03571428571428571,25.6831695776047,0.0010753149479061478,0.31519265963117044,-0.006614042283285428,,,0.1332710453652213,0.01871069184211295,,,-0.005034965380446606,-0.045689612416452856,,
e28e996ef67e4512b3307cd35153ee96,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,45.966836638456506,0.1762386623922734,0.6133448508641053,0.03571428571428571,25.6831695776047,3.32085148657511e-05,0.05182579639191833,-0.0031186782072956513,,,0.02284797650064534,0.002763873527691785,,,5.935245559308424e-05,-0.006276590244320973,,
2f9a38bbc9fc456ca87cc730f7c4e16c,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,42.15461050546754,0.1801734315502478,42.70113445816675,0.03571428571428571,25.6831695776047,0.002311980375217421,-0.42834169472530714,0.010164957353677909,-0.056029817701728823,-0.007048552333613956,-0.15348612053581898,-0.016066685094795405,-0.021572203804731904,0.0040403988190128,,,-0.02737688661417909,-0.007071389931463234
94cd235148f048cca7ba1c7405b753e7,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,45.975659142941836,0.27787018860040985,37.76912630122461,0.03571428571428571,25.6831695776047,0.00204494517313319,-0.5017861265496577,0.013962606479405656,-0.05054230508600586,-0.006086328456917448,-0.19424399307436951,-0.02873285463259195,-0.022139400433394223,-0.0007736006786294355,,,-0.024214630781598682,-0.005827521407737419
afe950e41cb14224a1caf561d6d11c24,313.15,101.325,1,CCCCOC(C)=O,1.0,42.96,0.0,50.16140894167518,0.33930535610854856,51.860290745239176,0.03571428571428571,25.6831695776047,0.0028078873308044227,-0.6318795556788762,0.022090135015555627,-0.05392372131714028,-0.004761221609461714,-0.25192666435593436,-0.031528564789041626,-0.02310167315456417,0.003679404410260059,,,-0.02672587486965226,-0.005229607198479209
e05f04fc2fa847ceaaef6c50875aa85d,293.25,101.325,1,COC=O,1.0,28.7187400224,0.0,37.89213378473416,0.1759596107052561,84.15115311883136,0.03571428571428571,25.6831695776047,0.0045562212112480495,,,-0.08333224146221543,0.0031392982312155623,-0.10407326429760852,-0.016066409330232862,-0.05731016454792379,-0.02183291921588921,,,-0.04441500219560243,-0.0015675034982397685
04f57481b00c4d7a84a422abc396e53c,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,61.7,0.0,76.77856869725375,0.3015700276366423,227.36323395780045,0.03571428571428571,25.6831695776047,0.012310196008290534,-1.2353592636076742,0.04845342568918634,-0.2733399825362833,-0.05081327191159962,-0.5821542447666659,-0.04592908828449127,-0.09595038601778141,0.031244370283513175,,,-0.13292941914499132,-0.04842097388425611
055bb046803c41e199b4713916d63357,298.15,101.325,1,C1COCCO1,1.0,38.64,0.0,49.84981502586903,0.24670942976383797,125.65995291419901,0.03571428571428571,25.6831695776047,0.006803644651946935,,,,,-0.3758155199569046,-0.040574210340505845,,,,,-0.10083502736697232,-0.011448908003109172
b1f47515d3614067b49215bb7022e4ed,298.15,101.325,1,C1CCOCC1,1.0,34.94,0.0,39.36339510309596,0.24429383893955736,19.566424238093347,0.03571428571428571,25.6831695776047,0.0010593907966536123,-0.27616262422037935,0.005780366056825877,,,-0.17288921810295932,-0.03178132750915963,,,,,-0.01850718441734855,-0.004105299011344536
29bbe7dd6eca44b48906aaf9b4eb4235,298.15,101.325,1,COC(C)(C)C,1.0,32.42,0.0,31.577977561340806,0.20404367014829902,0.7090017872055797,0.03571428571428571,25.6831695776047,3.83876971610499e-05,0.057185314696758076,-0.002249553904823943,,,0.027827402518630803,0.0042184154271327524,,,,,0.0028209021456508834,0.0005779610619256375
16da8f9ca25f46a5adb5d65fe9238ed2,298.15,101.325,1,CC(C)OC(C)C,1.0,32.12,0.0,34.020789403724436,0.330350121236187,3.613000357311106,0.03571428571428571,25.6831695776047,0.00019561976579194205,-0.19291671763420104,0.006381490690733191,,,-0.07618813954342432,-0.011719916092103079,,,,,-0.006428044567765057,-0.0023382261560987317
