Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.07602057176653598,0.006788146705479776,-0.08752177555975926,-0.060220682390263236,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,R,0.9978815655473778,0.0007520603115078003,0.9961277920051289,0.9991445646796452,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9957676188592858,0.0015006226289815037,0.9922705780050134,0.9982898611288776,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,p,3.7253758149296e-68,8.621512808310335e-60,4.4272813677068935e-79,8.148726636084148e-61,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.017191661802124565,0.0012563490096272577,0.01470336368640426,0.019649372021848556,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,MSE,0.01263672466870792,0.0015370563865707446,0.00973038801417009,0.015788218293084046,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,MUE,0.013488490095310163,0.001409704544505369,0.010839266728189021,0.01641378545659438,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9609517998779742,0.016031881320590646,0.9122697318954457,0.9728003854089025,alcohol_alcohol
h_mix_rho_x_rho_pure,Binary Density,Slope,1.053388184638154,0.027112137199411964,0.9934792800595468,1.0972362972731011,alcohol_ester
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.041639503881095385,0.023636523042332387,-0.07977937820209113,0.011034331267331332,alcohol_ester
h_mix_rho_x_rho_pure,Binary Density,R,0.993609047409334,0.0017972452670322941,0.9892247350886035,0.9966568823304942,alcohol_ester
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9872589390936841,0.0035688327692821,0.9785655765111179,0.9933249410967406,alcohol_ester
h_mix_rho_x_rho_pure,Binary Density,p,1.0401859961028184e-35,9.20817862081509e-31,1.1127116516134394e-40,1.4335903735785995e-31,alcohol_ester
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.011157871056947563,0.0016530167547754609,0.007706994268881598,0.01422269101849937,alcohol_ester
h_mix_rho_x_rho_pure,Binary Density,MSE,0.005966332924600842,0.0015390866064424434,0.0030557918842691206,0.009151910601632592,alcohol_ester
h_mix_rho_x_rho_pure,Binary Density,MUE,0.0068612973755663555,0.0014320943828132714,0.004241130990804432,0.00989935684314358,alcohol_ester
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9024390243902439,0.028946770028588423,0.8310298549957043,0.9387360727767818,alcohol_ester
h_mix_rho_x_rho_pure,Binary Density,Slope,1.0624165478524394,,0.99059931761374,,ketone_ketone
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.09563992901266838,,-0.220150077637151,,ketone_ketone
h_mix_rho_x_rho_pure,Binary Density,R,0.9988553287821518,0.3121676909976515,0.0,0.9999999848785798,ketone_ketone
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9977119678365005,0.3120707075969238,0.0,0.9999999697571598,ketone_ketone
h_mix_rho_x_rho_pure,Binary Density,p,0.03046329933785683,0.3093252708855641,0.00011177867823027561,1.0,ketone_ketone
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.04055469188375393,0.0013758943780791063,0.03710798041023043,0.042368202598279975,ketone_ketone
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.040482425675467816,0.001396187736018558,-0.042367430228192005,-0.03709707972584012,ketone_ketone
h_mix_rho_x_rho_pure,Binary Density,MUE,0.040482425675467816,0.001396187736018558,0.03710730181653399,0.04236745469306261,ketone_ketone
h_mix_rho_x_rho_pure,Binary Density,Tau,1.0,,0.816496580927726,,ketone_ketone
h_mix_rho_x_rho_pure,Binary Density,Slope,1.1612767705390084,0.018443552421731478,1.128069744045732,1.202069473054432,ester_ether
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.13901552216065438,0.017274937031101098,-0.17648330763879638,-0.10771407632817565,ester_ether
h_mix_rho_x_rho_pure,Binary Density,R,0.995515928765394,0.0017763005274995265,0.9909644031443421,0.9978519022439982,ester_ether
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9910519644256249,0.003531521681750596,0.9820104482992221,0.9957084188119658,ester_ether
h_mix_rho_x_rho_pure,Binary Density,p,2.5490001844280407e-33,1.6550454492863273e-26,3.0142057132924913e-38,1.3199155604715675e-28,ester_ether
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.015486745747575567,0.0017758365021433265,0.011879665175083584,0.018715561400818995,ester_ether
h_mix_rho_x_rho_pure,Binary Density,MSE,0.01133430732859836,0.0018236922270126685,0.007915392364507997,0.014958558732991295,ester_ether
h_mix_rho_x_rho_pure,Binary Density,MUE,0.01136986269255529,0.0018157063441307673,0.007961043714234995,0.014974719313470185,ester_ether
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9283705731992296,0.0390453904803273,0.8125630520878964,0.9643572833446532,ester_ether
h_mix_rho_x_rho_pure,Binary Density,Slope,1.0738286889907345,0.01562213841135715,1.0505245255562787,1.1097160915354443,ether_ether
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.05047567048643653,0.015103957232850287,-0.08559300325333719,-0.028653361705023306,ether_ether
h_mix_rho_x_rho_pure,Binary Density,R,0.9994684030769976,0.00025307416786150903,0.9989463997362755,0.9998693350215274,ether_ether
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9989370887492837,0.0005057868887826751,0.9978939095460667,0.9997386871163915,ether_ether
h_mix_rho_x_rho_pure,Binary Density,p,1.0210697308945361e-20,9.346463947288797e-18,1.1361068623763143e-24,8.919613312777433e-19,ether_ether
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.020115268767672122,0.001623626142744787,0.01694205828110686,0.023336574334957352,ether_ether
h_mix_rho_x_rho_pure,Binary Density,MSE,0.01917242469298453,0.0015607197533772112,0.01619714503939611,0.022370226046031078,ether_ether
h_mix_rho_x_rho_pure,Binary Density,MUE,0.01917242469298453,0.0015607197533772112,0.01619714503939611,0.022370226046031078,ether_ether
h_mix_rho_x_rho_pure,Binary Density,Tau,1.0,0.018285901976389976,0.8944271909999159,0.966091783079296,ether_ether
h_mix_rho_x_rho_pure,Binary Density,Slope,1.0075774453351518,0.02169675459257799,0.9635885588005847,1.0500794819829613,alcohol_ketone
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.02284351289949027,0.018734320088921227,-0.05827119718435403,0.01575603815312865,alcohol_ketone
h_mix_rho_x_rho_pure,Binary Density,R,0.9918222443082934,0.004271153058258229,0.9824524658076409,0.9961271928055743,alcohol_ketone
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9837113643047399,0.008378184668308355,0.9652128475715138,0.9922693842467137,alcohol_ketone
h_mix_rho_x_rho_pure,Binary Density,p,2.194690761554304e-28,4.399546712597696e-16,3.157396246988703e-33,1.9477664132050063e-23,alcohol_ketone
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.019923376071824424,0.0014876480537229571,0.01679492706995342,0.0228414625848928,alcohol_ketone
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.01639140273248312,0.0019667103682479564,-0.020373820479736533,-0.012504039872218011,alcohol_ketone
h_mix_rho_x_rho_pure,Binary Density,MUE,0.017643761553484846,0.0016293117539255728,0.014440710037389202,0.021031472723075557,alcohol_ketone
h_mix_rho_x_rho_pure,Binary Density,Tau,0.6227180527383367,0.09858109237901284,0.4025328098148769,0.7899465670462068,alcohol_ketone
h_mix_rho_x_rho_pure,Binary Density,Slope,1.1094379826336513,0.007989360349267607,1.0945732316853163,1.1257304332105817,alcohol_ether
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.08581269897955768,0.007760671892529408,-0.10078636718276013,-0.07130453010195537,alcohol_ether
h_mix_rho_x_rho_pure,Binary Density,R,0.9988952680384824,0.0004548391600991294,0.9977758676219615,0.9994583967472104,alcohol_ether
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9977917565096716,0.0009083213641209328,0.995556682008758,0.9989170868285042,alcohol_ether
h_mix_rho_x_rho_pure,Binary Density,p,4.447133924163586e-48,4.3164922776082346e-39,1.7114242860687557e-53,1.0027944607998377e-42,alcohol_ether
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.016320747627454325,0.0015939610541851103,0.013138804934769415,0.019377178304465087,alcohol_ether
h_mix_rho_x_rho_pure,Binary Density,MSE,0.011996471648457909,0.0018098907258776286,0.008535409216215723,0.015615455771248137,alcohol_ether
h_mix_rho_x_rho_pure,Binary Density,MUE,0.013050174532735987,0.0015934000320758002,0.010159253446789066,0.01623049738143384,alcohol_ether
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9572519083969466,0.022906421478700874,0.8816584516823344,0.9710959800155711,alcohol_ether
h_mix_rho_x_rho_pure,Binary Density,Slope,1.042426887391113,0.020708589420698184,1.0051300764155784,1.0858761677315925,alkane_alkane
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.0455992895599151,0.01394939996696638,-0.0748392762195964,-0.02036013407395365,alkane_alkane
h_mix_rho_x_rho_pure,Binary Density,R,0.9949824110801921,0.0014360130773413452,0.9916925036806388,0.9972996337677227,alkane_alkane
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9899899983589525,0.0028559757188891177,0.9834540218563738,0.9946065595132337,alkane_alkane
h_mix_rho_x_rho_pure,Binary Density,p,1.5774308711340473e-27,2.7998998965360766e-24,5.1992599777855805e-31,1.1173020496867881e-24,alkane_alkane
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.01667587852087434,0.0007401525325006335,0.015246633721555125,0.01806876352101419,alkane_alkane
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.01610413259807295,0.0008237462780497182,-0.017670233526724134,-0.014503575496277189,alkane_alkane
h_mix_rho_x_rho_pure,Binary Density,MUE,0.01610413259807295,0.0008237462780497182,0.01451316417857038,0.01767467924801885,alkane_alkane
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9629629629629629,0.02852728281510041,0.8719735468455866,0.982653787255952,alkane_alkane
h_mix_rho_x_rho_pure,Binary Density,Slope,1.083640254109856,0.020535903068108083,1.0397665671459366,1.1202393803984414,ether_alkane
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.06452959387560486,0.0164793863724104,-0.09486906334713718,-0.030284954915622886,ether_alkane
h_mix_rho_x_rho_pure,Binary Density,R,0.9946903850171289,0.0015284744319900235,0.9911045959807531,0.9971272375890862,ether_alkane
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9894089620455242,0.0030385854461593416,0.9822883201741718,0.9942627279420418,ether_alkane
h_mix_rho_x_rho_pure,Binary Density,p,3.623645219253514e-35,3.695969518149494e-30,1.1481650529159628e-39,2.319916903091727e-31,ether_alkane
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.01073637834770108,0.001350175376111913,0.008036262635893568,0.013352397213573397,ether_alkane
h_mix_rho_x_rho_pure,Binary Density,MSE,0.002554954209143318,0.0017512104463433757,-0.0006168797080567544,0.0061517979552491225,ether_alkane
h_mix_rho_x_rho_pure,Binary Density,MUE,0.008642768722471099,0.0010385170754622184,0.006727758483959086,0.010784278306477248,ether_alkane
h_mix_rho_x_rho_pure,Binary Density,Tau,0.907051282051282,0.042910112076046746,0.7855860747122777,0.9534012586284708,ether_alkane
h_mix_rho_x_rho_pure,Binary Density,Slope,1.0683351707798734,0.015692792946488197,1.0312176304681382,1.0947226062234476,alcohol_alkane
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.05880370636536503,0.012255553404893529,-0.07992317908547852,-0.030539914769510457,alcohol_alkane
h_mix_rho_x_rho_pure,Binary Density,R,0.9957107933849196,0.0013911314689139277,0.9922981097956127,0.9977558098450585,alcohol_alkane
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9914399840632261,0.0027682586079106983,0.9846555387039458,0.9955166560795685,alcohol_alkane
h_mix_rho_x_rho_pure,Binary Density,p,5.616490430652378e-43,1.6453295054314923e-36,1.563691841452999e-48,7.57571894311018e-38,alcohol_alkane
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.008919348656740251,0.0006712555836063327,0.007579929153255683,0.010188894887892437,alcohol_alkane
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.005825727794033712,0.001027836430012524,-0.007787228501813282,-0.003751972387113614,alcohol_alkane
h_mix_rho_x_rho_pure,Binary Density,MUE,0.0075339534723091765,0.0007269045020799311,0.006115421322081593,0.008952799138674042,alcohol_alkane
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9461988304093567,0.018034200736137155,0.8919299020808704,0.9612569667565396,alcohol_alkane
h_mix_rho_x_rho_pure,Binary Density,Slope,1.0016037654480832,0.028358540327916956,0.9399400346665433,1.0495574646095378,ester_ketone
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.017177230204121763,0.02653725726638477,-0.06221441605208067,0.041740185658118434,ester_ketone
h_mix_rho_x_rho_pure,Binary Density,R,0.9877177810601994,0.005458315893874332,0.973966984208504,0.9944595457335674,ester_ketone
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9755864150224839,0.010729333692813876,0.9486116863282084,0.9889497881006133,ester_ketone
h_mix_rho_x_rho_pure,Binary Density,p,4.039537098207875e-24,9.410534183283544e-17,6.157009470467852e-29,1.482549847354357e-19,ester_ketone
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.017918176280119217,0.0012718060221031593,0.015292060388397618,0.020279533095213534,ester_ketone
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.01568320165839989,0.0015718171232154128,-0.01855684792074162,-0.012557425661786147,ester_ketone
h_mix_rho_x_rho_pure,Binary Density,MUE,0.016342903174659924,0.0013313531471073879,0.013771231110491954,0.018953210732854667,ester_ketone
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9305555555555555,0.03108368427442845,0.8422348876123158,0.9626982490322811,ester_ketone
h_mix_rho_x_rho_pure,Binary Density,Slope,1.0153178338694473,0.0857294576885094,0.9418356812309362,1.2598543400972209,ester_ester
h_mix_rho_x_rho_pure,Binary Density,Intercept,-0.006708797186071869,0.07900527858387697,-0.2307346352677293,0.06087334051392512,ester_ester
h_mix_rho_x_rho_pure,Binary Density,R,0.9768827041641626,0.00705136647564922,0.9610447242670085,0.9892080166538422,ester_ester
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9542998176950868,0.013752559031546197,0.9236069620414503,0.978532500212228,ester_ester
h_mix_rho_x_rho_pure,Binary Density,p,2.6472938847676233e-20,8.580423076785381e-17,6.755668878878156e-25,3.601218848848888e-17,ester_ester
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.015127241220493541,0.0017275181671552043,0.01139605320896687,0.018247882508102126,ester_ester
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0077039109859745976,0.00232741514509008,0.0030617499611937716,0.0124565304525375,ester_ester
h_mix_rho_x_rho_pure,Binary Density,MUE,0.011496717624268278,0.0017648035989677746,0.007961797012831125,0.015016345219256747,ester_ester
h_mix_rho_x_rho_pure,Binary Density,Tau,0.8988505747126437,0.03950519058727569,0.7898561128744227,0.9460731524787522,ester_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.2606322669347563,0.03903413976632456,1.1442226285376347,1.3190682765128348,ether_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.2329703826834445,0.034194957668056074,-0.28721771876432534,-0.13462916113460832,ether_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.996659636572692,0.006898488148107078,0.9747240086087977,0.9997944365530268,ether_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9933304311732104,0.013476673177013667,0.9500868929584035,0.9995889153623844,ether_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,7.0697460984547215e-09,2.2254282048482125e-05,4.276404707284604e-13,8.286422008051137e-06,ether_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.014432645321592408,0.0020984290770663504,0.009938024238930008,0.018032011696096008,ether_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.0031607772278000354,0.004776965670878296,-0.012044819344974934,0.007081563256518344,ether_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.012558739554766274,0.0024482396099186794,0.007891156056368982,0.017261323079880375,ether_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.8888888888888888,0.09448470981529178,0.5892556509887895,0.9718253158075499,ether_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.1417768507013364,0.015385548621173164,1.1116225879569517,1.172540611216944,ester_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.11345861013883274,0.011289670240589553,-0.13593734774915578,-0.09134923215317803,ester_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9976780475562907,0.0006810232648664021,0.9961362995810658,0.9988160255814291,ester_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9953614865757323,0.0013585121529301888,0.9922875273430588,0.9976334529582821,ester_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,3.196905764431059e-34,1.816083827676857e-28,2.587285292946371e-38,3.999302655779111e-31,ester_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.009781524210897487,0.0009739892357875858,0.00791692200575862,0.011604620178192604,ester_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.00582633392382496,0.0014197434521868568,-0.008515335394181216,-0.003072985645466701,ester_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.008346886908307738,0.0009065005704617643,0.006662628709681151,0.010158359540299285,ester_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9218390804597701,0.03869144965924148,0.8180652597627951,0.9650823548949583,ester_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0831671972479382,0.0079103621537561,1.066483928707217,1.0982262208328277,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.06653766697854879,0.0071408353853499975,-0.08022407830931333,-0.0514146945670757,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.997919649592041,0.0006578353556676901,0.9965562325046192,0.9989976793026163,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.995843627041902,0.0013126592924681422,0.9931243245438007,0.997996363252013,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.242780707954869e-68,1.671165352493067e-57,3.089452628166323e-77,3.017527106672242e-62,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.015117567425069244,0.0009907171093868302,0.013064873155123927,0.01702746325193604,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.010748180232959708,0.0013725507736475585,0.00806499610148018,0.0135030222870283,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.012233075716112363,0.0011481849422881405,0.009948767081183883,0.014488418294657236,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9609517998779742,0.014653247752903586,0.9181701743841191,0.9731680486211015,alcohol_alcohol
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0493838091929781,0.02632000063370445,0.991589061080367,1.0932637641996168,alcohol_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.037948078252888595,0.02288382397440045,-0.07661660121991554,0.01254698400764187,alcohol_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9938029132676496,0.0017266116556914626,0.9897065907272504,0.9968158456247792,alcohol_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9876442304192674,0.0034295027904841105,0.9795191357289572,0.9936418300886436,alcohol_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,6.562313499447873e-37,1.1403737569909458e-31,3.0928118709341035e-42,7.608506885970655e-33,alcohol_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.010921394610982169,0.0015662361971645286,0.00776431491479148,0.013861163307750342,alcohol_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.006015756581039196,0.0014877454326143586,0.0033582372458326295,0.009054155662252112,alcohol_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.006918212912049734,0.0013705168598206869,0.004469640415571137,0.009792284697901428,alcohol_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9129251700680273,0.02739899022721287,0.8370813403944222,0.9426326656296666,alcohol_ester
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0917538235039834,,1.0274494149398685,,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.1219203929963465,,-0.2348403678143669,,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9991538069073627,0.318944281766666,0.0,0.9999999815958713,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9983083298574753,0.31886709131270063,0.0,0.999999963191743,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,0.026191507048161512,0.31622359453614396,0.0001428718118211476,1.0,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.040952802792972115,0.0017386011861468388,0.0366405813289299,0.043709742411290074,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.04083753916587644,0.0017638782185832624,-0.04370367891621655,-0.036637253355398545,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.04083753916587644,0.0017638782185832624,0.03664036496729935,0.043704835686298606,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,1.0,,0.816496580927726,,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.1627707796119022,0.0227958573528029,1.125084358524111,1.2175751366358374,ester_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.14012009785337787,0.021159608201391168,-0.19031080910689713,-0.10445234845778328,ester_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9939102208396042,0.0022510268034296563,0.9881398219098794,0.9969491352406927,ester_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9878575270894309,0.0044665322671481305,0.9764203076440882,0.993907578257165,ester_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.8974062037247005e-31,2.0288230445294668e-23,7.147266600668531e-36,8.584597378886406e-27,ester_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.016150100837671003,0.0018485378879596218,0.012176753473175619,0.019429808401294903,ester_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.011622517519509998,0.0019541734201248013,0.007799621124953124,0.015356065760798126,ester_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.011822927182251773,0.0019137916097447935,0.008042856108730305,0.015460675938735211,ester_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9169092080980045,0.042243652130694594,0.7986656139253541,0.9615003507450864,ester_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0703304130918678,0.01557359588250858,1.047606729456188,1.105735050505325,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.04846027275542042,0.01507501498967365,-0.0833040211739513,-0.027223385374640197,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9995305600173147,0.0002343078321418282,0.9990713803072345,0.9999151534993154,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9990613404085267,0.0004683279661280441,0.9981436229490028,0.9998303141975594,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,4.550973076364913e-21,1.1767050813192837e-17,6.943574021483954e-26,3.861825924586757e-19,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.018798319467111635,0.001536369245688385,0.01574206981946579,0.021770075725231364,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.017887638496872634,0.0014924934323303487,0.015003728524202398,0.020842296587643878,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.017887638496872634,0.0014924934323303487,0.015003728524202398,0.020842296587643878,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,1.0,0.018842233580823445,0.8890872794479688,0.966091783079296,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0176483344715277,0.02702486201448301,0.9731895565228216,1.0619911827662296,alcohol_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.03248114622830989,0.022919913315614004,-0.06994122018607529,0.007058285244163409,alcohol_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9905066326007209,0.012738304540077044,0.9786009049626978,0.9953854539903426,alcohol_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9811033892260195,0.019550989218090207,0.9576597311938111,0.9907922020155605,alcohol_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.7580215100913064e-28,0.00015223521549118988,4.419306540027105e-33,8.303624786604472e-23,alcohol_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.021373926818280937,0.0015665475810020429,0.018157534463827056,0.02417768389139493,alcohol_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.01748324771928259,0.0021062984898348788,-0.021454185300715602,-0.013302220984464928,alcohol_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.018979227004555194,0.00169060220339456,0.01562855562546645,0.02218461693279704,alcohol_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.6266666666666667,0.09691102769207613,0.40701142745352,0.7839298763676501,alcohol_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.098480098371823,0.010031994323008483,1.0810626414138342,1.1216182242054522,alcohol_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.0773005127580556,0.009405796247132902,-0.09834649347226909,-0.06034665094807978,alcohol_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9985902982130733,0.0005032222196373817,0.9973145121544349,0.9992694200501933,alcohol_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9971825836852747,0.0010046972489005776,0.9946362361538384,0.9985393738474496,alcohol_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,3.1606528477325254e-46,8.706096283368042e-40,3.6597740233863915e-51,2.5371874147497817e-41,alcohol_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.014966492057416424,0.001255419612322772,0.012552966503685481,0.0174663297365161,alcohol_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.010715151578135752,0.001649608663142507,0.007617997512893301,0.013983489486080419,alcohol_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.012554403243375267,0.001315966104147233,0.010141371596160863,0.015231727438637396,alcohol_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.951145038167939,0.02392860086473959,0.8727355428221446,0.9665757259309984,alcohol_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0821571353591817,0.024594696135800637,1.0362214918666404,1.1343538013304753,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.07662396531746152,0.016628751907996037,-0.11110095500596373,-0.045350369359421605,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9939412949355323,0.0016629651815693023,0.9899989412170329,0.9966829082364894,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9879192977781228,0.003303493046120697,0.9800979036108461,0.9933768195707464,alkane_alkane
