Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment,Iteration
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.0065425507150748685,0.004830505473807952,-0.014474147062838005,0.0032518049563219353,alkane,1
h_mix_rho_x_rho_pure,Pure Density,MUE,0.012494638138031847,0.0021419162359564608,0.007931415620708945,0.016619565609153158,alkane,1
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,0.19181325832774396,0.29814239699997197,0.9660917830792959,alkane,1
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9540305475523571,0.2815363811582242,0.6294176039622159,1.224395779376034,alkane,2
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.026620244178264252,0.19620433762107684,-0.15803115341433605,0.2723196038101938,alkane,2
h_mix_rho_x_rho_pure,Pure Density,R,0.9636846146413096,0.07019625851267772,0.8929830767816684,0.9999627894243378,alkane,2
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9286880364963694,0.06115794392941925,0.7976729139406717,0.9999255802333026,alkane,2
h_mix_rho_x_rho_pure,Pure Density,p,0.0019542643245346967,0.007515768013122222,2.2282491124672837e-09,0.016547184655764016,alkane,2
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.01345920268392889,0.0019531467788450924,0.008958382911250734,0.01683066261097375,alkane,2
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.006240107176459712,0.004983834909711661,-0.014086774979875058,0.004898587224830424,alkane,2
h_mix_rho_x_rho_pure,Pure Density,MUE,0.012326779874543762,0.002192920600225911,0.007909685666233993,0.01670346302731035,alkane,2
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,0.18714517302945946,0.3580574370197165,0.9660917830792959,alkane,2
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9734156707847259,0.19854347928229127,0.654649183215677,1.2229119996072675,alkane,3
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.012914225527193235,0.1402058029512671,-0.15823330849290018,0.2542896900011492,alkane,3
h_mix_rho_x_rho_pure,Pure Density,R,0.9659399812128509,0.05221195322413908,0.9032765437750121,0.9999562168901639,alkane,3
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9330400473054826,0.05318905277577693,0.8159923808030379,0.9999124356972885,alkane,3
h_mix_rho_x_rho_pure,Pure Density,p,0.0017203710632714172,0.005442971874989059,2.967671367130205e-09,0.01358069585997904,alkane,3
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.013144475236585972,0.001857833167027086,0.009201823545495105,0.016323753440857968,alkane,3
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.006089054956482691,0.004739215331078846,-0.01394426069478257,0.004546986901617996,alkane,3
h_mix_rho_x_rho_pure,Pure Density,MUE,0.011878263106606723,0.0022457518516029685,0.007704403438521153,0.016236427356789134,alkane,3
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,0.18126942275928334,0.3580574370197165,0.9660917830792959,alkane,3
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9785987762173259,0.2762288746341395,0.6604861492200378,1.2384656366879891,alkane,4
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.009984924005674523,0.19242345221193755,-0.16562144993425343,0.2503858671306214,alkane,4
h_mix_rho_x_rho_pure,Pure Density,R,0.9667064993749864,0.06981043901755683,0.8852395101483836,0.9999542167067281,alkane,4
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9345214559338406,0.05956087125488792,0.7841685895036589,0.9999084355095662,alkane,4
h_mix_rho_x_rho_pure,Pure Density,p,0.0016442335658297172,0.007199844118562106,4.404980466536582e-09,0.018960715292935266,alkane,4
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.012714611019822592,0.0019792213792650466,0.00843541286873262,0.01595668805552735,alkane,4
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.0053133163577650895,0.004761591294357004,-0.013242614432980878,0.005184139809600734,alkane,4
h_mix_rho_x_rho_pure,Pure Density,MUE,0.011254142699679856,0.0024267449229644082,0.006739733081566039,0.015837926414756825,alkane,4
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,0.20944731760405455,0.29814239699997197,0.9660917830792959,alkane,4
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9861864732469449,0.1871508917298315,0.6734579960377848,1.2670399255704539,alkane,5
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.005151300886919619,0.13269464741087061,-0.18351561221717438,0.24247751023741615,alkane,5
h_mix_rho_x_rho_pure,Pure Density,R,0.9679229463324833,0.056192930968342096,0.9081299445399651,0.9999611173794809,alkane,5
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9368748300369554,0.05580460698630205,0.8248008637086773,0.99992223627082,alkane,5
h_mix_rho_x_rho_pure,Pure Density,p,0.0015269034183322192,0.022979064533948487,2.3206006827319358e-09,0.012272464082110808,alkane,5
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.012333252384579402,0.0020286417342228317,0.007788074269000437,0.015652779438387252,alkane,5
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.004723024744221427,0.004700333266018281,-0.012613412328697393,0.005627217539224849,alkane,5
h_mix_rho_x_rho_pure,Pure Density,MUE,0.010647002641436198,0.002520142832059959,0.005716654993961512,0.015450806969565559,alkane,5
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,,0.29814239699997197,0.9660917830792959,alkane,5
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9815734929176395,0.25583186723825224,0.6637830142246282,1.2021989122940597,alkane,6
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.007736662298337693,0.17894277342838813,-0.14166480907195556,0.24913163517375148,alkane,6
h_mix_rho_x_rho_pure,Pure Density,R,0.9668149697126889,0.06917578143320785,0.9044134818148408,0.9999696366326938,alkane,6
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9347311856605475,0.05653428246295333,0.8183266618957932,0.9999392741873216,alkane,6
h_mix_rho_x_rho_pure,Pure Density,p,0.0016335969079206878,0.0070711384641551555,1.3870479386924773e-09,0.013260459432480618,alkane,6
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.012770552413128184,0.0020161026437388505,0.008496533012308145,0.016006505729060316,alkane,6
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.005435160830430737,0.004660703549645785,-0.013268475285997339,0.005124909815788337,alkane,6
h_mix_rho_x_rho_pure,Pure Density,MUE,0.011331207663172546,0.002445495779651305,0.006713278938551763,0.01589897517184367,alkane,6
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,0.1914384042337265,0.29814239699997197,0.9660917830792959,alkane,6
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9807038516254316,0.23140261769234413,0.6607341165534008,1.2652284611891484,alkane,7
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.008574461675303513,0.16283274740104872,-0.18170383403127055,0.25018015659205767,alkane,7
h_mix_rho_x_rho_pure,Pure Density,R,0.9668991373374715,0.0819062930721583,0.9043525783834496,0.9999725906459819,alkane,7
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9348939417839465,0.05666505785370468,0.819071887424273,0.9999451820432365,alkane,7
h_mix_rho_x_rho_pure,Pure Density,p,0.0016253669002558758,0.006975459807962372,1.1364610467476761e-09,0.013231115658226074,alkane,7
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.012659373364911224,0.00200179383687515,0.008307125458208213,0.016113969358143777,alkane,7
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.005219007283314037,0.004763355758042152,-0.013402795852940111,0.0057189969767480475,alkane,7
h_mix_rho_x_rho_pure,Pure Density,MUE,0.011177315433985738,0.0024466587124558742,0.006604040852538369,0.01599517130903605,alkane,7
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,0.18901125722116582,0.3580574370197165,0.9660917830792959,alkane,7
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9829573148746178,0.21011888991835953,0.6690917186960844,1.2351755057783225,alkane,8
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.007585887872524899,0.15004920592584223,-0.16426949101205124,0.24440191326805527,alkane,8
h_mix_rho_x_rho_pure,Pure Density,R,0.9679716035728083,0.1019911138061752,0.9069546332142238,0.9999558476494995,alkane,8
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9369690253233139,0.05213876476737222,0.8240790747507202,0.9999116972484291,alkane,8
h_mix_rho_x_rho_pure,Pure Density,p,0.0015222996109172625,0.005609903738523868,3.112193001123746e-09,0.012378038513527848,alkane,8
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.012250631806115856,0.002005798421144563,0.007864958987805546,0.015563354620909122,alkane,8
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.004596737576099537,0.004564902587212246,-0.012415258278158611,0.00558858263001244,alkane,8
h_mix_rho_x_rho_pure,Pure Density,MUE,0.010607736468751794,0.002460453465201814,0.005944082670787961,0.01533445161865632,alkane,8
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,0.1973276717845754,0.29814239699997197,0.9660917830792959,alkane,8
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9828375789358538,0.2168628258126104,0.6619412421071712,1.2103083226562619,alkane,9
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.007711291952345434,0.15237613143016293,-0.14780887121923414,0.2496502664893303,alkane,9
h_mix_rho_x_rho_pure,Pure Density,R,0.9670009616539011,0.05267092801301931,0.9060515145028853,0.9999691838290947,alkane,9
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9350908598395696,0.05434894645446299,0.8210149689080599,0.9999383686078258,alkane,9
h_mix_rho_x_rho_pure,Pure Density,p,0.0016154378684668247,0.0061982741247417605,1.4861982029389627e-09,0.012824867289914034,alkane,9
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.01240081142182138,0.0021247014108747952,0.0078052578235349385,0.01582481638591323,alkane,9
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.004556924357341674,0.004715164305494138,-0.012352304363458744,0.006007773405603119,alkane,9
h_mix_rho_x_rho_pure,Pure Density,MUE,0.01069191734871855,0.0025720463661398707,0.005739160339151728,0.015526885183359077,alkane,9
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,0.18608341718133337,0.3580574370197165,0.9660917830792959,alkane,9
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9831899776308828,0.19748351314013063,0.6633657679601478,1.2308766520502668,alkane,10
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.006440135554543813,0.1421203451587737,-0.16331602151470548,0.24728318963979812,alkane,10
h_mix_rho_x_rho_pure,Pure Density,R,0.9677414195771414,0.10214911047810003,0.9071529118156618,0.9999529264604328,alkane,10
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9365234551651809,0.05244680259618247,0.8235626717926008,0.9999058551367837,alkane,10
h_mix_rho_x_rho_pure,Pure Density,p,0.0015441396187086164,0.0059114642681900335,3.586474012827783e-09,0.012450750731197635,alkane,10
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.012690799559096595,0.0019165053894544596,0.008556915020139453,0.015748942737971307,alkane,10
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.0055761755372427295,0.004587040229694805,-0.01340855307780292,0.0046700907378042595,alkane,10
h_mix_rho_x_rho_pure,Pure Density,MUE,0.011264365566943102,0.0023665396691836776,0.006802176018278132,0.0156724705952677,alkane,10
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,0.19618936618235092,0.3580574370197165,0.9660917830792959,alkane,10
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9866268177847274,,0.663141745357879,1.2557195258697686,alkane,11
h_mix_rho_x_rho_pure,Pure Density,Intercept,0.0032082947193154965,,-0.17260656271776997,0.24697432894340504,alkane,11
h_mix_rho_x_rho_pure,Pure Density,R,0.9678202783897074,0.08416319078469231,0.9070240886990674,0.9999728440118486,alkane,11
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9366760912623308,0.057382153189381,0.8241387881679302,0.9999456887611449,alkane,11
h_mix_rho_x_rho_pure,Pure Density,p,0.0015366401186848507,0.023165640833028873,1.2734155017258221e-09,0.012384762279003494,alkane,11
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.013063996993471437,0.0019524699958737611,0.008921442342003188,0.016175402645417607,alkane,11
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.006351259352491534,0.004690021056119896,-0.014409750754409922,0.003976782638480854,alkane,11
h_mix_rho_x_rho_pure,Pure Density,MUE,0.011704245362046894,0.00235159892602518,0.007278494966110789,0.016102807026079025,alkane,11
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8666666666666666,,0.29814239699997197,0.9660917830792959,alkane,11
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9910635399064399,,-1.060014196496723,3.7412745901480213,ketone,0
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.004298710476899559,,-2.4745050202961094,2.021895820598956,ketone,0
h_mix_rho_x_rho_pure,Pure Density,R,0.9993299553516429,0.4864618786678572,-0.9924130089138966,0.9999994461907916,ketone,0
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9986603596631166,0.2174826308127659,0.3543376125089651,0.99999889238189,ketone,0
h_mix_rho_x_rho_pure,Pure Density,p,0.000670044648357071,0.16415506936739951,5.616589041634966e-07,0.4053010304939446,ketone,0
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.01264106131963985,0.001225311168067907,0.010646102428241709,0.015245341921477187,ketone,0
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.012426219861640442,0.0011558206319407266,-0.01509551134339368,-0.01062590715157366,ketone,0
h_mix_rho_x_rho_pure,Pure Density,MUE,0.012426219861640442,0.0011558206319407266,0.010633117284099575,0.015097620477495605,ketone,0
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,0
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9862250167454849,,-2.2442420272294337,5.80872228902429,ketone,1
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.019791965982777104,,-4.504835258280675,3.105933034009052,ketone,1
h_mix_rho_x_rho_pure,Pure Density,R,0.9979391381405253,0.4745597646355572,-0.9981702105420874,0.9999992318133862,ketone,1
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9958825234326544,0.24222237098726,0.2692432888982127,0.9999984636273626,ketone,1
h_mix_rho_x_rho_pure,Pure Density,p,0.0020608618594747385,0.1776254057123893,7.715400103247657e-07,0.48133618133069844,ketone,1
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.032570104388202674,0.00206722687148628,0.029032374853735433,0.03706264052682949,ketone,1
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.03232000331563528,0.001997965548504264,-0.036892943832923464,-0.028987132529875698,ketone,1
h_mix_rho_x_rho_pure,Pure Density,MUE,0.03232000331563528,0.001997965548504264,0.02900488424759351,0.03689410816865091,ketone,1
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,1
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9733252552271813,,-2.2516246343752386,5.59386467910136,ketone,2
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.009942520969238311,,-4.3211850674374706,3.1074898186309796,ketone,2
h_mix_rho_x_rho_pure,Pure Density,R,0.9979851684417819,0.4569497908509443,-0.9983301035277623,0.9999994472273221,ketone,2
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9959743964297717,0.24016790431167523,0.24902549958778064,0.9999988944549498,ketone,2
h_mix_rho_x_rho_pure,Pure Density,p,0.0020148315582181335,0.17527969171014243,5.673545089290955e-07,0.5032508012893927,ketone,2
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.03445746619090925,0.002178800424708602,0.030915480936051926,0.039075545716073815,ketone,2
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.03420260115835966,0.0020991406972836924,-0.03880798374147543,-0.03091191461399362,ketone,2
h_mix_rho_x_rho_pure,Pure Density,MUE,0.03420260115835966,0.0020991406972836924,0.030913224143492762,0.03883032364353742,ketone,2
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,2
h_mix_rho_x_rho_pure,Pure Density,Slope,0.989365947754721,,-2.5897258924000113,6.525212242090712,ketone,3
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.023444431714257696,,-5.182010025566502,3.4514516500561525,ketone,3
h_mix_rho_x_rho_pure,Pure Density,R,0.9973221905574265,0.48710699969997695,-0.9988894353756281,0.99999940546979,ketone,3
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9946515517782638,0.24981965218599442,0.25021022755263733,0.9999988109399336,ketone,3
h_mix_rho_x_rho_pure,Pure Density,p,0.0026778094425734533,0.18549129452787672,6.39258871837366e-07,0.5006819037761381,ketone,3
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.03342724597725474,0.0023541271143676227,0.029127608315322337,0.038489164072351076,ketone,3
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.03311586296516342,0.0022830501554353326,-0.03830710088821768,-0.02906288726716627,ketone,3
h_mix_rho_x_rho_pure,Pure Density,MUE,0.03311586296516342,0.0022830501554353326,0.02907793805363637,0.038331743171338195,ketone,3
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,3
h_mix_rho_x_rho_pure,Pure Density,Slope,0.991020290050225,,-2.53768884401692,5.962601473191545,ketone,4
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.02389432686338,,-4.636528572930175,3.398679092672861,ketone,4
h_mix_rho_x_rho_pure,Pure Density,R,0.9977996225455139,0.4672333939215684,-0.9985561010010017,0.9999992012466791,ketone,4
h_mix_rho_x_rho_pure,Pure Density,R^2,0.99560408675197,0.25962027257004133,0.22778160204914888,0.9999984024939962,ketone,4
h_mix_rho_x_rho_pure,Pure Density,p,0.0022003774544860906,0.19410292336704585,8.153877071315306e-07,0.5233273397003881,ketone,4
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.03232555078761162,0.0021728241423168452,0.028473209160818223,0.036981214031066134,ketone,4
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.032061171019226536,0.0021047677690513343,-0.036817543983739154,-0.028439282778626868,ketone,4
h_mix_rho_x_rho_pure,Pure Density,MUE,0.032061171019226536,0.0021047677690513343,0.028439695801852738,0.03682666665408704,ketone,4
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,4
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9932823936165427,,-2.3124559428503955,5.975038193064437,ketone,5
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.025756571792777794,,-4.615927743495242,3.2899161204192344,ketone,5
h_mix_rho_x_rho_pure,Pure Density,R,0.9978372793599777,0.4117717019436989,-0.9969471433970585,0.9999994574246577,ketone,5
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9956792360805221,0.25779873431708894,0.24190793283938877,0.9999989148496098,ketone,5
h_mix_rho_x_rho_pure,Pure Density,p,0.0021627206400223202,0.19655451198652307,5.439697879916594e-07,0.5088414511376208,ketone,5
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.03212664195901307,0.0021193469041200126,0.02823472209989094,0.03659545029654812,ketone,5
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.03186608365238863,0.002053846208032997,-0.036433401468330795,-0.028189726193177028,ketone,5
h_mix_rho_x_rho_pure,Pure Density,MUE,0.03186608365238863,0.002053846208032997,0.028190462604518407,0.03644392573136196,ketone,5
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,5
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9882942512761528,,-2.183505585891546,5.46420000070654,ketone,6
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.020241825586838846,,-4.2202791614415345,3.008772005853689,ketone,6
h_mix_rho_x_rho_pure,Pure Density,R,0.9981555535860946,0.465201488883369,-0.9988219325528572,0.9999995683735634,ketone,6
h_mix_rho_x_rho_pure,Pure Density,R^2,0.996314509154763,0.2407714703373091,0.26870236726837826,0.9999991367473131,ketone,6
h_mix_rho_x_rho_pure,Pure Density,p,0.0018444464139053538,0.16911609563995705,4.3205589439488814e-07,0.48319598754367776,ketone,6
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.03112100645911104,0.0019250282754065449,0.02787315344432077,0.035377311710970284,ketone,6
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.030887940671831704,0.0018572501819194033,-0.035226112856691444,-0.02778517976764222,ketone,6
h_mix_rho_x_rho_pure,Pure Density,MUE,0.030887940671831704,0.0018572501819194033,0.02784674454863781,0.035236200888366126,ketone,6
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,6
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9845059911016525,,-2.4889768110057213,5.7320261479133015,ketone,7
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.016861158135533683,,-4.44186229310819,3.3572578218903155,ketone,7
h_mix_rho_x_rho_pure,Pure Density,R,0.9979086716342458,0.4729478786789002,-0.9987132174226295,0.9999996350881408,ketone,7
h_mix_rho_x_rho_pure,Pure Density,R^2,0.995821716922825,0.2567049266312241,0.2161987590375237,0.9999992701764148,ketone,7
h_mix_rho_x_rho_pure,Pure Density,p,0.002091328365754208,0.19267520625541074,3.670745372108641e-07,0.5358487434451952,ketone,7
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.031219579488751825,0.0021409797362941714,0.027718237919380672,0.03585943973326838,ketone,7
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.030952610613380505,0.002055383691514522,-0.03566905633325099,-0.02769826910815848,ketone,7
h_mix_rho_x_rho_pure,Pure Density,MUE,0.030952610613380505,0.002055383691514522,0.02769940515683636,0.03567920429572488,ketone,7
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,7
h_mix_rho_x_rho_pure,Pure Density,Slope,0.991779845173232,,-2.347450822110978,5.712881317028996,ketone,8
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.023635020262934514,,-4.410266551990862,3.212349879036458,ketone,8
h_mix_rho_x_rho_pure,Pure Density,R,0.9979869407058298,0.4751394717963967,-0.9981812291601236,0.9999993971509181,ketone,8
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9959779338193815,0.2505252158959922,0.24393509465965238,0.9999987943021996,ketone,8
h_mix_rho_x_rho_pure,Pure Density,p,0.0020130592941701715,0.1848419894868383,6.249649641132494e-07,0.5073045635709205,ketone,8
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.03136027889194169,0.0020143151221474367,0.027734182636539033,0.035752870522110174,ketone,8
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.03111106612439643,0.0019495663034499184,-0.03560202948802749,-0.027686541717316937,ketone,8
h_mix_rho_x_rho_pure,Pure Density,MUE,0.03111106612439643,0.0019495663034499184,0.02769895996662594,0.035609527371418065,ketone,8
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,8
h_mix_rho_x_rho_pure,Pure Density,Slope,1.0007611492133408,,-2.6177258315916583,5.937455868159843,ketone,9
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.03175374130087083,,-4.608438790194984,3.4902788739947628,ketone,9
h_mix_rho_x_rho_pure,Pure Density,R,0.9977913584847007,0.44261652036472887,-0.9988102501376617,0.9999994438688831,ketone,9
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9955875950667444,0.2726547356838339,0.21219683075310317,0.9999988877380754,ketone,9
h_mix_rho_x_rho_pure,Pure Density,p,0.002208641515299314,0.19851601922604697,5.690750525255794e-07,0.5400402336053631,ketone,9
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.031335678396774175,0.0021126102023055005,0.02754141262954801,0.035645952373743094,ketone,9
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.031061493217194674,0.00205935195375737,-0.035456706282939926,-0.027459976111080836,ketone,9
h_mix_rho_x_rho_pure,Pure Density,MUE,0.031061493217194674,0.00205935195375737,0.0274617226697689,0.03546627184762649,ketone,9
h_mix_rho_x_rho_pure,Pure Density,Tau,0.6666666666666669,,-0.7071067811865477,0.912870929175277,ketone,9
h_mix_rho_x_rho_pure,Pure Density,Slope,0.9895488272400619,,-2.390957305517216,5.72919899668837,ketone,10
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.021655745132791338,,-4.397856986712146,3.262777987250282,ketone,10
h_mix_rho_x_rho_pure,Pure Density,R,0.9979892469817505,0.48596660054933993,-0.9987544968870967,0.9999993737964324,ketone,10
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9959825370912014,0.25849985983732116,0.23314842500329502,0.999998747593257,ketone,10
h_mix_rho_x_rho_pure,Pure Density,p,0.0020107530182494893,0.19338101880140152,6.397596798990535e-07,0.5172574665635795,ketone,10
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.031410850983328416,0.002046420808419276,0.027974490925904507,0.03587158332952907,ketone,10
h_mix_rho_x_rho_pure,Pure Density,MSE,-0.031160851606567924,0.001975326818814736,-0.03571230753191573,-0.02792115559414915,ketone,10
h_mix_rho_x_rho_pure,Pure Density,MUE,0.031160851606567924,0.001975326818814736,0.02794984316314203,0.03572210710158549,ketone,10
