Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Iteration
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.05802836313425766,0.7052972248706761,0.9339413287179248,1
h_mix_rho_x_rho_pure,Pure Density,Slope,1.02912719173987,0.044675557041937125,0.9292183256682102,1.105099925912178,2
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.02226886386696203,0.03510256623062457,-0.08130318432375405,0.05546290060004089,2
h_mix_rho_x_rho_pure,Pure Density,R,0.9823870184191195,0.005682961175239329,0.9697129898297773,0.9922106832207426,2
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9650842539584074,0.011148287628012172,0.9403432826446058,0.9844820398973728,2
h_mix_rho_x_rho_pure,Pure Density,p,1.8059829009281997e-20,4.82437796665563e-17,5.475800203339614e-25,1.937989945032168e-17,2
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.021647968633664545,0.0026451596820716897,0.01617872917311479,0.026475562829408338,2
h_mix_rho_x_rho_pure,Pure Density,MSE,0.001970427250602056,0.004044255820608345,-0.005580192237656065,0.010357001488041183,2
h_mix_rho_x_rho_pure,Pure Density,MUE,0.01682707315848336,0.002559338877051346,0.01198172859739732,0.022072571039470464,2
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.057643765172764684,0.7117169928908887,0.9288097441186395,2
h_mix_rho_x_rho_pure,Pure Density,Slope,1.0279424669704509,0.04495302808270046,0.9265554406317889,1.1039830125654104,3
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.021919035007061827,0.035514299408960844,-0.08319541784213658,0.06019668252819932,3
h_mix_rho_x_rho_pure,Pure Density,R,0.9836235592628588,0.005400801272883171,0.9716480178342861,0.9927044836672042,3
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9675153063369347,0.0106082427668286,0.9440998705612972,0.9854621918929705,3
h_mix_rho_x_rho_pure,Pure Density,p,7.059181127985867e-21,1.200441599937014e-17,2.1749313171711487e-25,8.447490213848298e-18,3
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.020785529798647496,0.0026103141751319245,0.015393935022114042,0.025478893517997193,3
h_mix_rho_x_rho_pure,Pure Density,MSE,0.0013343427125817558,0.0038507910839209315,-0.006480462946298972,0.008634931031492646,3
h_mix_rho_x_rho_pure,Pure Density,MUE,0.015979418868519776,0.0025554773862007272,0.011220323687528908,0.020908355277584313,3
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.059264206048362196,0.7065469182474734,0.9327806043191194,3
h_mix_rho_x_rho_pure,Pure Density,Slope,1.0240123299641166,0.04366345986030093,0.9208792443278889,1.0948218194274293,4
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.018229546605321723,0.03460850141064095,-0.07494098671152072,0.06332705233956903,4
h_mix_rho_x_rho_pure,Pure Density,R,0.9844818059137024,0.005140661355468033,0.9728148129235137,0.9926724538219239,4
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9692044261751047,0.010101101520250537,0.9463686602434109,0.9853986005768397,4
h_mix_rho_x_rho_pure,Pure Density,p,3.523117855041434e-21,2.827106835219361e-17,2.2004021238923357e-25,5.076230772998391e-18,4
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.020131613409202907,0.0024371300636974506,0.01509225493852828,0.024622134253548134,4
h_mix_rho_x_rho_pure,Pure Density,MSE,0.0017532193821907596,0.0037508324052545135,-0.0055279851665664915,0.00922545800260753,4
h_mix_rho_x_rho_pure,Pure Density,MUE,0.015630723557019017,0.0023813986356350826,0.010918773792877503,0.02020913926976143,4
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.05786779118669819,0.7042010454623578,0.933059705527291,4
h_mix_rho_x_rho_pure,Pure Density,Slope,1.02193490039033,0.0435724062026414,0.9232468218203707,1.0911373986546267,5
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.016515154289105438,0.03452386762154633,-0.0702798893947495,0.061477537409555305,5
h_mix_rho_x_rho_pure,Pure Density,R,0.9846166725883722,0.005187818823572373,0.9720112491278191,0.9928362238850725,5
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9694699919389976,0.010195416881010203,0.9448058684310232,0.9857237674583699,5
h_mix_rho_x_rho_pure,Pure Density,p,3.1475604298882607e-21,1.6619064089098518e-17,1.883076735125467e-25,7.271534124524814e-18,5
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.01997482774917405,0.002482728811859719,0.01483174970142703,0.024422162151450204,5
h_mix_rho_x_rho_pure,Pure Density,MSE,0.0017388003298079515,0.003797920481943118,-0.005562367296947325,0.00913510666831492,5
h_mix_rho_x_rho_pure,Pure Density,MUE,0.015375417890989618,0.0024379784012514235,0.010783305473606567,0.020277227921770086,5
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.057119690629180354,0.7061172423255657,0.9344721097580336,5
h_mix_rho_x_rho_pure,Pure Density,Slope,1.0273946769486613,0.0426227589395784,0.933933181063608,1.1003672866292389,6
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.02103649355506132,0.033700239465772525,-0.0790094737860012,0.052794190267756114,6
h_mix_rho_x_rho_pure,Pure Density,R,0.9852772477400767,0.0048380150904289865,0.9743275339800432,0.9937058188345421,6
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9707712549142605,0.009519453331352143,0.9493141434716323,0.9874512543856279,6
h_mix_rho_x_rho_pure,Pure Density,p,1.7856091594879752e-21,8.84498221080928e-18,3.032345191562443e-26,2.335909288200433e-18,6
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.019726386449922386,0.0024123327399752674,0.015063481513654725,0.024285342853618417,6
h_mix_rho_x_rho_pure,Pure Density,MSE,0.0017610200384405425,0.0037646089380074794,-0.005450344531603444,0.009457637756739983,6
h_mix_rho_x_rho_pure,Pure Density,MUE,0.01544383119598027,0.002339229979217267,0.01112125902939857,0.020341451925469232,6
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.058753445093498426,0.7104941384475366,0.9337145191092148,6
h_mix_rho_x_rho_pure,Pure Density,Slope,1.0187237632293051,0.04097057833946917,0.9223689515145467,1.084884235514784,7
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.013867838623057516,0.03260082173428315,-0.0658050560406036,0.061652632541038255,7
h_mix_rho_x_rho_pure,Pure Density,R,0.9853518994846773,0.004884383436898879,0.9737567814131789,0.9931396324742993,7
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9709183658180616,0.009607937436983412,0.9482022693481534,0.9863263295911862,7
h_mix_rho_x_rho_pure,Pure Density,p,1.672122910803823e-21,1.0367691875999164e-17,9.374130062805908e-26,3.1012807604030735e-18,7
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.01938969646792088,0.002276264204402165,0.01464151928756508,0.023731273170333387,7
h_mix_rho_x_rho_pure,Pure Density,MSE,0.0017138471015648899,0.003589276972306911,-0.005501375587399544,0.008643783253557243,7
h_mix_rho_x_rho_pure,Pure Density,MUE,0.015242768594706468,0.002221346255565458,0.010862603335986182,0.019667821329737285,7
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.0603734645299937,0.7009334020895117,0.9302285322197568,7
h_mix_rho_x_rho_pure,Pure Density,Slope,1.017531371667613,0.04144086405507343,0.917937721610004,1.0865797485486435,8
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.012896840764858974,0.03295732612834422,-0.06812924651938823,0.06431038082507978,8
h_mix_rho_x_rho_pure,Pure Density,R,0.985546793904854,0.004822859506719224,0.9744452213083766,0.9934989814689598,8
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9713024829761367,0.009485608850418043,0.9495434893307311,0.9870402261798604,8
h_mix_rho_x_rho_pure,Pure Density,p,1.4064370176126444e-21,3.377170505217096e-17,4.782702019279686e-26,2.1962189925953555e-18,8
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.019222579863315156,0.002223285737956391,0.014637154211594975,0.02328015068273116,8
h_mix_rho_x_rho_pure,Pure Density,MSE,0.0016925513515050855,0.0036342315553596558,-0.005462866698248033,0.008507225370261903,8
h_mix_rho_x_rho_pure,Pure Density,MUE,0.015031949148223252,0.0022447105988274763,0.010792892487013147,0.019630113244124357,8
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.060075056375735014,0.7009334020895117,0.9337145191092148,8
h_mix_rho_x_rho_pure,Pure Density,Slope,1.0189200709277222,0.04237674667775114,0.9216590363528965,1.0902964232893009,9
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.013527414797361081,0.03354830631440309,-0.07091585766853292,0.06458808818437423,9
h_mix_rho_x_rho_pure,Pure Density,R,0.9851402974010793,0.004993224027737591,0.9739612012797931,0.9929861698517428,9
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9705014055634871,0.009817827039408282,0.9486004215983778,0.9860215335168342,9
h_mix_rho_x_rho_pure,Pure Density,p,2.0124604197060816e-21,1.86435598826877e-17,1.2432226828257113e-25,2.879026002087655e-18,9
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.019586277829865058,0.00229261127720072,0.014877008555852396,0.023861643899520973,9
h_mix_rho_x_rho_pure,Pure Density,MSE,0.0022176357821035997,0.003680163200583569,-0.005023637006624088,0.009398811116338498,9
h_mix_rho_x_rho_pure,Pure Density,MUE,0.015211791949529438,0.0023480629741467925,0.010823660264486445,0.01980828652834495,9
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.06096096250683385,0.6953778165867739,0.9353537970818608,9
h_mix_rho_x_rho_pure,Pure Density,Slope,1.02180859135676,0.04331029422037811,0.9201450155452563,1.0929102210098536,10
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.01644022629712627,0.03425324409863352,-0.07286463515545549,0.06377095632543772,10
h_mix_rho_x_rho_pure,Pure Density,R,0.9851224743881949,0.004945076094498946,0.9743771289081569,0.9934262153432876,10
h_mix_rho_x_rho_pure,Pure Density,R^2,0.9704662895447197,0.009726818933686932,0.9494107893393029,0.9868956453312879,10
h_mix_rho_x_rho_pure,Pure Density,p,2.0438621300243177e-21,1.1528161375777014e-17,5.707945622902027e-26,2.2570613414558435e-18,10
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.019636898622578575,0.002347114354566078,0.014715491544981503,0.024024391871271988,10
h_mix_rho_x_rho_pure,Pure Density,MSE,0.0017086154958471814,0.003773753304736448,-0.005982188294326265,0.008917808224509272,10
h_mix_rho_x_rho_pure,Pure Density,MUE,0.015225030537289836,0.0023398376151053217,0.010832271323344753,0.019921606290780935,10
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.0586804797648621,0.7078383972965656,0.9313649339372365,10
h_mix_rho_x_rho_pure,Pure Density,Slope,1.0272946168176862,0.04215209281468767,0.9286603684345949,1.0978008566025734,11
h_mix_rho_x_rho_pure,Pure Density,Intercept,-0.021217366805829196,0.03347221460110033,-0.07826482938020429,0.0553989125912866,11
h_mix_rho_x_rho_pure,Pure Density,R,0.9852459094030003,0.00493443749803334,0.9743797644770845,0.9933229206910643,11
h_mix_rho_x_rho_pure,Pure Density,R^2,0.970709501995345,0.00970179994441961,0.9494159254224187,0.9866904247702264,11
h_mix_rho_x_rho_pure,Pure Density,p,1.8353328007965866e-21,1.2187342523538298e-16,6.620239035741383e-26,2.3440795286397925e-18,11
h_mix_rho_x_rho_pure,Pure Density,RMSE,0.01972186690302657,0.002339739956242354,0.014828333791023931,0.02391805250621339,11
h_mix_rho_x_rho_pure,Pure Density,MSE,0.0014968779759854786,0.003612223498707717,-0.00564028012385674,0.008424674466346907,11
h_mix_rho_x_rho_pure,Pure Density,MUE,0.015326706279840131,0.0023472354754581863,0.010877178105682169,0.020088665029913823,11
h_mix_rho_x_rho_pure,Pure Density,Tau,0.8624338624338624,0.062012212520136424,0.690008103717378,0.933059705527291,11
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.098228030507316,0.047084149179235014,0.994353307798618,1.1805438780347217,0
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.06511490658869723,0.037017015636574654,-0.13091447671563827,0.015714100999027036,0
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9841080619262146,0.00512407973914582,0.9729584662446896,0.9928219525279098,0
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9684686775481702,0.010072116644584255,0.9466481770372188,0.9856954294213313,0
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,4.790496053317429e-21,5.7427644570242226e-18,1.659768640254747e-25,4.993983726435434e-18,0
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.029274510597810933,0.00480137738264915,0.019510873310404415,0.038229574590335734,0
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.016629253597973386,0.0043995064401482695,0.008423321886778527,0.025435418455053285,0
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.021572851482867583,0.0036188458963258073,0.015184382969940865,0.029041656754009132,0
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8783068783068783,0.05550866151463425,0.7256216095828858,0.9421633679539,0
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0538439722911068,0.048306432688186525,0.9454159409669621,1.130808451640374,1
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.044286019244449526,0.03794664765845384,-0.10520109798616029,0.042086729164983905,1
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9826572222844226,0.005762353505119407,0.9698069538246836,0.9921631270317601,1
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9656152165077372,0.01130107287186882,0.940525527686712,0.9843876706414406,1
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,1.4794066598138074e-20,1.074679418049019e-15,5.7011682085991635e-25,1.8838169780985282e-17,1
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.022448921450433673,0.0028359148540884585,0.016611288479527874,0.02795839768515858,1
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0005222729845497495,0.004356983353017097,-0.007449031973820852,0.00965948361577527,1
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.017447735844959393,0.0026793306832996674,0.012371711116356935,0.02330955402222936,1
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8677248677248677,0.05851020165488654,0.7099970365956325,0.9379484034449791,1
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0379150025108903,0.04435811179614681,0.9389516397303287,1.1130157832924807,2
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.030509596548549456,0.034894032728983816,-0.08906536906362117,0.04639680353121023,2
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9826471593243263,0.005637466419839379,0.9700952886776347,0.9921678060796011,2
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.965595439728168,0.011060838768701668,0.9410848691145435,0.984396955420809,2
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,1.4905207123734292e-20,5.0629808653248595e-17,5.234495072498426e-25,1.693648893441759e-17,2
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.021762733588984118,0.0026367674860305634,0.0163170597965379,0.02671748055762944,2
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0010428027281252361,0.00408495557234838,-0.006436081720623099,0.009521154944554367,2
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.016872708213533403,0.002587119967688939,0.0118949873590694,0.022209951593371562,2
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8624338624338624,0.05764551242856279,0.7117169928908887,0.9288097441186395,2
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0367755119860835,0.04560750344450219,0.9310849772579559,1.1133421120831444,3
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.029615123699211265,0.03617660597145274,-0.09025343956656673,0.054563832521966726,3
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.98310652597498,0.00567271552134292,0.9705797275252519,0.9924751279170281,3
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9664984414145942,0.011134297142244193,0.9420250074829922,0.9850068795339213,3
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,1.054355261280249e-20,2.6329831076853124e-17,3.1490971834805356e-25,1.3365772481846213e-17,3
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.021427926054667965,0.0026226061182098113,0.01592567080490045,0.026198194264739915,3
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.000989005562174568,0.0039615543184952865,-0.0070077516963445085,0.008472919090276532,3
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.016590233057112852,0.0026158538544365996,0.011703790010801657,0.021704154292709017,3
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8624338624338624,0.059264206048362196,0.7065469182474734,0.9327806043191194,3
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0367499535354971,0.04523264722544533,0.9300004601130323,1.1106450903688336,4
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.02931921677881144,0.03595550781562177,-0.0878702736836876,0.05542159420857584,4
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9834063208680908,0.005678074291041551,0.9695328796513601,0.9921072280257656,4
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9670879919233143,0.01113871995677471,0.9399940047250588,0.9842767519009684,4
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,8.368084874168853e-21,1.1101222500970852e-16,5.639788515427762e-25,2.105358389686876e-17,4
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.02125289928671727,0.0025490634163066617,0.015860048236891675,0.02580071345508249,4
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0012636430540002258,0.003961283686229727,-0.0065247836700000695,0.009076995071148366,4
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.01657818882747796,0.0025052607795808413,0.011635821911622645,0.021420696236967695,4
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8624338624338624,0.058530980000189206,0.7011327656172246,0.9327806043191194,4
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0384187659534145,0.04410972288042212,0.9378139519184764,1.108218312024893,5
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.029913837210405858,0.035169509372832815,-0.08454958110118393,0.05017773443446916,5
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9840910366810742,0.005481384843966508,0.9708322713829783,0.9926119305008515,5
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9684351684760314,0.0107626637156648,0.9425152991586329,0.9852784445726273,5
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,4.857180205682147e-21,2.9411430252781936e-17,2.4543655907821753e-25,1.1952604817018237e-17,5
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.020947670794040366,0.00244707157249442,0.015869168143385067,0.025428264348803173,5
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.002057787814043913,0.003987125819939604,-0.005639029179658845,0.00989823077280212,5
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.016709134233679073,0.0024241403747707188,0.012064352767321639,0.021455270100862327,5
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8624338624338624,0.05719257543067231,0.7061172423255657,0.9344721097580336,5
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0406789545802861,0.04315058494384776,0.9460970186166084,1.1126710224807264,6
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.03216564411762102,0.03439795023772828,-0.0887343515765815,0.043546650946513,6
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9844445702218615,0.005274217094776324,0.9724634442004944,0.9931496912163303,6
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9691311118393056,0.010362092829260506,0.945685150306288,0.9863463091630923,6
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,3.6338526839744346e-21,4.1724033525930134e-17,9.143428485773918e-26,6.2414498522568665e-18,6
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.020780408352182738,0.0024240728272398693,0.015952238091028147,0.025340233438409458,6
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0016868821140796353,0.003974475892002817,-0.005878609375156211,0.009845002693095342,6
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.016473999786418763,0.002408157858248872,0.011927772072227342,0.02143000959358704,6
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8624338624338624,0.0589637695151308,0.7078383972965656,0.933059705527291,6
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0388985077430546,0.04131775113619565,0.943476866676877,1.1078029867435648,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.030815751634345467,0.033046690084075854,-0.0856605314821105,0.04607188155459874,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9852019639817003,0.005035557356549296,0.9734225521807363,0.992987555629546,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9706229098333996,0.009899386360981333,0.9475514650940582,0.9860242856351407,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,1.9072123305241538e-21,2.496953561611683e-17,1.27027744798507e-25,3.7383780142394286e-18,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.02019916023899903,0.0022714464157460113,0.015484576090377802,0.024516089924351746,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.00155510861347188,0.003761567762682412,-0.0058761186472553505,0.009013938769445692,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.01619272650248817,0.002240425441156161,0.011810607826900287,0.020737076095417414,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8624338624338624,0.060395867673964626,0.7009334020895117,0.9302285322197568,7
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0411900154112352,0.042956709530119354,0.9401997007911441,1.1120989363229765,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.03239100758647806,0.03446501845473302,-0.08975295018772378,0.0480628456850295,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9846068815101393,0.005344509018125549,0.9720176994848735,0.9926956124923002,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9694507111171216,0.010491795167762729,0.9448184081118658,0.9854445790614631,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,3.173529221155537e-21,2.888845360474067e-16,2.0713222416425917e-25,7.043811814656078e-18,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.020713825013123244,0.0024060342314086943,0.0157950986226503,0.02530140412001847,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0018868171899910438,0.00392447313246425,-0.005663255970010055,0.00947484910918976,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.016427641922553117,0.0024018765949327305,0.01197576104820472,0.0214268444775206,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8624338624338624,0.060800872948742965,0.7009334020895117,0.933059705527291,8
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0416597192960648,0.04286867213970676,0.9439642996205828,1.1133023320565292,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.03262769136649013,0.03420041122375693,-0.08955557978915318,0.044926210021813406,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9844836018498946,0.005493213695540161,0.9709809515244733,0.9927676977705986,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9692079623113418,0.010784084360215832,0.9428040082233715,0.9855877017367346,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,3.51785643250638e-21,1.197346747325955e-16,1.9345634526750354e-25,1.1767167073359581e-17,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.020828400592767214,0.0024845131217412727,0.015726241206030278,0.025459549057737806,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0020410152122863306,0.003913929305048846,-0.005669986613339173,0.009817164666189149,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.016455286798443814,0.0024421401618547533,0.011911834287463754,0.021410232870506456,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8624338624338624,0.06110968452952573,0.6953778165867739,0.9353537970818608,9
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.041151283469098,0.04518495423070881,0.9355029360447801,1.1147402370403028,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.03251898285915866,0.03578905737847558,-0.09142916807202817,0.05026420898085626,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9843117153531551,0.005174500796177895,0.9731411648987186,0.9927631780511663,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9688695529814706,0.010168619090543448,0.947003726820435,0.9855787276942518,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,4.055631045164593e-21,2.0084801002830982e-17,1.8564302291868766e-25,4.1515636715759084e-18,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.020889577195828405,0.0024644070682826535,0.015729957439017325,0.025423792546991487,10
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,0.0017266096709133507,0.004007642299431733,-0.006322230702849053,0.009221054137876966,10
