Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Environment 1,Environment 2
a7e8a21224464e55b2e0500297a83e6d,298.15,101.0,2,C1CCCCC1,0.7608,CCCCCC,0.2392,-0.010857411288657914,0.0,0.2726827763450501,0.052877370843163796,alkane,alkane
d6f40dd0af7d43d0966dfb7992034410,298.15,101.0,2,C1CCCCC1,0.4793,CCCCCC,0.5207,-0.7142145480370203,0.0,0.2739845127106368,0.055425009675943056,alkane,alkane
40ab79f2bd934776b37952225add1dd5,298.15,101.0,2,CCCCCC,0.2457,C1CCCCC1,0.7543,0.16440663986452364,0.0,0.36400755549835945,0.049070861070619844,alkane,alkane
91023ab006a14762ab39703e27c9aa2b,298.15,101.0,2,C1CCCCC1,0.7791,CCCCC,0.2209,-0.12439612346891593,0.0,-0.1615338977817757,0.04867769076916584,alkane,alkane
850142db72ce4f4b882ea45303f12327,298.15,101.0,2,C1CCCCC1,0.2145,CCCCC,0.7855,-0.185977892607724,0.0,-0.32541576951778567,0.06583211625801105,alkane,alkane
83c89cea712c44ba8a30c4e0f0fe5a3f,298.15,101.0,2,C1CCCCC1,0.4595,CCCCC,0.5405,-0.28615479539982397,0.0,-0.38239637420031297,0.05784840482163194,alkane,alkane
0971531d2223444fac4219cbb57b9e08,298.15,101.0,2,CC1CCCCC1,0.2502,CCCCCC,0.7498,-0.2329800356085059,0.0,-0.23067609621085763,0.06769086457313588,alkane,alkane
6b59cd4a2dab46d18a736c7969ecef55,298.15,101.0,2,CC1CCCCC1,0.5026,CCCCCC,0.4974,-0.20419697441408846,0.0,-0.3254010534009242,0.056105421104892805,alkane,alkane
76b4c35491fb49ecbd48281d09cbb6c7,298.15,101.0,2,CC1CCCCC1,0.7527,CCCCCC,0.2473,-0.12678419943162567,0.0,-0.2667648549461856,0.05278014625836955,alkane,alkane
5bcf3c5c319340de90b2ff4fbae88878,298.15,101.0,2,CC1CCCCC1,0.763,CCCCCCC,0.237,-0.8981387369903047,0.0,0.04487816535400986,0.05207656489780675,alkane,alkane
f3a8143de44041d8818b50b72eb7ac7a,298.15,101.0,2,CC1CCCCC1,0.5029,CCCCCCC,0.4971,-0.018877041126657446,0.0,0.05809193381041013,0.053470238170732425,alkane,alkane
2b6aa445feb44214b4c6766467a63774,298.15,101.0,2,CC1CCCCC1,0.2392,CCCCCCC,0.7608,-1.0834279753408538,0.0,0.03781338964356288,0.060142004717880615,alkane,alkane
74e3494bf63b436d8c9ae2fc04ea8797,298.15,101.0,2,C1CCCCC1,0.2503,CCCCCCC,0.7497,0.1650640840685611,0.0,0.38379537716243495,0.047618612580856055,alkane,alkane
40ed62b9d3aa4f60bd09ea298904a931,298.15,101.0,2,C1CCCCC1,0.7490000000000001,CCCCCCC,0.251,0.2732663305925556,0.0,0.4305278784663947,0.053963704436108484,alkane,alkane
cbdeba8339fe4ca48d2031aa67133a16,298.15,101.3,2,CCCCCCC,0.5039,C1CCCCC1,0.4961,0.3467661450725714,0.0,0.6735159120968004,0.054293205237073434,alkane,alkane
cc8877a34b434d83ad4aac7c30d34bcd,298.15,101.0,2,CC1CCCCC1,0.282,C1CCCCC1,0.718,-0.012226331930918377,0.0,0.06916237727545427,0.05611894137964681,alkane,alkane
7798b142a43b421d98a6efc4404e0c63,298.15,101.0,2,CC1CCCCC1,0.7551,C1CCCCC1,0.2449,0.01679382785150096,0.0,0.014136201013329136,0.05604803832203096,alkane,alkane
7716df8db5a6400791039d6a558c006d,298.15,101.0,2,CC1CCCCC1,0.5183,C1CCCCC1,0.4817,0.004963808597132413,0.0,-0.047120737155330085,0.04753938787792342,alkane,alkane
fbbd3abff98948a093e619a07043cb53,298.15,101.0,2,CCCCC,0.7991,CCCCCCC,0.2009,-0.12263794191781585,0.0,-0.23989089166498256,0.07049202569287918,alkane,alkane
14f70f5f47de4e51b95f2928fe6d13c2,298.15,101.0,2,CCCCC,0.4997,CCCCCCC,0.5003,-0.2532872453590897,0.0,-0.34963115029378056,0.06290874388054113,alkane,alkane
004ad8a2e3d7454fb851d7cf10eb6a3a,298.15,101.0,2,CCCCC,0.2019,CCCCCCC,0.7981,-0.0743486850956998,0.0,-0.15892839225727806,0.06464003193277387,alkane,alkane
aa5a1e87e268405ca0d049ec61458239,298.15,101.0,2,CCCCC,0.5,CCCCCC,0.5,-0.13135275832439675,0.0,-0.02885356459250418,0.05996209928649695,alkane,alkane
9157bd54a49149219e0aa51319eb4c8d,298.15,101.0,2,CCCCC,0.2998,CCCCCC,0.7002,-0.07239230968166055,0.0,-0.18136436731763336,0.06711509474284189,alkane,alkane
eb98bc14836d479f82b04055990e88dc,298.15,101.0,2,CCCCC,0.8011,CCCCCC,0.1989,-0.1920996286484921,0.0,-0.07075899255882043,0.0763287408706655,alkane,alkane
0bb2653534dd4c3f81bce5102838474a,298.15,101.0,2,CCCCCC,0.7995,CCCCCCC,0.2005,0.02647555135898827,0.0,-0.036625808427623384,0.06723207068062369,alkane,alkane
53d4501c9ba04a22ba3ef53dbe6091cc,298.15,101.0,2,CCCCCC,0.2003,CCCCCCC,0.7997,-0.1248974493619528,0.0,-0.0035260641745787948,0.06597043863401436,alkane,alkane
1b9ac2adabb842fcbdc52f8e8a3fca8a,298.15,101.0,2,CCCCCC,0.5001,CCCCCCC,0.4999,-0.027430239970982484,0.0,-0.02156551594535656,0.0600296669907688,alkane,alkane
557d9b0990154ca2afcf75cb90e4e0d3,298.15,101.0,2,CC1CCCCC1,0.7070000000000001,CCCCC,0.293,-0.3803726821841379,0.0,-0.7906101889984491,0.05960176786914607,alkane,alkane
b9f2dd8ae6e244c5aa95fbf7ea9a1fbe,298.15,101.0,2,CC1CCCCC1,0.5129,CCCCC,0.4871,-0.4931385480746329,0.0,-1.0097576591296542,0.05594702634333339,alkane,alkane
a7495240d48341dca3aa91b27b5d75c4,298.15,101.0,2,CC1CCCCC1,0.2121,CCCCC,0.7879,-0.3769250875613608,0.0,-0.7024052714035259,0.06971128031178153,alkane,alkane
