Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml)
9915dec7b7ed4d7294acda2eaa5ba075,298.15,102.0,2,CO,0.2,CCCCO,0.8,0.8037700000000002,0.0,0.7885673180159639,0.0002899312472963135
89071be993104296959f2189008712f5,298.15,102.0,2,CO,0.5,CCCCO,0.5,0.7992700000000001,0.0,0.7882794966662958,0.0003230989686009781
b2de2b0fb38b47c2bcf80f46cb8b231d,298.15,102.0,2,CO,0.75,CCCCO,0.25,0.7940600000000001,0.0,0.7889468749204741,0.0003724400586186103
34e3f434a5b14e8e96a268fbe439722a,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.7999,CC(C)CCO,0.2001,1.0011700000000001,0.0,0.9886288441590739,0.0002037656140573315
b167a014f515477882fbd56db166fb10,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.5,CC(C)CCO,0.5,0.9416900000000002,0.0,0.9327705881853305,0.00024331598829737034
6b61269539a541ef8a5e5caf51f8b650,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.2,CC(C)CCO,0.8,0.8668200000000003,0.0,0.8608723498846522,0.00024363715731441803
a5820d031263401cb3620dfec67b7664,298.15,101.0,2,COCCO,0.2405,CCCCCCO,0.7595,0.8373140000000001,0.0,0.8277305241308957,0.00026982648972061034
1814f4890abd4b4db4167cee53ead473,298.15,101.0,2,COCCO,0.5134,CCCCCCO,0.4866,0.8701000000000002,0.0,0.8700955786034507,0.0002320563415627054
4a27e6ae072d416eb6ff63582ab6064e,298.15,101.0,2,COCCO,0.805,CCCCCCO,0.195,0.9176990000000002,0.0,0.9340879048381704,0.0002471417634998432
a5e55e425655430f996fdd8177ae20ff,298.15,100.0,2,COC(C)=O,0.5065,CCCCC(=O)OC,0.4935,0.8996200000000002,0.0,0.8922202727068804,0.00024343882925085972
6d6106ba512640648d8c9af224288b38,298.15,100.0,2,COC(C)=O,0.2617,CCCCC(=O)OC,0.7383,0.8914700000000002,0.0,0.8810253913319636,0.00020244660512139958
9fd0fabac78d4555bd2933b8f076b5dd,298.15,100.0,2,COC(C)=O,0.7489,CCCCC(=O)OC,0.2511,0.9105300000000002,0.0,0.905949814824025,0.00020877539477348551
544e086a5b324c4ca0335906bc97f2e4,298.15,101.0,2,OCCCCO,0.7337,OCCO,0.2663,1.0304000000000004,0.0,1.0490522059933693,0.00041204092356804644
d9c2e4a3f2b5457d9d5bc9b3de040b43,298.15,101.0,2,OCCCCO,0.2279,OCCO,0.7721,1.0782100000000003,0.0,1.1091921168348706,0.00040602953561837336
f67cbf1ea5f942d5bb8d6d3b44180252,298.15,101.0,2,OCCCCO,0.5081,OCCO,0.4919,1.0485600000000002,0.0,1.0713732063496582,0.00036740118975445976
97979f8ec88847d2b6230abf032fbe90,298.15,101.0,2,CCCO,0.5053,CCCCCO,0.4947,0.8062000000000002,0.0,0.7891194210681229,0.00032611912922167783
322e753645e641d9ab6f516f5606bbb0,298.15,101.0,2,CCCO,0.2143,CCCCCO,0.7857,0.8091000000000003,0.0,0.7919071681257901,0.00023083610795167836
a8e945532acd46aaa49e17fd2d23038d,298.15,101.0,2,CCCO,0.7892,CCCCCO,0.2108,0.8028000000000002,0.0,0.7865926315176031,0.0002623486186454383
fc8f952786094f6fa29e515a938b4fd7,298.15,101.0,2,OCCCCO,0.4578,OCCCO,0.5422,1.0317700000000003,0.0,1.0508838196847965,0.0004202758402226939
3629de41d71a403fabb10f658deb1719,303.15,101.0,2,OCCCCO,0.7669,OCCCO,0.2331,1.01741,0.0,1.0338341627433834,0.00034486402785475725
c0f6c7dc08584b2a96d6333fcab2b528,298.15,101.0,2,OCCCCO,0.2657,OCCCO,0.7343,1.0392000000000003,0.0,1.060300301354835,0.00039360411875379687
6fa59091625244ffb2d3d85f240ae78b,293.15,101.0,2,CCCCCCO,0.7138,CCCCC(=O)OC,0.2862,0.8385600000000002,0.0,0.8227409545853381,0.00022608214830806348
ce5ee0c4abc7442b95e6b12afe2583f5,293.15,101.0,2,CCCCCCO,0.4913,CCCCC(=O)OC,0.5087,0.8542200000000002,0.0,0.8388165884460081,0.00019101791253280093
f1ef672e682241f49bcd18822d02b712,293.15,101.0,2,CCCCCCO,0.2154,CCCCC(=O)OC,0.7846,0.8739600000000003,0.0,0.8596489839290536,0.0002154973856042893
1fb3d057d230463bada78bc500c6cc19,298.15,101.0,2,CCCC(=O)O,0.2928,CCCCC(=O)O,0.7072,0.9394000000000002,0.0,0.9466923466995534,0.00030549025514197363
14b1f8610ee148679e1327cdec32950e,298.15,101.0,2,CCCC(=O)O,0.4922,CCCCC(=O)O,0.5078,0.94281,0.0,0.9506044905558694,0.0004704977863681871
