Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,Environment 1,Environment 2
7d929387e81645f1ba97815962dfdf2e,293.15,100.0,2,CCO,0.75,CCCCCCC,0.25,0.7379000000000001,0.0,0.7342978834930554,0.00027485319244146135,1.2975243329603866e-05,0.010101010101010102,0.04821932532357388,5.636870498683497e-05,0.07260566304054518,-0.016475290061396187,0.06463245871892613,0.0028082280933860006,0.002268257855519348,-0.006196237795882708,,,,,,,alcohol,alkane
54bac2d85e5e42f1908e94ed8133efca,293.15,100.0,2,CCO,0.5,CCCCCCC,0.5,0.7112000000000002,0.0,0.7028088261135252,0.0003330563392653009,7.041179919305867e-05,0.010101010101010102,0.04821932532357388,0.000305891907803394,0.18801668603242297,-0.03781377487293193,0.14379983581191072,0.008255999587053519,0.0007651989467476968,-0.01175672405384175,,,,,,,alcohol,alkane
d5833f0d3ac54b95866e168e9b8e44d4,293.15,100.0,2,CCO,0.25,CCCCCCC,0.75,0.6945000000000001,0.0,0.6836119902137844,0.0002008909621234924,0.00011854875710472962,0.010101010101010102,0.04821932532357388,0.0005150146125233765,0.30068371241999714,-0.045289865540539785,0.1875916853713261,0.01725061482274684,0.003829918568544026,0.0021172648150136093,,,,,,,alcohol,alkane
ee44f9ab0a754f8da3f9391c6165bbfb,298.15,100.8,2,CCO,0.25,CC(C)CC(C)(C)C,0.75,0.6962000000000003,0.0,0.7112699583885409,0.00021593832107705973,0.00022710364583234635,0.010101010101010102,0.04821932532357388,0.000986612588925453,-0.2864781672676913,0.08129533628779073,-0.24726325056409132,-0.010138686646260789,-0.0011967876506350224,0.005581834531243187,,,,,,,alcohol,alkane
9c650fee48cc467687e61e4b46ce14d9,298.15,100.8,2,CCO,0.75,CC(C)CC(C)(C)C,0.25,0.7354000000000002,0.0,0.7455350374707066,0.00027978976866865164,0.00010271898453262342,0.010101010101010102,0.04821932532357388,0.0004462448979631958,-0.18696074967917994,0.04392882984817196,-0.1631612136121679,-0.00435054841152263,0.005389563499895026,0.036187395392728625,,,,,,,alcohol,alkane
8df7db918e354e9582c0fad1606ad317,298.15,100.8,2,CCO,0.5,CC(C)CC(C)(C)C,0.5,0.7106000000000002,0.0,0.7240638689424235,0.00025403692917682366,0.0001812757668987491,0.010101010101010102,0.04821932532357388,0.000787521279255255,-0.31840027425331424,0.05629087046146061,-0.21482813371143789,-0.011659651375504503,-0.004676788212600415,0.008801701168214644,,,,,,,alcohol,alkane
40d1cd2ebbf14a0abeb91ea79ed8193f,298.15,101.0,2,CCCCO,0.2497,CCCCCCC,0.7503,0.7000160000000001,0.0,0.6892265427062266,0.0002111754032445016,0.00011641238869416115,0.010101010101010102,0.04821932532357388,0.0005057335287225223,0.18929035635708913,-0.06367863381927034,0.1956652742215208,0.010960863745729079,0.004315508147677573,0.002190924677823017,,,,,,,alcohol,alkane
7e2b7f447c7b4735be6e70bda11b7a6e,298.15,101.0,2,CCCCO,0.7502,CCCCCCC,0.2498,0.7612980000000001,0.0,0.7558710102698879,0.0002290802465189878,2.9452217530743742e-05,0.010101010101010102,0.04821932532357388,0.00012795007531078557,0.13397028103212175,-0.02650283479662061,0.10505148286480058,0.007180334927405127,0.00423929323298079,-0.0022111219515339284,,,,,,,alcohol,alkane
9b7cc3aebcbe4072950daaa430ad03ac,298.15,101.0,2,CCCCO,0.4999,CCCCCCC,0.5001,0.7268920000000002,0.0,0.7181212397489327,0.00022483191891248293,7.692623538170543e-05,0.010101010101010102,0.04821932532357388,0.0003341927513671965,0.19352247827271973,-0.044743129697040716,0.16632985876540307,0.013171082198249787,0.0027279874451770244,-0.005702681310105906,,,,,,,alcohol,alkane
18fcca509dad4dfdab501595360824ca,303.15,101.0,2,C1CCCCC1,0.2792,CCCO,0.7208,0.7831500000000001,0.0,0.7754668191076441,0.0003028548065429863,5.9031268624664014e-05,0.010101010101010102,0.04821932532357388,0.00025645115714403193,0.10252254355874306,-0.03609249330469744,0.12318847340557845,0.0024422979550217283,-0.0007971477694507557,-0.017898542989538514,,,,,,,alkane,alcohol
ec222a3da1be40769dd668be7c9207e2,298.15,101.0,2,C1CCCCC1,0.5071,CCCO,0.4929,0.7807100000000002,0.0,0.7705121420003986,0.0002723303199883407,0.00010399630778003835,0.010101010101010102,0.04821932532357388,0.00045179400833263937,0.22062124247833284,-0.04588554082355038,0.18484487166955627,0.01110469228067335,0.010374344410827624,0.0031185071671310477,,,,,,,alkane,alcohol
f924708907134ac59208cc4cba69689f,303.15,101.0,2,C1CCCCC1,0.7888,CCCO,0.2112,0.7706800000000001,0.0,0.7555058316620766,0.0003109132950747794,0.00023025538474764036,0.010101010101010102,0.04821932532357388,0.0010003047746208373,0.2856184306898435,-0.08788273707417012,0.3168441296331908,0.03032917378295547,-0.004730566294608702,-0.018310953087339116,,,,,,,alkane,alcohol
88ad1e4ecd4849c5ba3e1af6f0acbc1b,298.15,101.0,2,CCCO,0.7973,CC1CCCCC1,0.2027,0.7942000000000002,0.0,0.7862597466326801,0.0002507072951990296,6.30476235372395e-05,0.010101010101010102,0.04821932532357388,0.0002738995177981134,0.16009404541842728,-0.03161347822899258,0.13350059287519497,0.007800838005732369,0.00045575671887341444,-0.017953692728691087,,,,,,,alcohol,alkane
14adbc1f07144ab5955893708e5c84b4,298.15,101.0,2,CCCO,0.4969,CC1CCCCC1,0.5031,0.7785600000000001,0.0,0.7743938522078686,0.00024532711301396065,1.735678742588247e-05,0.010101010101010102,0.04821932532357388,7.540356701415676e-05,0.06610052336608901,-0.02344256115161067,0.08188687260032597,0.006424444657173155,0.0013593941832169862,-0.003324646663843853,,,,,,,alcohol,alkane
279f33d1eb95474dbd7ae184ada2b8fa,298.15,101.0,2,CCCO,0.201,CC1CCCCC1,0.799,0.7688300000000002,0.0,0.7670103577323127,0.0002181392990142332,3.3110979823548835e-06,0.010101010101010102,0.04821932532357388,1.4384493655238845e-05,0.03349940620373529,-0.010434637723786467,0.03706698187951071,0.0034760235936288947,-0.0006618113592195033,-0.0023606484424951663,,,,,,,alcohol,alkane
281146ce87f240bcb6863b84773e583e,298.15,101.0,2,CCCO,0.85,CC(C)CC(C)(C)C,0.15,0.7675600000000001,0.0,0.7708485470858181,0.00028334335836925775,1.0814541935641659e-05,0.010101010101010102,0.04821932532357388,4.698191073974648e-05,-0.0594313121973345,0.013749436235708961,-0.05230583458973068,-0.001959015115197023,-0.0022706879950101793,0.0040411546888131835,,,,,,,alcohol,alkane
534e8ea10b7543d1baa914300aba1ffb,313.15,101.0,2,CC(C)CC(C)(C)C,0.5996,CCCO,0.4004,0.6999100000000001,0.0,0.71091177398215,0.00022137597935754924,0.00012103903075430945,0.010101010101010102,0.04821932532357388,0.000525833176547481,-0.2328424237016602,0.06083194243643543,-0.20499113659860355,-0.016780656143098018,0.0013414623312467018,0.011736266200567141,,,,,,,alkane,alcohol
c265f8e529d64dccbd8692f91fc16ef9,298.15,101.0,2,CCCO,0.1002,CC(C)CC(C)(C)C,0.8998,0.6921900000000002,0.0,0.7084258998588943,0.00018906459240007864,0.0002636044442280363,0.010101010101010102,0.04821932532357388,0.0011451840071474342,-0.29332246011227947,0.08858911931282933,-0.27494113709168394,-0.020553688781107565,0.002937540048850311,0.011140744028561043,,,,,,,alcohol,alkane
709251ebba6f418c8dfb717f2cf81b8f,298.15,101.0,2,CCCCO,0.4961,CC1CCCCC1,0.5039,0.7808600000000002,0.0,0.7782924960402141,0.00027046947433297797,6.592076583517357e-06,0.010101010101010102,0.04821932532357388,2.8638138857798004e-05,0.05929803756090409,-0.010449498564617318,0.04520098632794825,0.0039815402305202205,0.000706980623679919,-0.0017750185456766995,,,,,,,alcohol,alkane
24604fe94ddb4127939b0d5357276577,298.15,101.0,2,CCCCO,0.7959,CC1CCCCC1,0.2041,0.7956200000000002,0.0,0.7928386795619049,0.00027727731746840826,7.735743379366708e-06,0.010101010101010102,0.04821932532357388,3.3606601843874355e-05,0.04242013204707753,-0.011909810183742842,0.044329424715390586,0.00288278901033895,-0.00036628865086762573,-0.005814544191857121,,,,,,,alcohol,alkane
d5729c1605954d4fa3cc4c187dcb795b,298.15,101.0,2,CCCCO,0.2037,CC1CCCCC1,0.7963,0.7701400000000002,0.0,0.7680497072573237,0.00021351659893270404,4.369323750085917e-06,0.010101010101010102,0.04821932532357388,1.898177284264339e-05,0.03059445351185884,-0.012531894026089046,0.04029837808329123,0.003014641296892896,-0.0005370073283123813,-0.0019348397790346775,,,,,,,alcohol,alkane
77c3e6e97bec444d861b83b17d049183,298.15,101.0,2,CCCCO,0.8,CC(C)CC(C)(C)C,0.2,0.7696800000000001,0.0,0.7732931424441974,0.000215937503447798,1.3054798322060065e-05,0.010101010101010102,0.04821932532357388,5.671431791956217e-05,-0.051485359660509405,0.014696885102567517,-0.05166587790857219,-0.0021534756174111727,-0.001794380006337696,0.0036870756796501935,,,,,,,alcohol,alkane
262a825c409042fe92f36ec38b4d8a03,298.15,101.0,2,CCCCO,0.5,CC(C)CC(C)(C)C,0.5,0.7294000000000002,0.0,0.7401042734093759,0.00022748922716154767,0.00011458146922266857,0.010101010101010102,0.04821932532357388,0.0004977794151138977,-0.25327901276602016,0.04563862825818408,-0.18621749258739642,-0.019177313322148545,-0.00238341294399708,0.007839329517069955,,,,,,,alcohol,alkane
